,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,CRH ID,CRH PLC,,,,,,,,,,108%,-5%,$8.790,00,$  3.340,92,$    4.531,31,$      9.704,00,$  8.363,60,0.05%,0.01%,0.03%,0.08%,458.45%,458.45%,127%,,,,,,,NO,,,0.04%,0.01%,0.03%,0.01%,3
,,,,,,,,,,,,,,,,,,2023,5/3/2023,3.828,00,,,,,,,,,,0.03%,3.828,00,1.21,8.363,60,3.340,92,4.531,31,10%,118%,0.01%,0.04%,0.03%,129.62%,129.62%,0,0.03%,-12.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/4/2023,3.852,00,,,,,,,,,,0.03%,3.852,00,1.21,8.363,60,3.340,92,4.531,31,10%,117%,0.01%,0.04%,0.03%,128.19%,128.19%,0,0.03%,-11.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/5/2023,3.912,00,,,,,,,,,,0.03%,3.912,00,1.21,8.363,60,3.340,92,4.531,31,11%,114%,0.01%,0.04%,0.03%,124.69%,124.69%,0,0.03%,-10.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/8/2023,,,,,,,,,,,0.03%,3.912,00,1.21,8.363,60,3.340,92,4.531,31,11%,114%,0.01%,0.04%,0.03%,124.69%,124.69%,0,0.03%,-10.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/9/2023,3.910,00,,,,,,,,,,0.03%,3.910,00,1.21,8.363,60,3.340,92,4.531,31,11%,114%,0.01%,0.04%,0.03%,124.81%,124.81%,0,0.03%,-10.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/10/2023,3.897,00,,,,,,,,,,0.03%,3.897,00,1.21,8.363,60,3.340,92,4.531,31,11%,115%,0.01%,0.04%,0.03%,125.56%,125.56%,0,0.03%,-10.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/11/2023,3.949,00,,,,,,,,,,0.03%,3.949,00,1.21,8.363,60,3.340,92,4.531,31,12%,112%,0.01%,0.04%,0.03%,122.59%,122.59%,0,0.03%,-9.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/12/2023,3.937,00,,,,,,,,,,0.03%,3.937,00,1.21,8.363,60,3.340,92,4.531,31,12%,112%,0.01%,0.04%,0.03%,123.27%,123.27%,0,0.03%,-9.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/15/2023,3.927,00,,,,,,,,,,0.03%,3.927,00,1.21,8.363,60,3.340,92,4.531,31,12%,113%,0.01%,0.04%,0.03%,123.83%,123.83%,0,0.03%,-9.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/16/2023,3.923,00,,,,,,,,,,0.03%,3.923,00,1.21,8.363,60,3.340,92,4.531,31,12%,113%,0.01%,0.04%,0.03%,124.06%,124.06%,0,0.03%,-9.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/17/2023,3.943,00,,,,,,,,,,0.03%,3.943,00,1.21,8.363,60,3.340,92,4.531,31,12%,112%,0.01%,0.04%,0.03%,122.93%,122.93%,0,0.03%,-9.42%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/18/2023,3.996,00,,,,,,,,,,0.03%,3.996,00,1.21,8.363,60,3.340,92,4.531,31,13%,109%,0.01%,0.04%,0.03%,119.97%,119.97%,0,0.03%,-8.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/19/2023,4.013,00,,,,,,,,,,0.03%,4.013,00,1.21,8.363,60,3.340,92,4.531,31,13%,108%,0.01%,0.04%,0.03%,119.04%,119.04%,0,0.03%,-7.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/22/2023,4.018,00,,,,,,,,,,0.03%,4.018,00,1.21,8.363,60,3.340,92,4.531,31,13%,108%,0.01%,0.04%,0.03%,118.77%,118.77%,0,0.03%,-7.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/23/2023,3.949,00,,,,,,,,,,0.03%,3.949,00,1.21,8.363,60,3.340,92,4.531,31,12%,112%,0.01%,0.04%,0.03%,122.59%,122.59%,0,0.03%,-9.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/24/2023,3.887,00,,,,,,,,,,0.03%,3.887,00,1.21,8.363,60,3.340,92,4.531,31,11%,115%,0.01%,0.04%,0.03%,126.14%,126.14%,0,0.03%,-10.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/25/2023,3.893,00,,,,,,,,,,0.03%,3.893,00,1.21,8.363,60,3.340,92,4.531,31,11%,115%,0.01%,0.04%,0.03%,125.79%,125.79%,0,0.03%,-10.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/26/2023,3.928,00,,,,,,,,,,0.03%,3.928,00,1.21,8.363,60,3.340,92,4.531,31,12%,113%,0.01%,0.04%,0.03%,123.78%,123.78%,0,0.03%,-9.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/29/2023,,,,,,,,,,,0.03%,3.928,00,1.21,8.363,60,3.340,92,4.531,31,12%,113%,0.01%,0.04%,0.03%,123.78%,123.78%,0,0.03%,-9.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/30/2023,3.873,00,,,,,,,,,,0.03%,3.873,00,1.21,8.363,60,3.340,92,4.531,31,11%,116%,0.01%,0.04%,0.03%,126.96%,126.96%,0,0.03%,-11.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/31/2023,3.806,00,,,,,,,,,,0.03%,3.806,00,1.21,8.363,60,3.340,92,4.531,31,9%,120%,0.01%,0.04%,0.03%,130.95%,130.95%,0,0.03%,-12.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/1/2023,3.827,00,,,,,,,,,,0.03%,3.827,00,1.21,8.363,60,3.340,92,4.531,31,10%,119%,0.01%,0.04%,0.03%,129.68%,129.68%,0,0.03%,-12.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/2/2023,3.911,00,,,,,,,,,,0.03%,3.911,00,1.21,8.363,60,3.340,92,4.531,31,11%,114%,0.01%,0.04%,0.03%,124.75%,124.75%,0,0.03%,-10.15%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/5/2023,3.883,00,,,,,,,,,,0.03%,3.883,00,1.21,8.363,60,3.340,92,4.531,31,11%,115%,0.01%,0.04%,0.03%,126.37%,126.37%,0,0.03%,-10.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/6/2023,3.858,00,,,,,,,,,,0.03%,3.858,00,1.21,8.363,60,3.340,92,4.531,31,10%,117%,0.01%,0.04%,0.03%,127.84%,127.84%,0,0.03%,-11.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/7/2023,3.885,00,,,,,,,,,,0.03%,3.885,00,1.21,8.363,60,3.340,92,4.531,31,11%,115%,0.01%,0.04%,0.03%,126.25%,126.25%,0,0.03%,-10.75%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/8/2023,3.916,00,,,,,,,,,,0.03%,3.916,00,1.21,8.363,60,3.340,92,4.531,31,11%,114%,0.01%,0.04%,0.03%,124.46%,124.46%,0,0.03%,-10.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/9/2023,3.862,00,,,,,,,,,,0.03%,3.862,00,1.21,8.363,60,3.340,92,4.531,31,10%,117%,0.01%,0.04%,0.03%,127.60%,127.60%,0,0.03%,-11.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/12/2023,3.930,00,,,,,,,,,,0.03%,3.930,00,1.21,8.363,60,3.340,92,4.531,31,12%,113%,0.01%,0.04%,0.03%,123.66%,123.66%,0,0.03%,-9.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/13/2023,3.920,00,,,,,,,,,,0.03%,3.920,00,1.21,8.363,60,3.340,92,4.531,31,12%,113%,0.01%,0.04%,0.03%,124.23%,124.23%,0,0.03%,-9.95%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/14/2023,4.044,00,,,,,,,,,,0.03%,4.044,00,1.21,8.363,60,3.340,92,4.531,31,14%,107%,0.01%,0.04%,0.03%,117.36%,117.36%,0,0.03%,-7.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/15/2023,4.086,00,,,,,,,,,,0.03%,4.086,00,1.21,8.363,60,3.340,92,4.531,31,15%,105%,0.01%,0.04%,0.03%,115.12%,115.12%,0,0.03%,-6.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/16/2023,4.193,00,,,,,,,,,,0.03%,4.193,00,1.21,8.363,60,3.340,92,4.531,31,17%,99%,0.01%,0.04%,0.03%,109.64%,109.64%,0,0.03%,-3.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/19/2023,4.102,00,,,,,,,,,,0.03%,4.102,00,1.21,8.363,60,3.340,92,4.531,31,15%,104%,0.01%,0.04%,0.03%,114.29%,114.29%,0,0.03%,-5.77%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/20/2023,4.109,00,,,,,,,,,,0.03%,4.109,00,1.21,8.363,60,3.340,92,4.531,31,15%,104%,0.01%,0.04%,0.03%,113.92%,113.92%,0,0.03%,-5.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/21/2023,4.194,00,,,,,,,,,,0.03%,4.194,00,1.21,8.363,60,3.340,92,4.531,31,17%,99%,0.01%,0.04%,0.03%,109.59%,109.59%,0,0.03%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/22/2023,4.181,00,,,,,,,,,,0.03%,4.181,00,1.21,8.363,60,3.340,92,4.531,31,17%,100%,0.01%,0.04%,0.03%,110.24%,110.24%,0,0.03%,-3.95%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/23/2023,4.186,00,,,,,,,,,,0.03%,4.186,00,1.21,8.363,60,3.340,92,4.531,31,17%,100%,0.01%,0.04%,0.03%,109.99%,109.99%,0,0.03%,-3.84%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/26/2023,4.151,00,,,,,,,,,,0.03%,4.151,00,1.21,8.363,60,3.340,92,4.531,31,16%,101%,0.01%,0.04%,0.03%,111.76%,111.76%,0,0.03%,-4.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/27/2023,4.203,00,,,,,,,,,,0.03%,4.203,00,1.21,8.363,60,3.340,92,4.531,31,17%,99%,0.01%,0.04%,0.03%,109.14%,109.14%,0,0.03%,-3.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/28/2023,4.315,00,,,,,,,,,,0.03%,4.315,00,1.21,8.363,60,3.340,92,4.531,31,19%,94%,0.01%,0.04%,0.03%,103.71%,103.71%,0,0.03%,-0.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/29/2023,4.307,00,,,,,,,,,,0.03%,4.307,00,1.21,8.363,60,3.340,92,4.531,31,19%,94%,0.01%,0.04%,0.03%,104.09%,104.09%,0,0.03%,-1.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/30/2023,4.346,00,,,,,,,,,,0.03%,4.346,00,1.21,8.363,60,3.340,92,4.531,31,20%,92%,0.01%,0.04%,0.03%,102.25%,102.25%,0,0.03%,-0.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/3/2023,4.376,00,,,,,,,,,,0.03%,4.376,00,1.21,8.363,60,3.340,92,4.531,31,21%,91%,0.01%,0.04%,0.03%,100.87%,100.87%,0,0.03%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/4/2023,4.313,00,,,,,,,,,,0.03%,4.313,00,1.21,8.363,60,3.340,92,4.531,31,19%,94%,0.01%,0.04%,0.03%,103.80%,103.80%,0,0.03%,-1.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/5/2023,4.292,00,,,,,,,,,,0.03%,4.292,00,1.21,8.363,60,3.340,92,4.531,31,19%,95%,0.01%,0.04%,0.03%,104.80%,104.80%,0,0.03%,-1.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/6/2023,4.188,00,,,,,,,,,,0.03%,4.188,00,1.21,8.363,60,3.340,92,4.531,31,17%,100%,0.01%,0.04%,0.03%,109.89%,109.89%,0,0.03%,-4.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/7/2023,4.177,00,,,,,,,,,,0.03%,4.177,00,1.21,8.363,60,3.340,92,4.531,31,17%,100%,0.01%,0.04%,0.03%,110.44%,110.44%,0,0.03%,-4.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/10/2023,4.201,00,,,,,,,,,,0.03%,4.201,00,1.21,8.363,60,3.340,92,4.531,31,17%,99%,0.01%,0.04%,0.03%,109.24%,109.24%,0,0.03%,-4.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/11/2023,4.264,00,,,,,,,,,,0.03%,4.264,00,1.21,8.363,60,3.340,92,4.531,31,18%,96%,0.01%,0.04%,0.03%,106.14%,106.14%,0,0.03%,-2.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/12/2023,4.333,00,,,,,,,,,,0.03%,4.333,00,1.21,8.363,60,3.340,92,4.531,31,20%,93%,0.01%,0.04%,0.03%,102.86%,102.86%,0,0.03%,-0.98%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/13/2023,4.338,00,,,,,,,,,,0.03%,4.338,00,1.21,8.363,60,3.340,92,4.531,31,20%,93%,0.01%,0.04%,0.03%,102.63%,102.63%,0,0.03%,-0.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/14/2023,4.381,00,,,,,,,,,,0.03%,4.381,00,1.21,8.363,60,3.340,92,4.531,31,21%,91%,0.01%,0.04%,0.03%,100.64%,100.64%,0,0.03%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/17/2023,4.367,00,,,,,,,,,,0.03%,4.367,00,1.21,8.363,60,3.340,92,4.531,31,20%,92%,0.01%,0.04%,0.03%,101.28%,101.28%,0,0.03%,-0.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/18/2023,4.395,00,,,,,,,,,,0.03%,4.395,00,1.21,8.363,60,3.340,92,4.531,31,21%,90%,0.01%,0.04%,0.03%,100.00%,100.00%,0,0.03%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/19/2023,4.492,00,,,,,,,,,,0.03%,4.492,00,1.21,8.363,60,3.340,92,4.531,31,23%,86%,0.01%,0.04%,0.03%,95.68%,95.68%,0,0.03%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/20/2023,4.566,00,,,,,,,,,,0.03%,4.566,00,1.21,8.363,60,3.340,92,4.531,31,24%,83%,0.01%,0.04%,0.03%,92.51%,92.51%,0,0.03%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/21/2023,4.587,00,,,,,,,,,,0.03%,4.587,00,1.21,8.363,60,3.340,92,4.531,31,25%,82%,0.01%,0.04%,0.03%,91.63%,91.63%,0,0.03%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/24/2023,4.586,00,,,,,,,,,,0.03%,4.586,00,1.21,8.363,60,3.340,92,4.531,31,25%,82%,0.01%,0.04%,0.03%,91.67%,91.67%,0,0.03%,-0.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/25/2023,4.589,00,,,,,,,,,,0.03%,4.589,00,1.21,8.363,60,3.340,92,4.531,31,25%,82%,0.01%,0.04%,0.03%,91.54%,91.54%,0,0.03%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/26/2023,4.557,00,,,,,,,,,,0.03%,4.557,00,1.21,8.363,60,3.340,92,4.531,31,24%,84%,0.01%,0.04%,0.03%,92.89%,92.89%,0,0.03%,-0.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/27/2023,4.650,00,,,,,,,,,,0.03%,4.650,00,1.21,8.363,60,3.340,92,4.531,31,26%,80%,0.01%,0.04%,0.03%,89.03%,89.03%,0,0.03%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/28/2023,4.651,00,,,,,,,,,,0.03%,4.651,00,1.21,8.363,60,3.340,92,4.531,31,26%,80%,0.01%,0.04%,0.03%,88.99%,88.99%,0,0.03%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/31/2023,4.650,00,,,,,,,,,,0.03%,4.650,00,1.21,8.363,60,3.340,92,4.531,31,26%,80%,0.01%,0.04%,0.03%,89.03%,89.03%,0,0.03%,-0.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/1/2023,4.657,00,,,,,,,,,,0.03%,4.657,00,1.21,8.363,60,3.340,92,4.531,31,26%,80%,0.01%,0.04%,0.03%,88.75%,88.75%,0,0.03%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/2/2023,4.609,00,,,,,,,,,,0.03%,4.609,00,1.21,8.363,60,3.340,92,4.531,31,25%,81%,0.01%,0.04%,0.03%,90.71%,90.71%,0,0.03%,-1.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/3/2023,4.621,00,,,,,,,,,,0.03%,4.621,00,1.21,8.363,60,3.340,92,4.531,31,25%,81%,0.01%,0.04%,0.03%,90.22%,90.22%,0,0.03%,-0.77%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/4/2023,4.674,00,,,,,,,,,,0.03%,4.674,00,1.21,8.363,60,3.340,92,4.531,31,27%,79%,0.01%,0.04%,0.03%,88.06%,88.06%,0,0.03%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/7/2023,4.669,00,,,,,,,,,,0.03%,4.669,00,1.21,8.363,60,3.340,92,4.531,31,26%,79%,0.01%,0.04%,0.03%,88.26%,88.26%,0,0.03%,-0.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/8/2023,4.640,00,,,,,,,,,,0.03%,4.640,00,1.21,8.363,60,3.340,92,4.531,31,26%,80%,0.01%,0.04%,0.03%,89.44%,89.44%,0,0.03%,-0.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/9/2023,4.618,00,,,,,,,,,,0.03%,4.618,00,1.21,8.363,60,3.340,92,4.531,31,25%,81%,0.01%,0.04%,0.03%,90.34%,90.34%,0,0.03%,-1.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/10/2023,4.611,00,,,,,,,,,,0.03%,4.611,00,1.21,8.363,60,3.340,92,4.531,31,25%,81%,0.01%,0.04%,0.03%,90.63%,90.63%,0,0.03%,-1.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/11/2023,4.553,00,,,,,,,,,,0.03%,4.553,00,1.21,8.363,60,3.340,92,4.531,31,24%,84%,0.01%,0.04%,0.03%,93.06%,93.06%,0,0.03%,-2.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/14/2023,4.559,00,,,,,,,,,,0.03%,4.559,00,1.21,8.363,60,3.340,92,4.531,31,24%,83%,0.01%,0.04%,0.03%,92.81%,92.81%,0,0.03%,-2.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/15/2023,4.530,00,,,,,,,,,,0.03%,4.530,00,1.21,8.363,60,3.340,92,4.531,31,24%,85%,0.01%,0.04%,0.03%,94.04%,94.04%,0,0.03%,-3.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/16/2023,4.556,00,,,,,,,,,,0.03%,4.556,00,1.21,8.363,60,3.340,92,4.531,31,24%,84%,0.01%,0.04%,0.03%,92.93%,92.93%,0,0.03%,-2.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/17/2023,4.473,00,,,,,,,,,,0.03%,4.473,00,1.21,8.363,60,3.340,92,4.531,31,23%,87%,0.01%,0.04%,0.03%,96.51%,96.51%,0,0.03%,-4.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/18/2023,4.412,00,,,,,,,,,,0.03%,4.412,00,1.21,8.363,60,3.340,92,4.531,31,21%,90%,0.01%,0.04%,0.03%,99.23%,99.23%,0,0.03%,-5.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/21/2023,4.416,00,,,,,,,,,,0.03%,4.416,00,1.21,8.363,60,3.340,92,4.531,31,21%,89%,0.01%,0.04%,0.03%,99.05%,99.05%,0,0.03%,-5.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/22/2023,4.486,00,,,,,,,,,,0.03%,4.486,00,1.21,8.363,60,3.340,92,4.531,31,23%,86%,0.01%,0.04%,0.03%,95.94%,95.94%,0,0.03%,-4.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/23/2023,4.515,00,,,,,,,,,,0.03%,4.515,00,1.21,8.363,60,3.340,92,4.531,31,23%,85%,0.01%,0.04%,0.03%,94.68%,94.68%,0,0.03%,-3.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/24/2023,4.447,00,,,,,,,,,,0.03%,4.447,00,1.21,8.363,60,3.340,92,4.531,31,22%,88%,0.01%,0.04%,0.03%,97.66%,97.66%,0,0.03%,-4.86%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/25/2023,4.508,00,,,,,,,,,,0.03%,4.508,00,1.21,8.363,60,3.340,92,4.531,31,23%,86%,0.01%,0.04%,0.03%,94.99%,94.99%,0,0.03%,-3.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/28/2023,,,,,,,,,,,0.03%,4.508,00,1.21,8.363,60,3.340,92,4.531,31,23%,86%,0.01%,0.04%,0.03%,94.99%,94.99%,0,0.03%,-3.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/29/2023,4.557,00,,,,,,,,,,0.03%,4.557,00,1.21,8.363,60,3.340,92,4.531,31,24%,84%,0.01%,0.04%,0.03%,92.89%,92.89%,0,0.03%,-2.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/30/2023,4.532,00,,,,,,,,,,0.03%,4.532,00,1.21,8.363,60,3.340,92,4.531,31,24%,85%,0.01%,0.04%,0.03%,93.95%,93.95%,0,0.03%,-3.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/31/2023,4.543,00,,,,,,,,,,0.03%,4.543,00,1.21,8.363,60,3.340,92,4.531,31,24%,84%,0.01%,0.04%,0.03%,93.48%,93.48%,0,0.03%,-2.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/1/2023,4.550,00,,,,,,,,,,0.03%,4.550,00,1.21,8.363,60,3.340,92,4.531,31,24%,84%,0.01%,0.04%,0.03%,93.19%,93.19%,0,0.03%,-2.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/4/2023,4.504,00,,,,,,,,,,0.03%,4.504,00,1.21,8.363,60,3.340,92,4.531,31,23%,86%,0.01%,0.04%,0.03%,95.16%,95.16%,0,0.03%,-3.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/5/2023,4.430,00,,,,,,,,,,0.03%,4.430,00,1.21,8.363,60,3.340,92,4.531,31,22%,89%,0.01%,0.04%,0.03%,98.42%,98.42%,0,0.03%,-5.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/6/2023,4.377,00,,,,,,,,,,0.03%,4.377,00,1.21,8.363,60,3.340,92,4.531,31,21%,91%,0.01%,0.04%,0.03%,100.82%,100.82%,0,0.03%,-6.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/7/2023,4.363,00,,,,,,,,,,0.03%,4.363,00,1.21,8.363,60,3.340,92,4.531,31,20%,92%,0.01%,0.04%,0.03%,101.47%,101.47%,0,0.03%,-6.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/8/2023,4.369,00,,,,,,,,,,0.03%,4.369,00,1.21,8.363,60,3.340,92,4.531,31,20%,91%,0.01%,0.04%,0.03%,101.19%,101.19%,0,0.03%,-6.53%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/11/2023,4.369,00,,,,,,,,,,0.03%,4.369,00,1.21,8.363,60,3.340,92,4.531,31,20%,91%,0.01%,0.04%,0.03%,101.19%,101.19%,0,0.03%,-6.53%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/12/2023,4.285,00,,,,,,,,,,0.03%,4.285,00,1.21,8.363,60,3.340,92,4.531,31,19%,95%,0.01%,0.04%,0.03%,105.13%,105.13%,0,0.03%,-8.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/13/2023,4.272,00,,,,,,,,,,0.03%,4.272,00,1.21,8.363,60,3.340,92,4.531,31,19%,96%,0.01%,0.04%,0.03%,105.76%,105.76%,0,0.03%,-8.60%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/14/2023,4.426,00,,,,,,,,,,0.03%,4.426,00,1.21,8.363,60,3.340,92,4.531,31,22%,89%,0.01%,0.04%,0.03%,98.60%,98.60%,0,0.03%,-5.31%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/15/2023,4.422,00,,,,,,,,,,0.03%,4.422,00,1.21,8.363,60,3.340,92,4.531,31,22%,89%,0.01%,0.04%,0.03%,98.78%,98.78%,0,0.03%,-5.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/18/2023,4.290,00,,,,,,,,,,0.03%,4.290,00,1.21,8.363,60,3.340,92,4.531,31,19%,95%,0.01%,0.04%,0.03%,104.90%,104.90%,0,0.03%,-8.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/19/2023,4.297,00,,,,,,,,,,0.03%,4.297,00,1.21,8.363,60,3.340,92,4.531,31,19%,95%,0.01%,0.04%,0.03%,104.56%,104.56%,0,0.03%,-8.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/20/2023,4.393,00,,,,,,,,,,0.03%,4.393,00,1.21,8.363,60,3.340,92,4.531,31,21%,90%,0.01%,0.04%,0.03%,100.09%,100.09%,0,0.03%,-6.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/21/2023,4.386,00,,,,,,,,,,0.03%,4.386,00,1.21,8.363,60,3.340,92,4.531,31,21%,91%,0.01%,0.04%,0.03%,100.41%,100.41%,0,0.03%,-6.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/22/2023,4.341,00,,,,,,,,,,0.03%,4.341,00,1.21,8.363,60,3.340,92,4.531,31,20%,93%,0.01%,0.04%,0.03%,102.49%,102.49%,0,0.03%,-7.12%,,,,,,,,,,,,
