,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,BATS LN,British American Tobacco,,,,,,,,,,44%,58%,$4.572,00,$   2.509,13,$  3.565,39,$      5.643,00,$  7.233,62,10.34%,3.30%,6.48%,10.18%,101.68%,101.68%,111%,,,,,,,NO,,,10.17%,3.14%,7.03%,0.10%,70
,,,,,,,,,,,,,,,,,,2024,5/21/2024,2.473,00,,,,,,,,,,9.48%,2.473,00,234.36,7.091,40,2.459,80,3.495,29,0%,187%,3.30%,9.53%,9.34%,84.88%,84.88%,0,6.71%,-56.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/22/2024,2.464,00,,,,,,,,,,9.51%,2.464,00,234.36,7.091,40,2.459,80,3.495,29,0%,188%,3.30%,9.53%,9.37%,85.55%,85.55%,0,6.71%,-56.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/23/2024,2.424,00,,,,,,,,,,9.67%,2.424,00,234.36,7.091,40,2.459,80,3.495,29,-1%,193%,3.30%,9.53%,9.52%,88.61%,88.61%,0,6.71%,-57.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/24/2024,2.390,00,,,,,,,,,,9.81%,2.390,00,234.36,7.091,40,2.459,80,3.495,29,-2%,197%,3.30%,9.53%,9.66%,91.30%,91.30%,0,6.71%,-57.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/27/2024,,,,,,,,,,,9.81%,2.390,00,234.36,7.091,40,2.459,80,3.495,29,-2%,197%,3.30%,9.53%,9.66%,91.30%,91.30%,0,6.71%,-57.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/28/2024,2.381,00,,,,,,,,,,9.84%,2.381,00,234.36,7.091,40,2.459,80,3.495,29,-2%,198%,3.30%,9.53%,9.70%,92.02%,92.02%,0,6.71%,-57.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/29/2024,2.356,00,,,,,,,,,,9.95%,2.356,00,234.36,7.091,40,2.459,80,3.495,29,-2%,201%,3.30%,9.53%,9.80%,94.06%,94.06%,0,6.71%,-58.25%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/30/2024,2.389,00,,,,,,,,,,9.81%,2.389,00,234.36,7.091,40,2.459,80,3.495,29,-2%,197%,3.30%,9.53%,9.66%,91.38%,91.38%,0,6.71%,-57.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/31/2024,2.415,00,,,,,,,,,,9.70%,2.415,00,234.36,7.091,40,2.459,80,3.495,29,-1%,194%,3.30%,9.53%,9.56%,89.32%,89.32%,0,6.71%,-57.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/3/2024,2.435,00,,,,,,,,,,9.62%,2.435,00,234.36,7.091,40,2.459,80,3.495,29,-1%,191%,3.30%,9.53%,9.48%,87.76%,87.76%,0,6.71%,-56.85%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/4/2024,2.422,00,,,,,,,,,,9.68%,2.422,00,234.36,7.091,40,2.459,80,3.495,29,-1%,193%,3.30%,9.53%,9.53%,88.77%,88.77%,0,6.71%,-57.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/5/2024,2.427,00,,,,,,,,,,9.66%,2.427,00,234.36,7.091,40,2.459,80,3.495,29,-1%,192%,3.30%,9.53%,9.51%,88.38%,88.38%,0,6.71%,-56.99%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/6/2024,2.434,00,,,,,,,,,,9.63%,2.434,00,234.36,7.091,40,2.459,80,3.495,29,-1%,191%,3.30%,9.53%,9.49%,87.84%,87.84%,0,6.71%,-56.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/7/2024,2.437,00,,,,,,,,,,9.62%,2.437,00,234.36,7.091,40,2.459,80,3.495,29,0%,191%,3.30%,9.53%,9.47%,87.61%,87.61%,0,6.71%,-56.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/10/2024,2.402,00,,,,,,,,,,9.76%,2.402,00,234.36,7.091,40,2.459,80,3.495,29,-1%,195%,3.30%,9.53%,9.61%,90.34%,90.34%,0,6.71%,-57.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/11/2024,2.388,00,,,,,,,,,,9.81%,2.388,00,234.36,7.091,40,2.459,80,3.495,29,-2%,197%,3.30%,9.53%,9.67%,91.46%,91.46%,0,6.71%,-57.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/12/2024,2.381,00,,,,,,,,,,9.84%,2.381,00,234.36,7.091,40,2.459,80,3.495,29,-2%,198%,3.30%,9.53%,9.70%,92.02%,92.02%,0,6.71%,-57.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/13/2024,2.378,00,,,,,,,,,,9.86%,2.378,00,234.36,7.091,40,2.459,80,3.495,29,-2%,198%,3.30%,9.53%,9.71%,92.26%,92.26%,0,6.71%,-57.86%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/14/2024,2.392,00,,,,,,,,,,9.80%,2.392,00,234.36,7.091,40,2.459,80,3.495,29,-1%,196%,3.30%,9.53%,9.65%,91.14%,91.14%,0,6.71%,-57.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/17/2024,2.409,00,,,,,,,,,,9.73%,2.409,00,234.36,7.091,40,2.459,80,3.495,29,-1%,194%,3.30%,9.53%,9.58%,89.79%,89.79%,0,6.71%,-57.31%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/18/2024,2.425,00,,,,,,,,,,9.66%,2.425,00,234.36,7.091,40,2.459,80,3.495,29,-1%,192%,3.30%,9.53%,9.52%,88.54%,88.54%,0,6.71%,-57.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/19/2024,2.440,00,,,,,,,,,,9.60%,2.440,00,234.36,7.091,40,2.459,80,3.495,29,0%,191%,3.30%,9.53%,9.46%,87.38%,87.38%,0,6.71%,-56.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/20/2024,2.460,00,,,,,,,,,,9.53%,2.460,00,234.36,7.091,40,2.459,80,3.495,29,0%,188%,3.30%,9.53%,9.39%,85.85%,85.85%,0,6.71%,-56.41%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/21/2024,2.488,00,,,,,,,,,,9.42%,2.488,00,234.36,7.091,40,2.459,80,3.495,29,1%,185%,3.30%,9.53%,9.28%,83.76%,83.76%,0,6.71%,-55.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/24/2024,2.535,00,,,,,,,,,,9.24%,2.535,00,234.36,7.091,40,2.459,80,3.495,29,2%,180%,3.30%,9.53%,9.11%,80.36%,80.36%,0,6.71%,-55.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/25/2024,2.515,00,,,,,,,,,,9.32%,2.515,00,234.36,7.091,40,2.459,80,3.495,29,1%,182%,3.30%,9.53%,9.18%,81.79%,81.79%,0,6.71%,-55.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/26/2024,2.511,00,,,,,,,,,,9.33%,2.511,00,234.36,7.091,40,2.459,80,3.495,29,1%,182%,3.30%,9.53%,9.19%,82.08%,82.08%,0,6.71%,-55.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/27/2024,2.433,00,,,,,,,,,,9.63%,2.433,00,234.36,7.091,40,2.459,80,3.495,29,-1%,191%,3.30%,9.53%,9.49%,87.92%,87.92%,0,6.71%,-56.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/28/2024,2.430,00,,,,,,,,,,9.64%,2.430,00,234.36,7.091,40,2.459,80,3.495,29,-1%,192%,3.30%,9.53%,9.50%,88.15%,88.15%,0,6.71%,-56.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/1/2024,2.451,00,,,,,,,,,,9.56%,2.451,00,234.36,7.091,40,2.459,80,3.495,29,0%,189%,3.30%,9.53%,9.42%,86.54%,86.54%,0,6.71%,-56.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/2/2024,2.433,00,,,,,,,,,,9.63%,2.433,00,234.36,7.091,40,2.459,80,3.495,29,-1%,191%,3.30%,9.53%,9.49%,87.92%,87.92%,0,6.71%,-56.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/3/2024,2.455,00,,,,,,,,,,9.55%,2.455,00,234.36,7.091,40,2.459,80,3.495,29,0%,189%,3.30%,9.53%,9.40%,86.23%,86.23%,0,6.71%,-56.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/4/2024,2.470,00,,,,,,,,,,9.49%,2.470,00,234.36,7.091,40,2.459,80,3.495,29,0%,187%,3.30%,9.53%,9.35%,85.10%,85.10%,0,6.71%,-56.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/5/2024,2.460,00,,,,,,,,,,9.53%,2.460,00,234.36,7.091,40,2.459,80,3.495,29,0%,188%,3.30%,9.53%,9.39%,85.85%,85.85%,0,6.71%,-56.41%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/8/2024,2.458,00,,,,,,,,,,9.53%,2.458,00,234.36,7.091,40,2.459,80,3.495,29,0%,189%,3.30%,9.53%,9.39%,86.00%,86.00%,0,6.71%,-56.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/9/2024,2.477,00,,,,,,,,,,9.46%,2.477,00,234.36,7.091,40,2.459,80,3.495,29,0%,186%,3.30%,9.53%,9.32%,84.58%,84.58%,0,6.71%,-56.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/10/2024,2.488,00,,,,,,,,,,9.42%,2.488,00,234.36,7.091,40,2.459,80,3.495,29,1%,185%,3.30%,9.53%,9.28%,83.76%,83.76%,0,6.71%,-55.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/11/2024,2.482,00,,,,,,,,,,9.44%,2.482,00,234.36,7.091,40,2.459,80,3.495,29,0%,186%,3.30%,9.53%,9.30%,84.21%,84.21%,0,6.71%,-56.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/12/2024,2.507,00,,,,,,,,,,9.35%,2.507,00,234.36,7.091,40,2.459,80,3.495,29,1%,183%,3.30%,9.53%,9.21%,82.37%,82.37%,0,6.71%,-55.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/15/2024,2.476,00,,,,,,,,,,9.47%,2.476,00,234.36,7.091,40,2.459,80,3.495,29,0%,186%,3.30%,9.53%,9.32%,84.65%,84.65%,0,6.71%,-56.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/16/2024,2.464,00,,,,,,,,,,9.51%,2.464,00,234.36,7.091,40,2.459,80,3.495,29,0%,188%,3.30%,9.53%,9.37%,85.55%,85.55%,0,6.71%,-56.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/17/2024,2.497,00,,,,,,,,,,9.39%,2.497,00,234.36,7.091,40,2.459,80,3.495,29,1%,184%,3.30%,9.53%,9.25%,83.10%,83.10%,0,6.71%,-55.75%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/18/2024,2.556,00,,,,,,,,,,9.17%,2.556,00,234.36,7.091,40,2.459,80,3.495,29,2%,177%,3.30%,9.53%,9.03%,78.87%,78.87%,0,6.71%,-54.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/19/2024,2.565,00,,,,,,,,,,9.14%,2.565,00,234.36,7.091,40,2.459,80,3.495,29,2%,176%,3.30%,9.53%,9.00%,78.25%,78.25%,0,6.71%,-54.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/22/2024,2.589,00,,,,,,,,,,9.05%,2.589,00,234.36,7.091,40,2.459,80,3.495,29,3%,174%,3.30%,9.53%,8.92%,76.59%,76.59%,0,6.71%,-54.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/23/2024,2.585,00,,,,,,,,,,9.07%,2.585,00,234.36,7.091,40,2.459,80,3.495,29,3%,174%,3.30%,9.53%,8.93%,76.87%,76.87%,0,6.71%,-54.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/24/2024,2.576,00,,,,,,,,,,9.10%,2.576,00,234.36,7.091,40,2.459,80,3.495,29,3%,175%,3.30%,9.53%,8.96%,77.48%,77.48%,0,6.71%,-54.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/25/2024,2.713,00,,,,,,,,,,8.64%,2.713,00,234.36,7.091,40,2.459,80,3.495,29,5%,161%,3.30%,9.53%,8.51%,68.52%,68.52%,0,6.71%,-51.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/26/2024,2.729,00,,,,,,,,,,8.59%,2.729,00,234.36,7.091,40,2.459,80,3.495,29,6%,160%,3.30%,9.53%,8.46%,67.53%,67.53%,0,6.71%,-51.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/29/2024,2.762,00,,,,,,,,,,8.49%,2.762,00,234.36,7.091,40,2.459,80,3.495,29,7%,157%,3.30%,9.53%,8.36%,65.53%,65.53%,0,6.71%,-51.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/30/2024,2.760,00,,,,,,,,,,8.49%,2.760,00,234.36,7.091,40,2.459,80,3.495,29,6%,157%,3.30%,9.53%,8.37%,65.65%,65.65%,0,6.71%,-51.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/31/2024,2.745,00,,,,,,,,,,8.54%,2.745,00,234.36,7.091,40,2.459,80,3.495,29,6%,158%,3.30%,9.53%,8.41%,66.56%,66.56%,0,6.71%,-51.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/1/2024,2.797,00,,,,,,,,,,8.38%,2.797,00,234.36,7.091,40,2.459,80,3.495,29,7%,154%,3.30%,9.53%,8.25%,63.46%,63.46%,0,6.71%,-50.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/2/2024,2.788,00,,,,,,,,,,8.41%,2.788,00,234.36,7.091,40,2.459,80,3.495,29,7%,154%,3.30%,9.53%,8.28%,63.99%,63.99%,0,6.71%,-50.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/5/2024,2.693,00,,,,,,,,,,8.70%,2.693,00,234.36,7.091,40,2.459,80,3.495,29,5%,163%,3.30%,9.53%,8.57%,69.77%,69.77%,0,6.71%,-52.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/6/2024,2.714,00,,,,,,,,,,8.64%,2.714,00,234.36,7.091,40,2.459,80,3.495,29,5%,161%,3.30%,9.53%,8.51%,68.46%,68.46%,0,6.71%,-51.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/7/2024,2.784,00,,,,,,,,,,8.42%,2.784,00,234.36,7.091,40,2.459,80,3.495,29,7%,155%,3.30%,9.53%,8.29%,64.22%,64.22%,0,6.71%,-50.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/8/2024,2.803,00,,,,,,,,,,8.36%,2.803,00,234.36,7.091,40,2.459,80,3.495,29,7%,153%,3.30%,9.53%,8.24%,63.11%,63.11%,0,6.71%,-50.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/9/2024,2.801,00,,,,,,,,,,8.37%,2.801,00,234.36,7.091,40,2.459,80,3.495,29,7%,153%,3.30%,9.53%,8.24%,63.23%,63.23%,0,6.71%,-50.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/12/2024,2.801,00,,,,,,,,,,8.37%,2.801,00,234.36,7.091,40,2.459,80,3.495,29,7%,153%,3.30%,9.53%,8.24%,63.23%,63.23%,0,6.71%,-50.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/13/2024,2.800,00,,,,,,,,,,8.37%,2.800,00,234.36,7.091,40,2.459,80,3.495,29,7%,153%,3.30%,9.53%,8.25%,63.29%,63.29%,0,6.71%,-50.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/14/2024,2.810,00,,,,,,,,,,8.34%,2.810,00,234.36,7.091,40,2.459,80,3.495,29,8%,152%,3.30%,9.53%,8.22%,62.70%,62.70%,0,6.71%,-50.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/15/2024,2.799,00,,,,,,,,,,8.37%,2.799,00,234.36,7.091,40,2.459,80,3.495,29,7%,153%,3.30%,9.53%,8.25%,63.34%,63.34%,0,6.71%,-50.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/16/2024,2.774,00,,,,,,,,,,8.45%,2.774,00,234.36,7.091,40,2.459,80,3.495,29,7%,156%,3.30%,9.53%,8.32%,64.82%,64.82%,0,6.71%,-50.84%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/19/2024,2.781,00,,,,,,,,,,8.43%,2.781,00,234.36,7.091,40,2.459,80,3.495,29,7%,155%,3.30%,9.53%,8.30%,64.40%,64.40%,0,6.71%,-50.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/20/2024,2.771,00,,,,,,,,,,8.46%,2.771,00,234.36,7.091,40,2.459,80,3.495,29,7%,156%,3.30%,9.53%,8.33%,64.99%,64.99%,0,6.71%,-50.89%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/21/2024,2.771,00,,,,,,,,,,8.46%,2.771,00,234.36,7.091,40,2.459,80,3.495,29,7%,156%,3.30%,9.53%,8.33%,64.99%,64.99%,0,6.71%,-50.89%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/22/2024,2.766,00,,,,,,,,,,8.47%,2.766,00,234.36,7.091,40,2.459,80,3.495,29,7%,156%,3.30%,9.53%,8.35%,65.29%,65.29%,0,6.71%,-50.98%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/23/2024,2.759,00,,,,,,,,,,8.49%,2.759,00,234.36,7.091,40,2.459,80,3.495,29,6%,157%,3.30%,9.53%,8.37%,65.71%,65.71%,0,6.71%,-51.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/26/2024,,,,,,,,,,,8.49%,2.759,00,234.36,7.091,40,2.459,80,3.495,29,6%,157%,3.30%,9.53%,8.37%,65.71%,65.71%,0,6.71%,-51.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/27/2024,2.789,00,,,,,,,,,,8.40%,2.789,00,234.36,7.091,40,2.459,80,3.495,29,7%,154%,3.30%,9.53%,8.28%,63.93%,63.93%,0,6.71%,-50.58%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/28/2024,2.808,00,,,,,,,,,,8.35%,2.808,00,234.36,7.091,40,2.459,80,3.495,29,8%,153%,3.30%,9.53%,8.22%,62.82%,62.82%,0,6.71%,-50.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/29/2024,2.816,00,,,,,,,,,,8.32%,2.816,00,234.36,7.091,40,2.459,80,3.495,29,8%,152%,3.30%,9.53%,8.20%,62.36%,62.36%,0,6.71%,-50.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/30/2024,2.836,00,,,,,,,,,,8.26%,2.836,00,234.36,7.091,40,2.459,80,3.495,29,8%,150%,3.30%,9.53%,8.14%,61.21%,61.21%,0,6.71%,-49.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/2/2024,2.851,00,,,,,,,,,,8.22%,2.851,00,234.36,7.091,40,2.459,80,3.495,29,8%,149%,3.30%,9.53%,8.10%,60.36%,60.36%,0,6.71%,-49.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/3/2024,2.867,00,,,,,,,,,,8.17%,2.867,00,234.36,7.091,40,2.459,80,3.495,29,9%,147%,3.30%,9.53%,8.05%,59.47%,59.47%,0,6.71%,-49.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/4/2024,2.901,00,,,,,,,,,,8.08%,2.901,00,234.36,7.091,40,2.459,80,3.495,29,10%,144%,3.30%,9.53%,7.96%,57.60%,57.60%,0,6.71%,-48.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/5/2024,2.910,00,,,,,,,,,,8.05%,2.910,00,234.36,7.091,40,2.459,80,3.495,29,10%,144%,3.30%,9.53%,7.93%,57.11%,57.11%,0,6.71%,-48.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/6/2024,2.929,00,,,,,,,,,,8.00%,2.929,00,234.36,7.091,40,2.459,80,3.495,29,10%,142%,3.30%,9.53%,7.88%,56.09%,56.09%,0,6.71%,-48.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/9/2024,2.973,00,,,,,,,,,,7.88%,2.973,00,234.36,7.091,40,2.459,80,3.495,29,11%,139%,3.30%,9.53%,7.77%,53.78%,53.78%,0,6.71%,-47.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/10/2024,2.959,00,,,,,,,,,,7.92%,2.959,00,234.36,7.091,40,2.459,80,3.495,29,11%,140%,3.30%,9.53%,7.80%,54.51%,54.51%,0,6.71%,-47.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/11/2024,2.984,00,,,,,,,,,,7.85%,2.984,00,234.36,7.091,40,2.459,80,3.495,29,11%,138%,3.30%,9.53%,7.74%,53.22%,53.22%,0,6.71%,-47.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/12/2024,2.950,00,,,,,,,,,,7.94%,2.950,00,234.36,7.091,40,2.459,80,3.495,29,11%,140%,3.30%,9.53%,7.83%,54.98%,54.98%,0,6.71%,-47.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/13/2024,2.965,00,,,,,,,,,,7.90%,2.965,00,234.36,7.091,40,2.459,80,3.495,29,11%,139%,3.30%,9.53%,7.79%,54.20%,54.20%,0,6.71%,-47.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/16/2024,2.970,00,,,,,,,,,,7.89%,2.970,00,234.36,7.091,40,2.459,80,3.495,29,11%,139%,3.30%,9.53%,7.77%,53.94%,53.94%,0,6.71%,-47.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/17/2024,2.900,00,,,,,,,,,,8.08%,2.900,00,234.36,7.091,40,2.459,80,3.495,29,10%,145%,3.30%,9.53%,7.96%,57.66%,57.66%,0,6.71%,-48.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/18/2024,2.868,00,,,,,,,,,,8.17%,2.868,00,234.36,7.091,40,2.459,80,3.495,29,9%,147%,3.30%,9.53%,8.05%,59.41%,59.41%,0,6.71%,-49.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/19/2024,2.825,00,,,,,,,,,,8.30%,2.825,00,234.36,7.091,40,2.459,80,3.495,29,8%,151%,3.30%,9.53%,8.17%,61.84%,61.84%,0,6.71%,-49.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/20/2024,2.810,00,,,,,,,,,,8.34%,2.810,00,234.36,7.091,40,2.459,80,3.495,29,8%,152%,3.30%,9.53%,8.22%,62.70%,62.70%,0,6.71%,-50.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/23/2024,2.839,00,,,,,,,,,,8.26%,2.839,00,234.36,7.091,40,2.459,80,3.495,29,8%,150%,3.30%,9.53%,8.13%,61.04%,61.04%,0,6.71%,-49.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/24/2024,2.846,00,,,,,,,,,,8.23%,2.846,00,234.36,7.091,40,2.459,80,3.495,29,8%,149%,3.30%,9.53%,8.11%,60.65%,60.65%,0,6.71%,-49.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/25/2024,2.842,00,,,,,,,,,,8.25%,2.842,00,234.36,7.091,40,2.459,80,3.495,29,8%,150%,3.30%,9.53%,8.12%,60.87%,60.87%,0,6.71%,-49.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/26/2024,2.762,00,,,,,,,,,,8.49%,2.762,00,234.36,7.091,40,2.459,80,3.495,29,7%,157%,3.30%,9.53%,8.36%,65.53%,65.53%,0,6.71%,-51.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/27/2024,2.774,00,,,,,,,,,,8.45%,2.774,00,234.36,7.091,40,2.459,80,3.495,29,7%,156%,3.30%,9.53%,8.32%,64.82%,64.82%,0,6.71%,-50.84%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/30/2024,2.724,00,,,,,,,,,,8.60%,2.724,00,234.36,7.091,40,2.459,80,3.495,29,6%,160%,3.30%,9.53%,8.48%,67.84%,67.84%,0,6.71%,-51.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/1/2024,2.755,00,,,,,,,,,,8.51%,2.755,00,234.36,7.091,40,2.459,80,3.495,29,6%,157%,3.30%,9.53%,8.38%,65.95%,65.95%,0,6.71%,-51.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/2/2024,2.707,00,,,,,,,,,,8.66%,2.707,00,234.36,7.091,40,2.459,80,3.495,29,5%,162%,3.30%,9.53%,8.53%,68.90%,68.90%,0,6.71%,-52.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/3/2024,2.684,00,,,,,,,,,,8.73%,2.684,00,234.36,7.091,40,2.459,80,3.495,29,5%,164%,3.30%,9.53%,8.60%,70.34%,70.34%,0,6.71%,-52.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/4/2024,2.681,00,,,,,,,,,,8.74%,2.681,00,234.36,7.091,40,2.459,80,3.495,29,5%,165%,3.30%,9.53%,8.61%,70.53%,70.53%,0,6.71%,-52.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/7/2024,2.689,00,,,,,,,,,,8.72%,2.689,00,234.36,7.091,40,2.459,80,3.495,29,5%,164%,3.30%,9.53%,8.59%,70.03%,70.03%,0,6.71%,-52.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/8/2024,2.685,00,,,,,,,,,,8.73%,2.685,00,234.36,7.091,40,2.459,80,3.495,29,5%,164%,3.30%,9.53%,8.60%,70.28%,70.28%,0,6.71%,-52.42%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/9/2024,2.705,00,,,,,,,,,,8.66%,2.705,00,234.36,7.091,40,2.459,80,3.495,29,5%,162%,3.30%,9.53%,8.54%,69.02%,69.02%,0,6.71%,-52.06%,,,,,,,,,,,,
