,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,,2023,8/14/2023,83.58 CHF,,,,,,,,,,3.83%,83.58 CHF,3.20,93.13,3.55,4.31,89%,11%,3.44%,90.14%,3.83%,13.47%,13.47%,0,74.21%,-31.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/15/2023,82.58 CHF,,,,,,,,,,3.88%,82.58 CHF,3.20,93.13,3.55,4.31,88%,13%,3.44%,90.14%,3.88%,14.85%,14.85%,0,74.21%,-32.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/16/2023,82.16 CHF,,,,,,,,,,3.89%,82.16 CHF,3.20,93.13,3.55,4.31,88%,13%,3.44%,90.14%,3.89%,15.43%,15.43%,0,74.21%,-32.85%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/17/2023,80.98 CHF,,,,,,,,,,3.95%,80.98 CHF,3.20,93.13,3.55,4.31,86%,15%,3.44%,90.14%,3.95%,17.12%,17.12%,0,74.21%,-33.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/18/2023,80.58 CHF,,,,,,,,,,3.97%,80.58 CHF,3.20,93.13,3.55,4.31,86%,16%,3.44%,90.14%,3.97%,17.70%,17.70%,0,74.21%,-34.15%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/21/2023,80.20 CHF,,,,,,,,,,3.99%,80.20 CHF,3.20,93.13,3.55,4.31,86%,16%,3.44%,90.14%,3.99%,18.25%,18.25%,0,74.21%,-34.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/22/2023,79.42 CHF,,,,,,,,,,4.03%,79.42 CHF,3.20,93.13,3.55,4.31,85%,17%,3.44%,90.14%,4.03%,19.42%,19.42%,0,74.21%,-35.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/23/2023,80.14 CHF,,,,,,,,,,3.99%,80.14 CHF,3.20,93.13,3.55,4.31,86%,16%,3.44%,90.14%,3.99%,18.34%,18.34%,0,74.21%,-34.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/24/2023,79.56 CHF,,,,,,,,,,4.02%,79.56 CHF,3.20,93.13,3.55,4.31,85%,17%,3.44%,90.14%,4.02%,19.21%,19.21%,0,74.21%,-34.98%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/25/2023,79.98 CHF,,,,,,,,,,4.00%,79.98 CHF,3.20,93.13,3.55,4.31,85%,16%,3.44%,90.14%,4.00%,18.58%,18.58%,0,74.21%,-34.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/28/2023,79.50 CHF,,,,,,,,,,4.03%,79.50 CHF,3.20,93.13,3.55,4.31,85%,17%,3.44%,90.14%,4.03%,19.30%,19.30%,0,74.21%,-35.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/29/2023,79.82 CHF,,,,,,,,,,4.01%,79.82 CHF,3.20,93.13,3.55,4.31,85%,17%,3.44%,90.14%,4.01%,18.82%,18.82%,0,74.21%,-34.77%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/30/2023,79.98 CHF,,,,,,,,,,4.00%,79.98 CHF,3.20,93.13,3.55,4.31,85%,16%,3.44%,90.14%,4.00%,18.58%,18.58%,0,74.21%,-34.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/31/2023,80.38 CHF,,,,,,,,,,3.98%,80.38 CHF,3.20,93.13,3.55,4.31,86%,16%,3.44%,90.14%,3.98%,17.99%,17.99%,0,74.21%,-34.31%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/1/2023,80.66 CHF,,,,,,,,,,3.97%,80.66 CHF,3.20,93.13,3.55,4.31,86%,15%,3.44%,90.14%,3.97%,17.58%,17.58%,0,74.21%,-34.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/4/2023,81.08 CHF,,,,,,,,,,3.95%,81.08 CHF,3.20,93.13,3.55,4.31,87%,15%,3.44%,90.14%,3.95%,16.97%,16.97%,0,74.21%,-33.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/5/2023,80.94 CHF,,,,,,,,,,3.95%,80.94 CHF,3.20,93.13,3.55,4.31,86%,15%,3.44%,90.14%,3.95%,17.17%,17.17%,0,74.21%,-33.85%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/6/2023,81.14 CHF,,,,,,,,,,3.94%,81.14 CHF,3.20,93.13,3.55,4.31,87%,15%,3.44%,90.14%,3.94%,16.88%,16.88%,0,74.21%,-33.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/7/2023,80.76 CHF,,,,,,,,,,3.96%,80.76 CHF,3.20,93.13,3.55,4.31,86%,15%,3.44%,90.14%,3.96%,17.43%,17.43%,0,74.21%,-34.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/8/2023,81.96 CHF,,,,,,,,,,3.90%,81.96 CHF,3.20,93.13,3.55,4.31,88%,14%,3.44%,90.14%,3.90%,15.71%,15.71%,0,74.21%,-33.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/11/2023,81.74 CHF,,,,,,,,,,3.91%,81.74 CHF,3.20,93.13,3.55,4.31,87%,14%,3.44%,90.14%,3.91%,16.03%,16.03%,0,74.21%,-33.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/12/2023,81.56 CHF,,,,,,,,,,3.92%,81.56 CHF,3.20,93.13,3.55,4.31,87%,14%,3.44%,90.14%,3.92%,16.28%,16.28%,0,74.21%,-33.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/13/2023,80.74 CHF,,,,,,,,,,3.96%,80.74 CHF,3.20,93.13,3.55,4.31,86%,15%,3.44%,90.14%,3.96%,17.46%,17.46%,0,74.21%,-34.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/14/2023,81.44 CHF,,,,,,,,,,3.93%,81.44 CHF,3.20,93.13,3.55,4.31,87%,14%,3.44%,90.14%,3.93%,16.45%,16.45%,0,74.21%,-33.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/15/2023,82.04 CHF,,,,,,,,,,3.90%,82.04 CHF,3.20,93.13,3.55,4.31,88%,14%,3.44%,90.14%,3.90%,15.60%,15.60%,0,74.21%,-32.95%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/18/2023,81.30 CHF,,,,,,,,,,3.94%,81.30 CHF,3.20,93.13,3.55,4.31,87%,15%,3.44%,90.14%,3.94%,16.65%,16.65%,0,74.21%,-33.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/19/2023,78.50 CHF,,,,,,,,,,4.08%,78.50 CHF,3.20,93.13,3.55,4.31,84%,19%,3.44%,90.14%,4.08%,20.82%,20.82%,0,74.21%,-35.85%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/20/2023,80.00 CHF,,,,,,,,,,4.00%,80.00 CHF,3.20,93.13,3.55,4.31,85%,16%,3.44%,90.14%,4.00%,18.55%,18.55%,0,74.21%,-34.62%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/21/2023,78.84 CHF,,,,,,,,,,4.06%,78.84 CHF,3.20,93.13,3.55,4.31,84%,18%,3.44%,90.14%,4.06%,20.29%,20.29%,0,74.21%,-35.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/22/2023,77.88 CHF,,,,,,,,,,4.11%,77.88 CHF,3.20,93.13,3.55,4.31,83%,20%,3.44%,90.14%,4.11%,21.78%,21.78%,0,74.21%,-36.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/25/2023,77.10 CHF,,,,,,,,,,4.15%,77.10 CHF,3.20,93.13,3.55,4.31,82%,21%,3.44%,90.14%,4.15%,23.01%,23.01%,0,74.21%,-36.99%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/26/2023,76.64 CHF,,,,,,,,,,4.18%,76.64 CHF,3.20,93.13,3.55,4.31,82%,22%,3.44%,90.14%,4.18%,23.75%,23.75%,0,74.21%,-37.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/27/2023,76.32 CHF,,,,,,,,,,4.19%,76.32 CHF,3.20,93.13,3.55,4.31,81%,22%,3.44%,90.14%,4.19%,24.27%,24.27%,0,74.21%,-37.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/28/2023,75.76 CHF,,,,,,,,,,4.22%,75.76 CHF,3.20,93.13,3.55,4.31,81%,23%,3.44%,90.14%,4.22%,25.18%,25.18%,0,74.21%,-38.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/29/2023,77.02 CHF,,,,,,,,,,4.15%,77.02 CHF,3.20,93.13,3.55,4.31,82%,21%,3.44%,90.14%,4.15%,23.14%,23.14%,0,74.21%,-37.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/2/2023,76.64 CHF,,,,,,,,,,4.18%,76.64 CHF,3.20,93.13,3.55,4.31,82%,22%,3.44%,90.14%,4.18%,23.75%,23.75%,0,74.21%,-37.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/3/2023,76.28 CHF,,,,,,,,,,4.20%,76.28 CHF,3.20,93.13,3.55,4.31,81%,22%,3.44%,90.14%,4.20%,24.33%,24.33%,0,74.21%,-37.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/4/2023,75.98 CHF,,,,,,,,,,4.21%,75.98 CHF,3.20,93.13,3.55,4.31,81%,23%,3.44%,90.14%,4.21%,24.82%,24.82%,0,74.21%,-37.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/5/2023,76.96 CHF,,,,,,,,,,4.16%,76.96 CHF,3.20,93.13,3.55,4.31,82%,21%,3.44%,90.14%,4.16%,23.23%,23.23%,0,74.21%,-37.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/6/2023,77.54 CHF,,,,,,,,,,4.13%,77.54 CHF,3.20,93.13,3.55,4.31,83%,20%,3.44%,90.14%,4.13%,22.31%,22.31%,0,74.21%,-36.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/9/2023,77.68 CHF,,,,,,,,,,4.12%,77.68 CHF,3.20,93.13,3.55,4.31,83%,20%,3.44%,90.14%,4.12%,22.09%,22.09%,0,74.21%,-36.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/10/2023,78.50 CHF,,,,,,,,,,4.08%,78.50 CHF,3.20,93.13,3.55,4.31,84%,19%,3.44%,90.14%,4.08%,20.82%,20.82%,0,74.21%,-35.85%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/11/2023,78.64 CHF,,,,,,,,,,4.07%,78.64 CHF,3.20,93.13,3.55,4.31,84%,18%,3.44%,90.14%,4.07%,20.60%,20.60%,0,74.21%,-35.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/12/2023,78.58 CHF,,,,,,,,,,4.07%,78.58 CHF,3.20,93.13,3.55,4.31,84%,19%,3.44%,90.14%,4.07%,20.69%,20.69%,0,74.21%,-35.78%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/13/2023,77.70 CHF,,,,,,,,,,4.12%,77.70 CHF,3.20,93.13,3.55,4.31,83%,20%,3.44%,90.14%,4.12%,22.06%,22.06%,0,74.21%,-36.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/16/2023,77.54 CHF,,,,,,,,,,4.13%,77.54 CHF,3.20,93.13,3.55,4.31,83%,20%,3.44%,90.14%,4.13%,22.31%,22.31%,0,74.21%,-36.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/17/2023,76.90 CHF,,,,,,,,,,4.16%,76.90 CHF,3.20,93.13,3.55,4.31,82%,21%,3.44%,90.14%,4.16%,23.33%,23.33%,0,74.21%,-37.15%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/18/2023,76.42 CHF,,,,,,,,,,4.19%,76.42 CHF,3.20,93.13,3.55,4.31,81%,22%,3.44%,90.14%,4.19%,24.10%,24.10%,0,74.21%,-37.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/19/2023,76.12 CHF,,,,,,,,,,4.20%,76.12 CHF,3.20,93.13,3.55,4.31,81%,22%,3.44%,90.14%,4.20%,24.59%,24.59%,0,74.21%,-37.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/20/2023,74.72 CHF,,,,,,,,,,4.28%,74.72 CHF,3.20,93.13,3.55,4.31,79%,25%,3.44%,90.14%,4.28%,26.93%,26.93%,0,74.21%,-38.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/23/2023,75.24 CHF,,,,,,,,,,4.25%,75.24 CHF,3.20,93.13,3.55,4.31,80%,24%,3.44%,90.14%,4.25%,26.05%,26.05%,0,74.21%,-38.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/24/2023,75.10 CHF,,,,,,,,,,4.26%,75.10 CHF,3.20,93.13,3.55,4.31,80%,24%,3.44%,90.14%,4.26%,26.28%,26.28%,0,74.21%,-38.62%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/25/2023,74.56 CHF,,,,,,,,,,4.29%,74.56 CHF,3.20,93.13,3.55,4.31,79%,25%,3.44%,90.14%,4.29%,27.20%,27.20%,0,74.21%,-39.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/26/2023,73.24 CHF,,,,,,,,,,4.37%,73.24 CHF,3.20,93.13,3.55,4.31,78%,27%,3.44%,90.14%,4.37%,29.49%,29.49%,0,74.21%,-40.14%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/27/2023,73.06 CHF,,,,,,,,,,4.38%,73.06 CHF,3.20,93.13,3.55,4.31,78%,27%,3.44%,90.14%,4.38%,29.81%,29.81%,0,74.21%,-40.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/30/2023,73.38 CHF,,,,,,,,,,4.36%,73.38 CHF,3.20,93.13,3.55,4.31,78%,27%,3.44%,90.14%,4.36%,29.25%,29.25%,0,74.21%,-40.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/31/2023,73.98 CHF,,,,,,,,,,4.33%,73.98 CHF,3.20,93.13,3.55,4.31,79%,26%,3.44%,90.14%,4.33%,28.20%,28.20%,0,74.21%,-39.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/1/2023,73.42 CHF,,,,,,,,,,4.36%,73.42 CHF,3.20,93.13,3.55,4.31,78%,27%,3.44%,90.14%,4.36%,29.17%,29.17%,0,74.21%,-40.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/2/2023,75.92 CHF,,,,,,,,,,4.21%,75.92 CHF,3.20,93.13,3.55,4.31,81%,23%,3.44%,90.14%,4.21%,24.92%,24.92%,0,74.21%,-37.95%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/3/2023,75.96 CHF,,,,,,,,,,4.21%,75.96 CHF,3.20,93.13,3.55,4.31,81%,23%,3.44%,90.14%,4.21%,24.86%,24.86%,0,74.21%,-37.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/6/2023,75.42 CHF,,,,,,,,,,4.24%,75.42 CHF,3.20,93.13,3.55,4.31,80%,23%,3.44%,90.14%,4.24%,25.75%,25.75%,0,74.21%,-38.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/7/2023,75.34 CHF,,,,,,,,,,4.25%,75.34 CHF,3.20,93.13,3.55,4.31,80%,24%,3.44%,90.14%,4.25%,25.88%,25.88%,0,74.21%,-38.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/8/2023,75.08 CHF,,,,,,,,,,4.26%,75.08 CHF,3.20,93.13,3.55,4.31,80%,24%,3.44%,90.14%,4.26%,26.32%,26.32%,0,74.21%,-38.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/9/2023,76.10 CHF,,,,,,,,,,4.20%,76.10 CHF,3.20,93.13,3.55,4.31,81%,22%,3.44%,90.14%,4.20%,24.63%,24.63%,0,74.21%,-37.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/10/2023,75.22 CHF,,,,,,,,,,4.25%,75.22 CHF,3.20,93.13,3.55,4.31,80%,24%,3.44%,90.14%,4.25%,26.08%,26.08%,0,74.21%,-38.53%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/13/2023,73.80 CHF,,,,,,,,,,4.34%,73.80 CHF,3.20,93.13,3.55,4.31,78%,26%,3.44%,90.14%,4.34%,28.51%,28.51%,0,74.21%,-39.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/14/2023,74.56 CHF,,,,,,,,,,4.29%,74.56 CHF,3.20,93.13,3.55,4.31,79%,25%,3.44%,90.14%,4.29%,27.20%,27.20%,0,74.21%,-39.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/15/2023,74.38 CHF,,,,,,,,,,4.30%,74.38 CHF,3.20,93.13,3.55,4.31,79%,25%,3.44%,90.14%,4.30%,27.51%,27.51%,0,74.21%,-39.21%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/16/2023,73.88 CHF,,,,,,,,,,4.33%,73.88 CHF,3.20,93.13,3.55,4.31,79%,26%,3.44%,90.14%,4.33%,28.37%,28.37%,0,74.21%,-39.62%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/17/2023,73.80 CHF,,,,,,,,,,4.34%,73.80 CHF,3.20,93.13,3.55,4.31,78%,26%,3.44%,90.14%,4.34%,28.51%,28.51%,0,74.21%,-39.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/20/2023,73.74 CHF,,,,,,,,,,4.34%,73.74 CHF,3.20,93.13,3.55,4.31,78%,26%,3.44%,90.14%,4.34%,28.61%,28.61%,0,74.21%,-39.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/21/2023,73.54 CHF,,,,,,,,,,4.35%,73.54 CHF,3.20,93.13,3.55,4.31,78%,27%,3.44%,90.14%,4.35%,28.96%,28.96%,0,74.21%,-39.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/22/2023,73.94 CHF,,,,,,,,,,4.33%,73.94 CHF,3.20,93.13,3.55,4.31,79%,26%,3.44%,90.14%,4.33%,28.27%,28.27%,0,74.21%,-39.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/23/2023,74.32 CHF,,,,,,,,,,4.31%,74.32 CHF,3.20,93.13,3.55,4.31,79%,25%,3.44%,90.14%,4.31%,27.61%,27.61%,0,74.21%,-39.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/24/2023,74.66 CHF,,,,,,,,,,4.29%,74.66 CHF,3.20,93.13,3.55,4.31,79%,25%,3.44%,90.14%,4.29%,27.03%,27.03%,0,74.21%,-38.98%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/27/2023,75.00 CHF,,,,,,,,,,4.27%,75.00 CHF,3.20,93.13,3.55,4.31,80%,24%,3.44%,90.14%,4.27%,26.45%,26.45%,0,74.21%,-38.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/28/2023,74.72 CHF,,,,,,,,,,4.28%,74.72 CHF,3.20,93.13,3.55,4.31,79%,25%,3.44%,90.14%,4.28%,26.93%,26.93%,0,74.21%,-38.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/29/2023,74.48 CHF,,,,,,,,,,4.30%,74.48 CHF,3.20,93.13,3.55,4.31,79%,25%,3.44%,90.14%,4.30%,27.34%,27.34%,0,74.21%,-39.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/30/2023,74.30 CHF,,,,,,,,,,4.31%,74.30 CHF,3.20,93.13,3.55,4.31,79%,25%,3.44%,90.14%,4.31%,27.64%,27.64%,0,74.21%,-39.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/1/2023,74.50 CHF,,,,,,,,,,4.30%,74.50 CHF,3.20,93.13,3.55,4.31,79%,25%,3.44%,90.14%,4.30%,27.30%,27.30%,0,74.21%,-39.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/4/2023,73.74 CHF,,,,,,,,,,4.34%,73.74 CHF,3.20,93.13,3.55,4.31,78%,26%,3.44%,90.14%,4.34%,28.61%,28.61%,0,74.21%,-39.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/5/2023,73.80 CHF,,,,,,,,,,4.34%,73.80 CHF,3.20,93.13,3.55,4.31,78%,26%,3.44%,90.14%,4.34%,28.51%,28.51%,0,74.21%,-39.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/6/2023,74.32 CHF,,,,,,,,,,4.31%,74.32 CHF,3.20,93.13,3.55,4.31,79%,25%,3.44%,90.14%,4.31%,27.61%,27.61%,0,74.21%,-39.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/7/2023,73.38 CHF,,,,,,,,,,4.36%,73.38 CHF,3.20,93.13,3.55,4.31,78%,27%,3.44%,90.14%,4.36%,29.25%,29.25%,0,74.21%,-40.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/8/2023,73.16 CHF,,,,,,,,,,4.37%,73.16 CHF,3.20,93.13,3.55,4.31,78%,27%,3.44%,90.14%,4.37%,29.63%,29.63%,0,74.21%,-40.21%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/11/2023,73.56 CHF,,,,,,,,,,4.35%,73.56 CHF,3.20,93.13,3.55,4.31,78%,27%,3.44%,90.14%,4.35%,28.93%,28.93%,0,74.21%,-39.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/12/2023,73.42 CHF,,,,,,,,,,4.36%,73.42 CHF,3.20,93.13,3.55,4.31,78%,27%,3.44%,90.14%,4.36%,29.17%,29.17%,0,74.21%,-40.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/13/2023,73.16 CHF,,,,,,,,,,4.37%,73.16 CHF,3.20,93.13,3.55,4.31,78%,27%,3.44%,90.14%,4.37%,29.63%,29.63%,0,74.21%,-40.21%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/14/2023,74.20 CHF,,,,,,,,,,4.31%,74.20 CHF,3.20,93.13,3.55,4.31,79%,26%,3.44%,90.14%,4.31%,27.82%,27.82%,0,74.21%,-39.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/15/2023,73.28 CHF,,,,,,,,,,4.37%,73.28 CHF,3.20,93.13,3.55,4.31,78%,27%,3.44%,90.14%,4.37%,29.42%,29.42%,0,74.21%,-40.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/18/2023,72.88 CHF,,,,,,,,,,4.39%,72.88 CHF,3.20,93.13,3.55,4.31,77%,28%,3.44%,90.14%,4.39%,30.13%,30.13%,0,74.21%,-40.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/19/2023,73.58 CHF,,,,,,,,,,4.35%,73.58 CHF,3.20,93.13,3.55,4.31,78%,27%,3.44%,90.14%,4.35%,28.89%,28.89%,0,74.21%,-39.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/20/2023,73.46 CHF,,,,,,,,,,4.36%,73.46 CHF,3.20,93.13,3.55,4.31,78%,27%,3.44%,90.14%,4.36%,29.10%,29.10%,0,74.21%,-39.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/21/2023,72.98 CHF,,,,,,,,,,4.38%,72.98 CHF,3.20,93.13,3.55,4.31,78%,28%,3.44%,90.14%,4.38%,29.95%,29.95%,0,74.21%,-40.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/22/2023,72.20 CHF,,,,,,,,,,4.43%,72.20 CHF,3.20,93.13,3.55,4.31,77%,29%,3.44%,90.14%,4.43%,31.36%,31.36%,0,74.21%,-40.99%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/27/2023,72.16 CHF,,,,,,,,,,4.43%,72.16 CHF,3.20,93.13,3.55,4.31,77%,29%,3.44%,90.14%,4.43%,31.43%,31.43%,0,74.21%,-41.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/28/2023,72.18 CHF,,,,,,,,,,4.43%,72.18 CHF,3.20,93.13,3.55,4.31,77%,29%,3.44%,90.14%,4.43%,31.39%,31.39%,0,74.21%,-41.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/29/2023,72.54 CHF,,,,,,,,,,4.41%,72.54 CHF,3.20,93.13,3.55,4.31,77%,28%,3.44%,90.14%,4.41%,30.74%,30.74%,0,74.21%,-40.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,1/3/2024,72.78 CHF,,,,,,,,,,4.40%,72.78 CHF,3.20,93.13,3.55,4.31,77%,28%,3.44%,90.14%,4.40%,30.31%,30.31%,0,74.21%,-40.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,1/4/2024,75.38 CHF,,,,,,,,,,4.25%,75.38 CHF,3.20,93.13,3.55,4.31,80%,24%,3.44%,90.14%,4.25%,25.82%,25.82%,0,74.21%,-38.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,1/5/2024,74.30 CHF,,,,,,,,,,4.31%,74.30 CHF,3.20,93.13,3.55,4.31,79%,25%,3.44%,90.14%,4.31%,27.64%,27.64%,0,74.21%,-39.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,1/8/2024,71.86 CHF,,,,,,,,,,4.45%,71.86 CHF,3.20,93.13,3.55,4.31,76%,30%,3.44%,90.14%,4.45%,31.98%,31.98%,0,74.21%,-41.27%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,1/9/2024,71.72 CHF,,,,,,,,,,4.46%,71.72 CHF,3.20,93.13,3.55,4.31,76%,30%,3.44%,90.14%,4.46%,32.24%,32.24%,0,74.21%,-41.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,1/10/2024,70.32 CHF,,,,,,,,,,4.55%,70.32 CHF,3.20,93.13,3.55,4.31,75%,32%,3.44%,90.14%,4.55%,34.87%,34.87%,0,74.21%,-42.53%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,1/11/2024,71.90 CHF,,,,,,,,,,4.45%,71.90 CHF,3.20,93.13,3.55,4.31,76%,30%,3.44%,90.14%,4.45%,31.91%,31.91%,0,74.21%,-41.24%,,,,,,,,,,,,
