,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,SXS LN,Spectris PLC,,,,,,,,,,103%,-1%,$ 4.142,00,$  2.527,70,$  3.275,57,$       4.166,00,$  4.088,30,4.01%,1.87%,2.39%,5.31%,187.24%,202.75%,126%,,,,,,,NO,,,3.83%,1.74%,2.08%,0.03%,69
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,Spectris PLC - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,3.03%,11/10/2017,,,,,,,,,,$  3.275,57,-21%,1.85%,$  4.088,30,$   2.146,65,$       1.442,00,$   1.656,53,1.70%,3.03%,2.34%,1.84%,-0.58%,-0.58%,-40%,,,,5Y CAGR,1.96%,,Spectris PLC - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,4.32%,,Spectris PLC - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Spectris PLC - Rating: 103% - Upside: -1%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2016,1/12/2016,1.655,00,,,2/9/2015,,2/9/2015,,,,,3.03%,1.655,00,50.20,2.679,28,1.656,53,2.146,65,0%,62%,1.87%,3.03%,4.63%,150.27%,163.78%,223.6,2.34%,-5.91%,,2003,12.90,4.03%,1/1/1973,1973,,6,1.92%,34,219,1.34%
,,,,,,,,,,,,,,,,,,2016,1/13/2016,1.663,00,,,2/16/2015,,2/17/2015,,,,,3.02%,1.663,00,50.20,2.679,28,1.656,53,2.146,65,1%,61%,1.87%,3.03%,4.61%,149.07%,162.51%,223.6,2.34%,-5.46%,,2004,13.55,5.04%,1/1/1974,1974,,7,1.95%,16,235,0.63%
,,,,,,,,,,,,,,,,,,2016,1/14/2016,1.637,00,,,2/23/2015,,2/23/2015,,,,,3.07%,1.637,00,50.20,2.679,28,1.656,53,2.146,65,-2%,64%,1.87%,3.03%,4.68%,153.02%,166.68%,223.6,2.34%,-6.94%,,2005,14.85,9.59%,1/1/1975,1975,,8,1.98%,41,276,1.62%
,,,,,,,,,,,,,,,,,,2016,1/15/2016,1.579,00,,,3/2/2015,,3/2/2015,,,,,3.18%,1.579,00,50.20,2.679,28,1.656,53,2.146,65,-8%,70%,1.87%,3.03%,4.85%,162.32%,176.48%,223.6,2.34%,-10.23%,,2006,16.20,9.09%,1/1/1976,1976,,9,2.01%,44,320,1.73%
,,,,,,,,,,,,,,,,,,2016,1/18/2016,1.550,00,,,3/9/2015,,3/9/2015,,,,,3.24%,1.550,00,50.20,2.679,28,1.656,53,2.146,65,-10%,73%,1.87%,3.03%,4.94%,167.23%,181.65%,223.6,2.34%,-11.88%,,2007,18.25,12.65%,1/1/1977,1977,,10,2.04%,77,397,3.03%
,,,,,,,,,,,,,,,,,,2016,1/19/2016,1.574,00,,,3/16/2015,,3/16/2015,,,,,3.19%,1.574,00,50.20,2.679,28,1.656,53,2.146,65,-8%,70%,1.87%,3.03%,4.87%,163.15%,177.36%,223.6,2.34%,-10.52%,,2008,21.65,18.63%,1/1/1978,1978,,11,2.07%,85,482,3.35%
,,,,,,,,,,,,,,,,,,2016,1/20/2016,1.523,00,,,3/23/2015,,3/23/2015,,,,,3.30%,1.523,00,50.20,2.679,28,1.656,53,2.146,65,-13%,76%,1.87%,3.03%,5.03%,171.96%,186.64%,223.6,2.34%,-13.42%,,2009,23.40,8.08%,1/1/1979,1979,,12,2.10%,94,576,3.70%
,,,,,,,,,,,,,,,,,,2016,1/21/2016,1.529,00,,,3/30/2015,,3/30/2015,,,,,3.28%,1.529,00,50.20,2.679,28,1.656,53,2.146,65,-12%,75%,1.87%,3.03%,5.01%,170.90%,185.52%,223.6,2.34%,-13.08%,,2010,24.95,6.62%,1/1/1980,1980,,13,2.13%,115,691,4.53%
,,,,,,,,,,,,,,,,,,2016,1/22/2016,1.623,00,,,4/7/2015,,4/6/2015,,,,,3.09%,1.623,00,50.20,2.679,28,1.656,53,2.146,65,-3%,65%,1.87%,3.03%,4.72%,155.21%,168.98%,223.6,2.34%,-7.73%,,2011,29.10,16.63%,1/1/1981,1981,,14,2.16%,103,794,4.06%
,,,,,,,,,,,,,,,,,,2016,1/25/2016,1.554,00,,,4/13/2015,,4/13/2015,,,,,3.23%,1.554,00,50.20,2.679,28,1.656,53,2.146,65,-10%,72%,1.87%,3.03%,4.93%,166.54%,180.93%,223.6,2.34%,-11.65%,,2012,38.90,33.68%,1/1/1982,1982,,15,2.19%,90,884,3.55%
,,,,,,,,,,,,,,,,,,2016,1/26/2016,1.569,00,,,4/20/2015,,4/20/2015,,,,,3.20%,1.569,00,50.20,2.679,28,1.656,53,2.146,65,-9%,71%,1.87%,3.03%,4.88%,163.99%,178.24%,223.6,2.34%,-10.80%,,2013,40.25,3.47%,1/1/1983,1983,,16,2.22%,78,962,3.07%
,,,,,,,,,,,,,,,,,,2016,1/27/2016,1.578,00,,,4/27/2015,,4/27/2015,,,,,3.18%,1.578,00,50.20,2.679,28,1.656,53,2.146,65,-8%,70%,1.87%,3.03%,4.85%,162.48%,176.65%,223.6,2.34%,-10.29%,,2014,44.00,9.32%,1/1/1984,1984,,17,2.25%,101,1063,3.98%
,,,,,,,,,,,,,,,,,,2016,1/28/2016,1.552,00,,,5/5/2015,,5/4/2015,,,,,3.23%,1.552,00,50.20,2.679,28,1.656,53,2.146,65,-10%,73%,1.87%,3.03%,4.94%,166.88%,181.29%,223.6,2.34%,-11.77%,,2015,47.80,8.64%,1/1/1985,1985,,18,2.28%,100,1163,3.94%
,,,,,,,,,,,,,,,,,,2016,1/29/2016,1.582,00,,,5/11/2015,,5/11/2015,,,,,3.17%,1.582,00,50.20,2.679,28,1.656,53,2.146,65,-7%,69%,1.87%,3.03%,4.84%,161.82%,175.95%,223.6,2.34%,-10.06%,,2016,50.20,5.02%,1/1/1986,1986,,19,2.31%,103,1266,4.06%
,,,,,,,,,,,,,,,,,,2016,2/1/2016,1.560,00,,,5/18/2015,,5/18/2015,,,,,3.22%,1.560,00,50.20,2.679,28,1.656,53,2.146,65,-9%,72%,1.87%,3.03%,4.91%,165.51%,179.85%,223.6,2.34%,-11.31%,,2017,53.00,5.58%,1/1/1987,1987,,20,2.34%,76,1342,2.99%
,,,,,,,,,,,,,,,,,,2016,2/2/2016,1.522,00,,,5/26/2015,,5/26/2015,,,,,3.30%,1.522,00,50.20,2.679,28,1.656,53,2.146,65,-13%,76%,1.87%,3.03%,5.03%,172.14%,186.83%,223.6,2.34%,-13.47%,,2018,58.00,9.43%,1/1/1988,1988,,21,2.37%,91,1433,3.59%
,,,,,,,,,,,,,,,,,,2016,2/3/2016,1.481,00,,,6/1/2015,,6/1/2015,,,,,3.39%,1.481,00,50.20,2.679,28,1.656,53,2.146,65,-17%,81%,1.87%,3.03%,5.17%,179.68%,194.77%,223.6,2.34%,-15.80%,,2019,62.40,7.59%,1/1/1989,1989,,22,2.40%,87,1520,3.43%
,,,,,,,,,,,,,,,,,,2016,2/4/2016,1.522,00,,,6/8/2015,,6/8/2015,,,,,3.30%,1.522,00,50.20,2.679,28,1.656,53,2.146,65,-13%,76%,1.87%,3.03%,5.03%,172.14%,186.83%,223.6,2.34%,-13.47%,,2020,65.10,4.33%,1/1/1990,1990,,23,2.43%,94,1614,3.70%
,,,,,,,,,,,,,,,,,,2016,2/5/2016,1.548,00,,,6/15/2015,,6/15/2015,,,,,3.24%,1.548,00,50.20,2.679,28,1.656,53,2.146,65,-11%,73%,1.87%,3.03%,4.95%,167.57%,182.02%,223.6,2.34%,-12.00%,,2021,69.50,6.76%,1/1/1991,1991,,24,2.46%,68,1682,2.68%
,,,,,,,,,,,,,,,,,,2016,2/8/2016,1.509,00,,,6/22/2015,,6/22/2015,,,,,3.33%,1.509,00,50.20,2.679,28,1.656,53,2.146,65,-14%,78%,1.87%,3.03%,5.08%,174.49%,189.30%,223.6,2.34%,-14.21%,,2022,72.90,4.89%,1/1/1992,1992,,25,2.49%,72,1754,2.84%
,,,,,,,,,,,,,,,,,,2016,2/9/2016,1.508,00,,,6/29/2015,,6/29/2015,,,,,3.33%,1.508,00,50.20,2.679,28,1.656,53,2.146,65,-15%,78%,1.87%,3.03%,5.08%,174.67%,189.50%,223.6,2.34%,-14.27%,,2023,76.60,5.08%,1/1/1993,1993,,26,2.52%,70,1824,2.76%
,,,,,,,,,,,,,,,,,,2016,2/10/2016,1.510,00,,,7/6/2015,,7/6/2015,,,,,3.32%,1.510,00,50.20,2.679,28,1.656,53,2.146,65,-14%,77%,1.87%,3.03%,5.07%,174.30%,189.11%,223.6,2.34%,-14.16%,,2024,76.60,0.00%,1/1/1994,1994,,27,2.55%,83,1907,3.27%
,,,,,,,,,,,,,,,,,,2016,2/11/2016,1.442,00,,,7/13/2015,,7/13/2015,,,,,3.48%,1.442,00,50.20,2.679,28,1.656,53,2.146,65,-21%,86%,1.87%,3.03%,5.31%,187.24%,202.75%,223.6,2.34%,-18.02%,,2025,76.60,0.00%,1/1/1995,1995,,28,2.58%,70,1977,2.76%
,,,,,,,,,,,,,,,,,,2016,2/12/2016,1.462,00,,,7/20/2015,,7/20/2015,,,,,3.43%,1.462,00,50.20,2.679,28,1.656,53,2.146,65,-19%,83%,1.87%,3.03%,5.24%,183.31%,198.60%,223.6,2.34%,-16.88%,,2026,76.60,0.00%,1/1/1996,1996,,29,2.61%,62,2039,2.44%
,,,,,,,,,,,,,,,,,,2016,2/15/2016,1.515,00,,,7/27/2015,,7/27/2015,,,,,3.31%,1.515,00,50.20,2.679,28,1.656,53,2.146,65,-14%,77%,1.87%,3.03%,5.06%,173.40%,188.16%,223.6,2.34%,-13.87%,,,,,1/1/1997,1997,,30,2.64%,47,2086,1.85%
,,,,,,,,,,,,,,,,,,2016,2/16/2016,1.648,00,,,8/3/2015,,8/3/2015,,,,,3.05%,1.648,00,50.20,2.679,28,1.656,53,2.146,65,-1%,63%,1.87%,3.03%,4.65%,151.33%,164.90%,223.6,2.34%,-6.31%,,,,,1/1/1998,1998,,31,2.67%,39,2125,1.54%
,,,,,,,,,,,,,,,,,,2016,2/17/2016,1.707,00,,,8/10/2015,,8/10/2015,,,,,2.94%,1.707,00,50.20,2.679,28,1.656,53,2.146,65,5%,57%,1.87%,3.03%,4.49%,142.65%,155.75%,223.6,2.34%,-2.96%,,,,,1/1/1999,1999,,32,2.70%,43,2168,1.69%
,,,,,,,,,,,,,,,,,,2016,2/18/2016,1.729,00,,,8/17/2015,,8/17/2015,,,,,2.90%,1.729,00,50.20,2.679,28,1.656,53,2.146,65,7%,55%,1.87%,3.03%,4.43%,139.56%,152.49%,223.6,2.34%,-1.71%,,,,,1/1/2000,2000,,33,2.73%,33,2201,1.30%
,,,,,,,,,,,,,,,,,,2016,2/19/2016,1.740,00,,,8/24/2015,,8/24/2015,,,,,2.89%,1.740,00,50.20,2.679,28,1.656,53,2.146,65,8%,54%,1.87%,3.03%,4.40%,138.05%,150.90%,223.6,2.34%,-1.08%,,,,,1/1/2001,2001,,34,2.76%,34,2235,1.34%
,,,,,,,,,,,,,,,,,,2016,2/22/2016,1.744,00,,,9/1/2015,,8/31/2015,,,,,2.88%,1.744,00,50.20,2.679,28,1.656,53,2.146,65,9%,54%,1.87%,3.03%,4.39%,137.50%,150.32%,223.6,2.34%,-0.85%,,,,,1/1/2002,2002,,35,2.79%,27,2262,1.06%
,,,,,,,,,,,,,,,,,,2016,2/23/2016,1.710,00,,,9/7/2015,,9/8/2015,,,,,2.94%,1.710,00,50.20,2.679,28,1.656,53,2.146,65,5%,57%,1.87%,3.03%,4.48%,142.22%,155.30%,223.6,2.34%,-2.79%,,,,,1/1/2003,2003,,36,2.82%,25,2287,0.99%
,,,,,,,,,,,,,,,,,,2016,2/24/2016,1.707,00,,,9/14/2015,,9/14/2015,,,,,2.94%,1.707,00,50.20,2.679,28,1.656,53,2.146,65,5%,57%,1.87%,3.03%,4.49%,142.65%,155.75%,223.6,2.34%,-2.96%,,,,,1/1/2004,2004,,37,2.85%,23,2310,0.91%
,,,,,,,,,,,,,,,,,,2016,2/25/2016,1.740,00,,,9/21/2015,,9/21/2015,,,,,2.89%,1.740,00,50.20,2.679,28,1.656,53,2.146,65,8%,54%,1.87%,3.03%,4.40%,138.05%,150.90%,223.6,2.34%,-1.08%,,,,,1/1/2005,2005,,38,2.88%,20,2330,0.79%
,,,,,,,,,,,,,,,,,,2016,2/26/2016,1.788,00,,,9/28/2015,,9/28/2015,,,,,2.81%,1.788,00,50.20,2.679,28,1.656,53,2.146,65,13%,50%,1.87%,3.03%,4.28%,131.66%,144.16%,223.6,2.34%,0.00%,,,,,1/1/2006,2006,,39,2.91%,13,2343,0.51%
,,,,,,,,,,,,,,,,,,2016,2/29/2016,1.807,00,,,10/5/2015,,10/5/2015,,,,,2.78%,1.807,00,50.20,2.679,28,1.656,53,2.146,65,15%,48%,1.87%,3.03%,4.24%,129.22%,141.59%,223.6,2.34%,0.00%,,,,,1/1/2007,2007,,40,2.94%,19,2362,0.75%
,,,,,,,,,,,,,,,,,,2016,3/1/2016,1.818,00,,,10/12/2015,,10/12/2015,,,,,2.76%,1.818,00,50.20,2.679,28,1.656,53,2.146,65,16%,47%,1.87%,3.03%,4.21%,127.83%,140.13%,223.6,2.34%,0.00%,,,,,1/1/2008,2008,,41,2.97%,18,2380,0.71%
,,,,,,,,,,,,,,,,,,2016,3/2/2016,1.801,00,,,10/19/2015,,10/19/2015,,,,,2.79%,1.801,00,50.20,2.679,28,1.656,53,2.146,65,14%,49%,1.87%,3.03%,4.25%,129.98%,142.40%,223.6,2.34%,-0.94%,,,,,1/1/2009,2009,,42,3.00%,19,2399,0.75%
,,,,,,,,,,,,,,,,,,2016,3/3/2016,1.811,00,,,10/26/2015,,10/26/2015,,,,,2.77%,1.811,00,50.20,2.679,28,1.656,53,2.146,65,15%,48%,1.87%,3.03%,4.23%,128.71%,141.06%,223.6,2.34%,-0.39%,,,,,1/1/2010,2010,,43,3.03%,24,2423,0.95%
,,,,,,,,,,,,,,,,,,2016,3/4/2016,1.805,00,,,11/2/2015,,11/2/2015,,,,,2.78%,1.805,00,50.20,2.679,28,1.656,53,2.146,65,15%,48%,1.87%,3.03%,4.24%,129.47%,141.86%,223.6,2.34%,-0.72%,,,,,1/1/2011,2011,,44,3.06%,12,2435,0.47%
,,,,,,,,,,,,,,,,,,2016,3/7/2016,1.800,00,,,11/9/2015,,11/9/2015,,,,,2.79%,1.800,00,50.20,2.679,28,1.656,53,2.146,65,14%,49%,1.87%,3.03%,4.26%,130.11%,142.53%,223.6,2.34%,-0.99%,,,,,1/1/2012,2012,,45,3.09%,10,2445,0.39%
,,,,,,,,,,,,,,,,,,2016,3/8/2016,1.761,00,,,11/16/2015,,11/16/2015,,,,,2.85%,1.761,00,50.20,2.679,28,1.656,53,2.146,65,10%,52%,1.87%,3.03%,4.35%,135.21%,147.90%,223.6,2.34%,-3.14%,,,,,1/1/2013,2013,,46,3.12%,8,2453,0.32%
,,,,,,,,,,,,,,,,,,2016,3/9/2016,1.758,00,,,11/23/2015,,11/23/2015,,,,,2.86%,1.758,00,50.20,2.679,28,1.656,53,2.146,65,10%,52%,1.87%,3.03%,4.36%,135.61%,148.33%,223.6,2.34%,-3.30%,,,,,1/1/2014,2014,,47,3.15%,5,2458,0.20%
,,,,,,,,,,,,,,,,,,2016,3/10/2016,1.744,00,,,11/30/2015,,11/30/2015,,,,,2.88%,1.744,00,50.20,2.679,28,1.656,53,2.146,65,9%,54%,1.87%,3.03%,4.39%,137.50%,150.32%,223.6,2.34%,-4.07%,,,,,1/1/2015,2015,,48,3.18%,3,2461,0.12%
,,,,,,,,,,,,,,,,,,2016,3/11/2016,1.766,00,,,12/7/2015,,12/7/2015,,,,,2.84%,1.766,00,50.20,2.679,28,1.656,53,2.146,65,11%,52%,1.87%,3.03%,4.34%,134.54%,147.20%,223.6,2.34%,-2.86%,,,,,1/1/2016,2016,,49,3.21%,5,2466,0.20%
,,,,,,,,,,,,,,,,,,2016,3/14/2016,1.784,00,,,12/14/2015,,12/14/2015,,,,,2.81%,1.784,00,50.20,2.679,28,1.656,53,2.146,65,12%,50%,1.87%,3.03%,4.29%,132.17%,144.71%,223.6,2.34%,-1.87%,,,,,1/1/2017,2017,,50,3.24%,1,2467,0.04%
,,,,,,,,,,,,,,,,,,2016,3/15/2016,1.774,00,,,12/21/2015,,12/21/2015,,,,,2.83%,1.774,00,50.20,2.679,28,1.656,53,2.146,65,11%,51%,1.87%,3.03%,4.32%,133.48%,146.09%,223.6,2.34%,-2.42%,,,,,1/1/2018,2018,,51,3.27%,4,2471,0.16%
,,,,,,,,,,,,,,,,,,2016,3/16/2016,1.776,00,,,12/29/2015,,12/28/2015,,,,,2.83%,1.776,00,50.20,2.679,28,1.656,53,2.146,65,12%,51%,1.87%,3.03%,4.31%,133.22%,145.81%,223.6,2.34%,-2.31%,,,,,1/1/2019,2019,,52,3.30%,6,2477,0.24%
,,,,,,,,,,,,,,,,,,2016,3/17/2016,1.775,00,,,1/4/2016,,1/4/2016,,,,,2.83%,1.775,00,50.20,2.679,28,1.656,53,2.146,65,12%,51%,1.87%,3.03%,4.32%,133.35%,145.95%,223.6,2.34%,-2.37%,,,,,1/1/2020,2020,,53,3.33%,1,2478,0.04%
,,,,,,,,,,,,,,,,,,2016,3/18/2016,1.800,00,,,1/11/2016,,1/11/2016,,,,,2.79%,1.800,00,50.20,2.679,28,1.656,53,2.146,65,14%,49%,1.87%,3.03%,4.26%,130.11%,142.53%,223.6,2.34%,-0.99%,,,,,,,,54,3.36%,1,2479,0.04%
,,,,,,,,,,,,,,,,,,2016,3/21/2016,1.788,00,,,1/18/2016,,1/19/2016,,,,,2.81%,1.788,00,50.20,2.679,28,1.656,53,2.146,65,13%,50%,1.87%,3.03%,4.28%,131.66%,144.16%,223.6,2.34%,-1.65%,,,,,,,,55,3.39%,0,2479,0.00%
,,,,,,,,,,,,,,,,,,2016,3/22/2016,1.828,00,,,1/25/2016,,1/25/2016,,,,,2.75%,1.828,00,50.20,2.679,28,1.656,53,2.146,65,17%,47%,1.87%,3.03%,4.19%,126.59%,138.82%,223.6,2.34%,0.00%,,,,,,,,56,3.42%,1,2480,0.04%
,,,,,,,,,,,,,,,,,,2016,3/23/2016,1.829,00,,,2/1/2016,,2/1/2016,,,,,2.74%,1.829,00,50.20,2.679,28,1.656,53,2.146,65,17%,46%,1.87%,3.03%,4.19%,126.46%,138.69%,223.6,2.34%,0.00%,,,,,,80%,,57,3.45%,2,2482,0.08%
,,,,,,,,,,,,,,,,,,2016,3/24/2016,1.783,00,,,2/8/2016,,2/8/2016,,,,,2.82%,1.783,00,50.20,2.679,28,1.656,53,2.146,65,12%,50%,1.87%,3.03%,4.30%,132.31%,144.85%,223.6,2.34%,-2.52%,,,,,,81%,,58,3.48%,2,2484,0.08%
,,,,,,,,,,,,,,,,,,2016,3/29/2016,1.792,00,,,2/15/2016,,2/16/2016,,,,,2.80%,1.792,00,50.20,2.679,28,1.656,53,2.146,65,13%,50%,1.87%,3.03%,4.27%,131.14%,143.62%,223.6,2.34%,-2.02%,,,,,,82%,,59,3.51%,0,2484,0.00%
,,,,,,,,,,,,,,,,,,2016,3/30/2016,1.845,00,,,2/22/2016,,2/22/2016,,,,,2.72%,1.845,00,50.20,2.679,28,1.656,53,2.146,65,18%,45%,1.87%,3.03%,4.15%,124.50%,136.62%,223.6,2.34%,0.00%,,,,,,83%,,60,3.54%,0,2484,0.00%
,,,,,,,,,,,,,,,,,,2016,3/31/2016,1.844,00,,,2/29/2016,,2/29/2016,,,,,2.72%,1.844,00,50.20,2.679,28,1.656,53,2.146,65,18%,45%,1.87%,3.03%,4.15%,124.62%,136.75%,223.6,2.34%,-0.05%,,,,,,84%,,61,3.57%,0,2484,0.00%
,,,,,,,,,,,,,,,,,,2016,4/1/2016,1.825,00,,,3/7/2016,,3/7/2016,,,,,2.75%,1.825,00,50.20,2.679,28,1.656,53,2.146,65,16%,47%,1.87%,3.03%,4.20%,126.96%,139.21%,223.6,2.34%,-1.08%,,,,,,85%,,62,3.60%,1,2485,0.04%
,,,,,,,,,,,,,,,,,,2016,4/4/2016,1.825,00,,,3/14/2016,,3/14/2016,,,,,2.75%,1.825,00,50.20,2.679,28,1.656,53,2.146,65,16%,47%,1.87%,3.03%,4.20%,126.96%,139.21%,223.6,2.34%,-1.08%,,,,,,86%,,63,3.63%,1,2486,0.04%
,,,,,,,,,,,,,,,,,,2016,4/5/2016,1.782,00,,,3/21/2016,,3/21/2016,,,,,2.82%,1.782,00,50.20,2.679,28,1.656,53,2.146,65,12%,50%,1.87%,3.03%,4.30%,132.44%,144.98%,223.6,2.34%,-3.41%,,,,,,87%,,64,3.66%,4,2490,0.16%
,,,,,,,,,,,,,,,,,,2016,4/6/2016,1.792,00,,,3/29/2016,,3/28/2016,,,,,2.80%,1.792,00,50.20,2.679,28,1.656,53,2.146,65,13%,50%,1.87%,3.03%,4.27%,131.14%,143.62%,223.6,2.34%,-2.87%,,,,,,88%,,65,3.69%,2,2492,0.08%
,,,,,,,,,,,,,,,,,,2016,4/7/2016,1.774,00,,,4/4/2016,,4/4/2016,,,,,2.83%,1.774,00,50.20,2.679,28,1.656,53,2.146,65,11%,51%,1.87%,3.03%,4.32%,133.48%,146.09%,223.6,2.34%,-3.85%,,,,,,89%,,66,3.72%,7,2499,0.28%
,,,,,,,,,,,,,,,,,,2016,4/8/2016,1.790,00,,,4/11/2016,,4/11/2016,,,,,2.80%,1.790,00,50.20,2.679,28,1.656,53,2.146,65,13%,50%,1.87%,3.03%,4.28%,131.40%,143.89%,223.6,2.34%,-2.98%,,,,,,90%,,67,3.75%,10,2509,0.39%
,,,,,,,,,,,,,,,,,,2016,4/11/2016,1.787,00,,,4/18/2016,,4/18/2016,,,,,2.81%,1.787,00,50.20,2.679,28,1.656,53,2.146,65,13%,50%,1.87%,3.03%,4.29%,131.79%,144.30%,223.6,2.34%,-3.14%,,,,,,91%,,68,3.78%,3,2512,0.12%
,,,,,,,,,,,,,,,,,,2016,4/12/2016,1.786,00,,,4/25/2016,,4/25/2016,,,,,2.81%,1.786,00,50.20,2.679,28,1.656,53,2.146,65,13%,50%,1.87%,3.03%,4.29%,131.91%,144.43%,223.6,2.34%,-3.20%,,,,,,92%,,69,3.81%,0,2512,0.00%
,,,,,,,,,,,,,,,,,,2016,4/13/2016,1.848,00,,,5/3/2016,,5/2/2016,,,,,2.72%,1.848,00,50.20,2.679,28,1.656,53,2.146,65,19%,45%,1.87%,3.03%,4.15%,124.13%,136.23%,223.6,2.34%,0.00%,,,,,,93%,,70,,,,
,,,,,,,,,,,,,,,,,,2016,4/14/2016,1.850,00,,,5/9/2016,,5/9/2016,,,,,2.71%,1.850,00,50.20,2.679,28,1.656,53,2.146,65,19%,45%,1.87%,3.03%,4.14%,123.89%,135.98%,223.6,2.34%,0.00%,,,,,,94%,,71,,,,
,,,,,,,,,,,,,,,,,,2016,4/15/2016,1.841,00,,,5/16/2016,,5/16/2016,,,,,2.73%,1.841,00,50.20,2.679,28,1.656,53,2.146,65,18%,46%,1.87%,3.03%,4.16%,124.99%,137.13%,223.6,2.34%,-0.49%,,,,,,95%,,72,,,,
,,,,,,,,,,,,,,,,,,2016,4/18/2016,1.850,00,,,5/23/2016,,5/23/2016,,,,,2.71%,1.850,00,50.20,2.679,28,1.656,53,2.146,65,19%,45%,1.87%,3.03%,4.14%,123.89%,135.98%,223.6,2.34%,0.00%,,,,,,96%,,73,,,,
,,,,,,,,,,,,,,,,,,2016,4/19/2016,1.870,00,,,5/31/2016,,5/31/2016,,,,,2.68%,1.870,00,50.20,2.679,28,1.656,53,2.146,65,21%,43%,1.87%,3.03%,4.10%,121.50%,133.45%,223.6,2.34%,0.00%,,,,,,97%,,74,,,,
,,,,,,,,,,,,,,,,,,2016,4/20/2016,1.879,00,,,6/6/2016,,6/6/2016,,,,,2.67%,1.879,00,50.20,2.679,28,1.656,53,2.146,65,22%,43%,1.87%,3.03%,4.08%,120.44%,132.34%,223.6,2.34%,0.00%,,,,,,98%,,75,,,,
,,,,,,,,,,,,,,,,,,2016,4/21/2016,1.912,00,,,6/13/2016,,6/13/2016,,,,,2.63%,1.912,00,50.20,2.679,28,1.656,53,2.146,65,25%,40%,1.87%,3.03%,4.01%,116.63%,128.33%,223.6,2.34%,0.00%,,,,,,99%,,76,,,,
,,,,,,,,,,,,,,,,,,2016,4/22/2016,1.887,00,,,6/20/2016,,6/20/2016,,,,,2.66%,1.887,00,50.20,2.679,28,1.656,53,2.146,65,23%,42%,1.87%,3.03%,4.06%,119.50%,131.35%,223.6,2.34%,-1.31%,,,,,,100%,,77,,,,
,,,,,,,,,,,,,,,,,,2016,4/25/2016,1.865,00,,,6/27/2016,,6/27/2016,,,,,2.69%,1.865,00,50.20,2.679,28,1.656,53,2.146,65,20%,44%,1.87%,3.03%,4.11%,122.09%,134.08%,223.6,2.34%,-2.46%,,,,,,,,78,,,,
,,,,,,,,,,,,,,,,,,2016,4/26/2016,1.871,00,,,7/4/2016,,7/5/2016,,,,,2.68%,1.871,00,50.20,2.679,28,1.656,53,2.146,65,21%,43%,1.87%,3.03%,4.09%,121.38%,133.33%,223.6,2.34%,-2.14%,,,,,,,,79,,,,
,,,,,,,,,,,,,,,,,,2016,4/27/2016,1.884,00,,,7/11/2016,,7/11/2016,,,,,2.66%,1.884,00,50.20,2.679,28,1.656,53,2.146,65,22%,42%,1.87%,3.03%,4.07%,119.85%,131.72%,223.6,2.34%,-1.46%,,,,,,,,80,,,,
,,,,,,,,,,,,,,,,,,2016,4/28/2016,1.889,00,,,7/18/2016,,7/18/2016,,,,,2.66%,1.889,00,50.20,2.679,28,1.656,53,2.146,65,23%,42%,1.87%,3.03%,4.06%,119.27%,131.11%,223.6,2.34%,-1.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,4/29/2016,1.821,00,,,7/25/2016,,7/25/2016,,,,,2.76%,1.821,00,50.20,2.679,28,1.656,53,2.146,65,16%,47%,1.87%,3.03%,4.21%,127.46%,139.74%,223.6,2.34%,-4.76%,,,,,,,,,,,,
