,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,BA/ LN,BAE Systems PLC,,,,,,,,,,103%,-2%,$  1.971,00,$        581.79,$       796.76,$       2.331,00,$   1.925,00,5.84%,1.46%,3.38%,7.08%,396.47%,396.47%,130%,,,,,,,NO,,,5.22%,1.24%,3.97%,0.05%,79
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,BAE Systems PLC - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/2/2021,531.00,,,,,,,,,,4.56%,531.00,24.20,1.657,83,501.04,686.18,3%,212%,1.46%,4.83%,5.29%,271.19%,271.19%,0,3.53%,-21.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/3/2021,532.00,,,,,,,,,,4.55%,532.00,24.20,1.657,83,501.04,686.18,3%,212%,1.46%,4.83%,5.28%,270.49%,270.49%,0,3.53%,-21.42%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/4/2021,532.60,,,,,,,,,,4.54%,532.60,24.20,1.657,83,501.04,686.18,3%,211%,1.46%,4.83%,5.28%,270.07%,270.07%,0,3.53%,-21.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/7/2021,535.40,,,,,,,,,,4.52%,535.40,24.20,1.657,83,501.04,686.18,3%,210%,1.46%,4.83%,5.25%,268.14%,268.14%,0,3.53%,-20.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/8/2021,535.40,,,,,,,,,,4.52%,535.40,24.20,1.657,83,501.04,686.18,3%,210%,1.46%,4.83%,5.25%,268.14%,268.14%,0,3.53%,-20.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/9/2021,534.20,,,,,,,,,,4.53%,534.20,24.20,1.657,83,501.04,686.18,3%,210%,1.46%,4.83%,5.26%,268.96%,268.96%,0,3.53%,-21.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/10/2021,535.00,,,,,,,,,,4.52%,535.00,24.20,1.657,83,501.04,686.18,3%,210%,1.46%,4.83%,5.25%,268.41%,268.41%,0,3.53%,-20.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/11/2021,535.80,,,,,,,,,,4.52%,535.80,24.20,1.657,83,501.04,686.18,3%,209%,1.46%,4.83%,5.24%,267.86%,267.86%,0,3.53%,-20.86%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/14/2021,533.80,,,,,,,,,,4.53%,533.80,24.20,1.657,83,501.04,686.18,3%,211%,1.46%,4.83%,5.26%,269.24%,269.24%,0,3.53%,-21.15%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/15/2021,537.40,,,,,,,,,,4.50%,537.40,24.20,1.657,83,501.04,686.18,3%,208%,1.46%,4.83%,5.23%,266.77%,266.77%,0,3.53%,-20.62%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/16/2021,542.40,,,,,,,,,,4.46%,542.40,24.20,1.657,83,501.04,686.18,4%,206%,1.46%,4.83%,5.18%,263.38%,263.38%,0,3.53%,-19.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/17/2021,544.00,,,,,,,,,,4.45%,544.00,24.20,1.657,83,501.04,686.18,4%,205%,1.46%,4.83%,5.17%,262.32%,262.32%,0,3.53%,-19.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/18/2021,536.00,,,,,,,,,,4.51%,536.00,24.20,1.657,83,501.04,686.18,3%,209%,1.46%,4.83%,5.24%,267.72%,267.72%,0,3.53%,-20.83%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/21/2021,539.00,,,,,,,,,,4.49%,539.00,24.20,1.657,83,501.04,686.18,3%,208%,1.46%,4.83%,5.21%,265.68%,265.68%,0,3.53%,-20.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/22/2021,538.20,,,,,,,,,,4.50%,538.20,24.20,1.657,83,501.04,686.18,3%,208%,1.46%,4.83%,5.22%,266.22%,266.22%,0,3.53%,-20.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/23/2021,532.80,,,,,,,,,,4.54%,532.80,24.20,1.657,83,501.04,686.18,3%,211%,1.46%,4.83%,5.27%,269.93%,269.93%,0,3.53%,-21.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/24/2021,533.60,,,,,,,,,,4.54%,533.60,24.20,1.657,83,501.04,686.18,3%,211%,1.46%,4.83%,5.27%,269.38%,269.38%,0,3.53%,-21.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/25/2021,535.00,,,,,,,,,,4.52%,535.00,24.20,1.657,83,501.04,686.18,3%,210%,1.46%,4.83%,5.25%,268.41%,268.41%,0,3.53%,-20.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/28/2021,525.60,,,,,,,,,,4.60%,525.60,24.20,1.657,83,501.04,686.18,2%,215%,1.46%,4.83%,5.35%,275.00%,275.00%,0,3.53%,-22.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/29/2021,523.40,,,,,,,,,,4.62%,523.40,24.20,1.657,83,501.04,686.18,2%,217%,1.46%,4.83%,5.37%,276.58%,276.58%,0,3.53%,-22.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/30/2021,522.00,,,,,,,,,,4.64%,522.00,24.20,1.657,83,501.04,686.18,2%,218%,1.46%,4.83%,5.38%,277.59%,277.59%,0,3.53%,-22.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/1/2021,526.20,,,,,,,,,,4.60%,526.20,24.20,1.657,83,501.04,686.18,2%,215%,1.46%,4.83%,5.34%,274.57%,274.57%,0,3.53%,-22.27%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/2/2021,525.40,,,,,,,,,,4.61%,525.40,24.20,1.657,83,501.04,686.18,2%,216%,1.46%,4.83%,5.35%,275.14%,275.14%,0,3.53%,-22.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/5/2021,527.40,,,,,,,,,,4.59%,527.40,24.20,1.657,83,501.04,686.18,2%,214%,1.46%,4.83%,5.33%,273.72%,273.72%,0,3.53%,-22.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/6/2021,526.00,,,,,,,,,,4.60%,526.00,24.20,1.657,83,501.04,686.18,2%,215%,1.46%,4.83%,5.34%,274.71%,274.71%,0,3.53%,-22.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/7/2021,529.00,,,,,,,,,,4.57%,529.00,24.20,1.657,83,501.04,686.18,2%,213%,1.46%,4.83%,5.31%,272.59%,272.59%,0,3.53%,-21.86%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/8/2021,533.00,,,,,,,,,,4.54%,533.00,24.20,1.657,83,501.04,686.18,3%,211%,1.46%,4.83%,5.27%,269.79%,269.79%,0,3.53%,-21.27%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/9/2021,538.00,,,,,,,,,,4.50%,538.00,24.20,1.657,83,501.04,686.18,3%,208%,1.46%,4.83%,5.22%,266.36%,266.36%,0,3.53%,-20.53%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/12/2021,536.20,,,,,,,,,,4.51%,536.20,24.20,1.657,83,501.04,686.18,3%,209%,1.46%,4.83%,5.24%,267.59%,267.59%,0,3.53%,-20.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/13/2021,538.60,,,,,,,,,,4.49%,538.60,24.20,1.657,83,501.04,686.18,3%,208%,1.46%,4.83%,5.22%,265.95%,265.95%,0,3.53%,-20.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/14/2021,538.00,,,,,,,,,,4.50%,538.00,24.20,1.657,83,501.04,686.18,3%,208%,1.46%,4.83%,5.22%,266.36%,266.36%,0,3.53%,-20.53%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/15/2021,533.20,,,,,,,,,,4.54%,533.20,24.20,1.657,83,501.04,686.18,3%,211%,1.46%,4.83%,5.27%,269.65%,269.65%,0,3.53%,-21.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/16/2021,539.80,,,,,,,,,,4.48%,539.80,24.20,1.657,83,501.04,686.18,3%,207%,1.46%,4.83%,5.21%,265.14%,265.14%,0,3.53%,-20.27%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/19/2021,527.20,,,,,,,,,,4.59%,527.20,24.20,1.657,83,501.04,686.18,2%,214%,1.46%,4.83%,5.33%,273.86%,273.86%,0,3.53%,-22.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/20/2021,534.20,,,,,,,,,,4.53%,534.20,24.20,1.657,83,501.04,686.18,3%,210%,1.46%,4.83%,5.26%,268.96%,268.96%,0,3.53%,-21.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/21/2021,541.00,,,,,,,,,,4.47%,541.00,24.20,1.657,83,501.04,686.18,3%,206%,1.46%,4.83%,5.19%,264.33%,264.33%,0,3.53%,-20.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/22/2021,543.80,,,,,,,,,,4.45%,543.80,24.20,1.657,83,501.04,686.18,4%,205%,1.46%,4.83%,5.17%,262.45%,262.45%,0,3.53%,-19.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/23/2021,552.00,,,,,,,,,,4.38%,552.00,24.20,1.657,83,501.04,686.18,4%,200%,1.46%,4.83%,5.09%,257.07%,257.07%,0,3.53%,-18.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/26/2021,550.80,,,,,,,,,,4.39%,550.80,24.20,1.657,83,501.04,686.18,4%,201%,1.46%,4.83%,5.10%,257.84%,257.84%,0,3.53%,-18.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/27/2021,553.40,,,,,,,,,,4.37%,553.40,24.20,1.657,83,501.04,686.18,5%,200%,1.46%,4.83%,5.08%,256.16%,256.16%,0,3.53%,-18.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/28/2021,560.60,,,,,,,,,,4.32%,560.60,24.20,1.657,83,501.04,686.18,5%,196%,1.46%,4.83%,5.01%,251.59%,251.59%,0,3.53%,-17.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/29/2021,572.80,,,,,,,,,,4.22%,572.80,24.20,1.657,83,501.04,686.18,6%,189%,1.46%,4.83%,4.91%,244.10%,244.10%,0,3.53%,-15.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/30/2021,576.00,,,,,,,,,,4.20%,576.00,24.20,1.657,83,501.04,686.18,6%,188%,1.46%,4.83%,4.88%,242.19%,242.19%,0,3.53%,-14.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,8/2/2021,582.60,,,,,,,,,,4.15%,582.60,24.20,1.657,83,501.04,686.18,7%,185%,1.46%,4.83%,4.82%,238.31%,238.31%,0,3.53%,-13.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,8/3/2021,574.80,,,,,,,,,,4.21%,574.80,24.20,1.657,83,501.04,686.18,6%,188%,1.46%,4.83%,4.89%,242.90%,242.90%,0,3.53%,-15.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,8/4/2021,576.00,,,,,,,,,,4.20%,576.00,24.20,1.657,83,501.04,686.18,6%,188%,1.46%,4.83%,4.88%,242.19%,242.19%,0,3.53%,-14.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,8/5/2021,576.40,,,,,,,,,,4.20%,576.40,24.20,1.657,83,501.04,686.18,7%,188%,1.46%,4.83%,4.88%,241.95%,241.95%,0,3.53%,-14.86%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,8/6/2021,574.80,,,,,,,,,,4.21%,574.80,24.20,1.657,83,501.04,686.18,6%,188%,1.46%,4.83%,4.89%,242.90%,242.90%,0,3.53%,-15.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,8/9/2021,569.40,,,,,,,,,,4.25%,569.40,24.20,1.657,83,501.04,686.18,6%,191%,1.46%,4.83%,4.94%,246.15%,246.15%,0,3.53%,-15.89%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,8/10/2021,571.00,,,,,,,,,,4.24%,571.00,24.20,1.657,83,501.04,686.18,6%,190%,1.46%,4.83%,4.92%,245.18%,245.18%,0,3.53%,-15.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,8/11/2021,578.40,,,,,,,,,,4.18%,578.40,24.20,1.657,83,501.04,686.18,7%,187%,1.46%,4.83%,4.86%,240.77%,240.77%,0,3.53%,-14.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,8/12/2021,579.00,,,,,,,,,,4.18%,579.00,24.20,1.657,83,501.04,686.18,7%,186%,1.46%,4.83%,4.85%,240.41%,240.41%,0,3.53%,-14.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,8/13/2021,580.20,,,,,,,,,,4.17%,580.20,24.20,1.657,83,501.04,686.18,7%,186%,1.46%,4.83%,4.84%,239.71%,239.71%,0,3.53%,-14.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,8/16/2021,580.00,,,,,,,,,,4.17%,580.00,24.20,1.657,83,501.04,686.18,7%,186%,1.46%,4.83%,4.84%,239.83%,239.83%,0,3.53%,-14.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,8/17/2021,578.40,,,,,,,,,,4.18%,578.40,24.20,1.657,83,501.04,686.18,7%,187%,1.46%,4.83%,4.86%,240.77%,240.77%,0,3.53%,-14.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,8/18/2021,575.20,,,,,,,,,,4.21%,575.20,24.20,1.657,83,501.04,686.18,6%,188%,1.46%,4.83%,4.89%,242.66%,242.66%,0,3.53%,-15.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,8/19/2021,570.00,,,,,,,,,,4.25%,570.00,24.20,1.657,83,501.04,686.18,6%,191%,1.46%,4.83%,4.93%,245.79%,245.79%,0,3.53%,-15.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,8/20/2021,573.80,,,,,,,,,,4.22%,573.80,24.20,1.657,83,501.04,686.18,6%,189%,1.46%,4.83%,4.90%,243.50%,243.50%,0,3.53%,-15.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,8/23/2021,572.00,,,,,,,,,,4.23%,572.00,24.20,1.657,83,501.04,686.18,6%,190%,1.46%,4.83%,4.91%,244.58%,244.58%,0,3.53%,-15.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,8/24/2021,571.60,,,,,,,,,,4.23%,571.60,24.20,1.657,83,501.04,686.18,6%,190%,1.46%,4.83%,4.92%,244.82%,244.82%,0,3.53%,-15.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,8/25/2021,568.00,,,,,,,,,,4.26%,568.00,24.20,1.657,83,501.04,686.18,6%,192%,1.46%,4.83%,4.95%,247.01%,247.01%,0,3.53%,-16.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,8/26/2021,569.00,,,,,,,,,,4.25%,569.00,24.20,1.657,83,501.04,686.18,6%,191%,1.46%,4.83%,4.94%,246.40%,246.40%,0,3.53%,-15.95%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,8/27/2021,571.00,,,,,,,,,,4.24%,571.00,24.20,1.657,83,501.04,686.18,6%,190%,1.46%,4.83%,4.92%,245.18%,245.18%,0,3.53%,-15.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,8/30/2021,,,,,,,,,,,4.24%,571.00,24.20,1.657,83,501.04,686.18,6%,190%,1.46%,4.83%,4.92%,245.18%,245.18%,0,3.53%,-15.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,8/31/2021,568.40,,,,,,,,,,4.26%,568.40,24.20,1.657,83,501.04,686.18,6%,192%,1.46%,4.83%,4.94%,246.76%,246.76%,0,3.53%,-16.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,9/1/2021,566.20,,,,,,,,,,4.27%,566.20,24.20,1.657,83,501.04,686.18,6%,193%,1.46%,4.83%,4.96%,248.11%,248.11%,0,3.53%,-16.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,9/2/2021,568.20,,,,,,,,,,4.26%,568.20,24.20,1.657,83,501.04,686.18,6%,192%,1.46%,4.83%,4.95%,246.88%,246.88%,0,3.53%,-16.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,9/3/2021,564.20,,,,,,,,,,4.29%,564.20,24.20,1.657,83,501.04,686.18,5%,194%,1.46%,4.83%,4.98%,249.34%,249.34%,0,3.53%,-16.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,9/6/2021,564.40,,,,,,,,,,4.29%,564.40,24.20,1.657,83,501.04,686.18,5%,194%,1.46%,4.83%,4.98%,249.22%,249.22%,0,3.53%,-16.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,9/7/2021,556.80,,,,,,,,,,4.35%,556.80,24.20,1.657,83,501.04,686.18,5%,198%,1.46%,4.83%,5.05%,253.99%,253.99%,0,3.53%,-17.75%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,9/8/2021,555.00,,,,,,,,,,4.36%,555.00,24.20,1.657,83,501.04,686.18,5%,199%,1.46%,4.83%,5.06%,255.14%,255.14%,0,3.53%,-18.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,9/9/2021,556.00,,,,,,,,,,4.35%,556.00,24.20,1.657,83,501.04,686.18,5%,198%,1.46%,4.83%,5.05%,254.50%,254.50%,0,3.53%,-17.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,9/10/2021,554.40,,,,,,,,,,4.37%,554.40,24.20,1.657,83,501.04,686.18,5%,199%,1.46%,4.83%,5.07%,255.52%,255.52%,0,3.53%,-18.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,9/13/2021,555.00,,,,,,,,,,4.36%,555.00,24.20,1.657,83,501.04,686.18,5%,199%,1.46%,4.83%,5.06%,255.14%,255.14%,0,3.53%,-18.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,9/14/2021,551.60,,,,,,,,,,4.39%,551.60,24.20,1.657,83,501.04,686.18,4%,201%,1.46%,4.83%,5.09%,257.32%,257.32%,0,3.53%,-18.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,9/15/2021,549.00,,,,,,,,,,4.41%,549.00,24.20,1.657,83,501.04,686.18,4%,202%,1.46%,4.83%,5.12%,259.02%,259.02%,0,3.53%,-18.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,9/16/2021,554.20,,,,,,,,,,4.37%,554.20,24.20,1.657,83,501.04,686.18,5%,199%,1.46%,4.83%,5.07%,255.65%,255.65%,0,3.53%,-18.14%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,9/17/2021,560.20,,,,,,,,,,4.32%,560.20,24.20,1.657,83,501.04,686.18,5%,196%,1.46%,4.83%,5.02%,251.84%,251.84%,0,3.53%,-17.25%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,9/20/2021,558.00,,,,,,,,,,4.34%,558.00,24.20,1.657,83,501.04,686.18,5%,197%,1.46%,4.83%,5.04%,253.23%,253.23%,0,3.53%,-17.58%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,9/21/2021,557.60,,,,,,,,,,4.34%,557.60,24.20,1.657,83,501.04,686.18,5%,197%,1.46%,4.83%,5.04%,253.48%,253.48%,0,3.53%,-17.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,9/22/2021,563.20,,,,,,,,,,4.30%,563.20,24.20,1.657,83,501.04,686.18,5%,194%,1.46%,4.83%,4.99%,249.96%,249.96%,0,3.53%,-16.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,9/23/2021,560.40,,,,,,,,,,4.32%,560.40,24.20,1.657,83,501.04,686.18,5%,196%,1.46%,4.83%,5.01%,251.71%,251.71%,0,3.53%,-17.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,9/24/2021,561.80,,,,,,,,,,4.31%,561.80,24.20,1.657,83,501.04,686.18,5%,195%,1.46%,4.83%,5.00%,250.84%,250.84%,0,3.53%,-17.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,9/27/2021,566.60,,,,,,,,,,4.27%,566.60,24.20,1.657,83,501.04,686.18,6%,193%,1.46%,4.83%,4.96%,247.86%,247.86%,0,3.53%,-16.31%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,9/28/2021,566.60,,,,,,,,,,4.27%,566.60,24.20,1.657,83,501.04,686.18,6%,193%,1.46%,4.83%,4.96%,247.86%,247.86%,0,3.53%,-16.31%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,9/29/2021,570.80,,,,,,,,,,4.24%,570.80,24.20,1.657,83,501.04,686.18,6%,190%,1.46%,4.83%,4.92%,245.30%,245.30%,0,3.53%,-15.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,9/30/2021,565.20,,,,,,,,,,4.28%,565.20,24.20,1.657,83,501.04,686.18,6%,193%,1.46%,4.83%,4.97%,248.73%,248.73%,0,3.53%,-16.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,10/1/2021,565.00,,,,,,,,,,4.28%,565.00,24.20,1.657,83,501.04,686.18,6%,193%,1.46%,4.83%,4.97%,248.85%,248.85%,0,3.53%,-16.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,10/4/2021,564.00,,,,,,,,,,4.29%,564.00,24.20,1.657,83,501.04,686.18,5%,194%,1.46%,4.83%,4.98%,249.47%,249.47%,0,3.53%,-16.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,10/5/2021,565.00,,,,,,,,,,4.28%,565.00,24.20,1.657,83,501.04,686.18,6%,193%,1.46%,4.83%,4.97%,248.85%,248.85%,0,3.53%,-16.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,10/6/2021,562.80,,,,,,,,,,4.30%,562.80,24.20,1.657,83,501.04,686.18,5%,195%,1.46%,4.83%,4.99%,250.21%,250.21%,0,3.53%,-16.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,10/7/2021,569.60,,,,,,,,,,4.25%,569.60,24.20,1.657,83,501.04,686.18,6%,191%,1.46%,4.83%,4.93%,246.03%,246.03%,0,3.53%,-15.86%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,10/8/2021,575.00,,,,,,,,,,4.21%,575.00,24.20,1.657,83,501.04,686.18,6%,188%,1.46%,4.83%,4.89%,242.78%,242.78%,0,3.53%,-15.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,10/11/2021,585.80,,,,,,,,,,4.13%,585.80,24.20,1.657,83,501.04,686.18,7%,183%,1.46%,4.83%,4.80%,236.46%,236.46%,0,3.53%,-13.47%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,10/12/2021,591.40,,,,,,,,,,4.09%,591.40,24.20,1.657,83,501.04,686.18,8%,180%,1.46%,4.83%,4.75%,233.28%,233.28%,0,3.53%,-12.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,10/13/2021,592.60,,,,,,,,,,4.08%,592.60,24.20,1.657,83,501.04,686.18,8%,180%,1.46%,4.83%,4.74%,232.60%,232.60%,0,3.53%,-12.47%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,10/14/2021,597.00,,,,,,,,,,4.05%,597.00,24.20,1.657,83,501.04,686.18,8%,178%,1.46%,4.83%,4.71%,230.15%,230.15%,0,3.53%,-11.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,10/15/2021,599.40,,,,,,,,,,4.04%,599.40,24.20,1.657,83,501.04,686.18,9%,177%,1.46%,4.83%,4.69%,228.83%,228.83%,0,3.53%,-11.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,10/18/2021,593.80,,,,,,,,,,4.08%,593.80,24.20,1.657,83,501.04,686.18,8%,179%,1.46%,4.83%,4.73%,231.93%,231.93%,0,3.53%,-12.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,10/19/2021,592.60,,,,,,,,,,4.08%,592.60,24.20,1.657,83,501.04,686.18,8%,180%,1.46%,4.83%,4.74%,232.60%,232.60%,0,3.53%,-12.47%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,10/20/2021,596.00,,,,,,,,,,4.06%,596.00,24.20,1.657,83,501.04,686.18,8%,178%,1.46%,4.83%,4.71%,230.70%,230.70%,0,3.53%,-11.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,10/21/2021,585.40,,,,,,,,,,4.13%,585.40,24.20,1.657,83,501.04,686.18,7%,183%,1.46%,4.83%,4.80%,236.69%,236.69%,0,3.53%,-13.53%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,10/22/2021,589.60,,,,,,,,,,4.10%,589.60,24.20,1.657,83,501.04,686.18,8%,181%,1.46%,4.83%,4.77%,234.29%,234.29%,0,3.53%,-12.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,10/25/2021,574.00,,,,,,,,,,4.22%,574.00,24.20,1.657,83,501.04,686.18,6%,189%,1.46%,4.83%,4.90%,243.38%,243.38%,0,3.53%,-15.21%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,10/26/2021,562.80,,,,,,,,,,4.30%,562.80,24.20,1.657,83,501.04,686.18,5%,195%,1.46%,4.83%,4.99%,250.21%,250.21%,0,3.53%,-16.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,10/27/2021,558.20,,,,,,,,,,4.34%,558.20,24.20,1.657,83,501.04,686.18,5%,197%,1.46%,4.83%,5.03%,253.10%,253.10%,0,3.53%,-17.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,10/28/2021,555.40,,,,,,,,,,4.36%,555.40,24.20,1.657,83,501.04,686.18,5%,198%,1.46%,4.83%,5.06%,254.88%,254.88%,0,3.53%,-17.96%,,,,,,,,,,,,
