,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,RIO LN,Rio Tinto GBP,,,,,,,,,,90%,6%,$6.832,00,$  3.042,49,$  8.563,94,$      8.308,00,$  12.150,18,11.78%,4.35%,6.55%,20.48%,333.09%,382.36%,156%,,,,,,,NO,,,11.26%,3.47%,7.79%,0.10%,78
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,-0.74%,,Rio Tinto GBP - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,10.38%,11/10/2017,,,,,,,,,,$   5.120,03,-25%,4.62%,$   7.264,10,$   1.750,72,$       1.577,50,$   1.040,33,3.28%,10.38%,6.17%,3.89%,-17.77%,-17.77%,-9%,,,,5Y CAGR,-8.51%,,Rio Tinto GBP - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,11.33%,,Rio Tinto GBP - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Rio Tinto GBP - Rating: 90% - Upside: 6%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2020,12/15/2020,5.603,00,,,,,,,,,,5.30%,5.603,00,297.21,6.834,78,2.862,67,4.817,43,69%,22%,4.35%,10.38%,5.77%,21.93%,21.93%,0,6.17%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/16/2020,5.549,00,,,,,,,,,,5.36%,5.549,00,297.21,6.834,78,2.862,67,4.817,43,68%,23%,4.35%,10.38%,5.82%,23.12%,23.12%,0,6.17%,-0.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/17/2020,5.605,00,,,,,,,,,,5.30%,5.605,00,297.21,6.834,78,2.862,67,4.817,43,69%,22%,4.35%,10.38%,5.76%,21.89%,21.89%,0,6.17%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/18/2020,5.654,00,,,,,,,,,,5.26%,5.654,00,297.21,6.834,78,2.862,67,4.817,43,70%,21%,4.35%,10.38%,5.71%,20.83%,20.83%,0,6.17%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/21/2020,5.607,00,,,,,,,,,,5.30%,5.607,00,297.21,6.834,78,2.862,67,4.817,43,69%,22%,4.35%,10.38%,5.76%,21.85%,21.85%,0,6.17%,-0.83%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/22/2020,5.580,00,,,,,,,,,,5.33%,5.580,00,297.21,6.834,78,2.862,67,4.817,43,68%,22%,4.35%,10.38%,5.79%,22.44%,22.44%,0,6.17%,-1.31%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/23/2020,5.600,00,,,,,,,,,,5.31%,5.600,00,297.21,6.834,78,2.862,67,4.817,43,69%,22%,4.35%,10.38%,5.77%,22.00%,22.00%,0,6.17%,-0.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/24/2020,5.574,00,,,,,,,,,,5.33%,5.574,00,297.21,6.834,78,2.862,67,4.817,43,68%,23%,4.35%,10.38%,5.80%,22.57%,22.57%,0,6.17%,-1.41%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/28/2020,,,,,,,,,,,5.33%,5.574,00,297.21,6.834,78,2.862,67,4.817,43,68%,23%,4.35%,10.38%,5.80%,22.57%,22.57%,0,6.17%,-1.41%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/29/2020,5.632,00,,,,,,,,,,5.28%,5.632,00,297.21,6.834,78,2.862,67,4.817,43,70%,21%,4.35%,10.38%,5.74%,21.31%,21.31%,0,6.17%,-0.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/30/2020,5.542,00,,,,,,,,,,5.36%,5.542,00,297.21,6.834,78,2.862,67,4.817,43,67%,23%,4.35%,10.38%,5.83%,23.28%,23.28%,0,6.17%,-1.98%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/31/2020,5.470,00,,,,,,,,,,5.43%,5.470,00,297.21,6.834,78,2.862,67,4.817,43,66%,25%,4.35%,10.38%,5.91%,24.90%,24.90%,0,6.17%,-3.25%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/4/2021,5.753,00,,,,,,,,,,8.56%,5.753,00,492.70,11.330,36,4.745,59,7.986,09,15%,97%,4.35%,10.38%,5.61%,18.76%,18.76%,0,6.17%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/5/2021,5.768,00,,,,,,,,,,8.54%,5.768,00,492.70,11.330,36,4.745,59,7.986,09,16%,96%,4.35%,10.38%,5.60%,18.45%,18.45%,0,6.17%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/6/2021,6.115,00,,,,,,,,,,8.06%,6.115,00,492.70,11.330,36,4.745,59,7.986,09,21%,85%,4.35%,10.38%,5.28%,11.73%,11.73%,0,6.17%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/7/2021,6.310,00,,,,,,,,,,7.81%,6.310,00,492.70,11.330,36,4.745,59,7.986,09,24%,80%,4.35%,10.38%,5.12%,8.27%,8.27%,0,6.17%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/8/2021,6.310,00,,,,,,,,,,7.81%,6.310,00,492.70,11.330,36,4.745,59,7.986,09,24%,80%,4.35%,10.38%,5.12%,8.27%,8.27%,0,6.17%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/11/2021,6.194,00,,,,,,,,,,7.95%,6.194,00,492.70,11.330,36,4.745,59,7.986,09,22%,83%,4.35%,10.38%,5.22%,10.30%,10.30%,0,6.17%,-1.84%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/12/2021,6.128,00,,,,,,,,,,8.04%,6.128,00,492.70,11.330,36,4.745,59,7.986,09,21%,85%,4.35%,10.38%,5.27%,11.49%,11.49%,0,6.17%,-2.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/13/2021,5.994,00,,,,,,,,,,8.22%,5.994,00,492.70,11.330,36,4.745,59,7.986,09,19%,89%,4.35%,10.38%,5.39%,13.98%,13.98%,0,6.17%,-5.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/14/2021,6.132,00,,,,,,,,,,8.03%,6.132,00,492.70,11.330,36,4.745,59,7.986,09,21%,85%,4.35%,10.38%,5.27%,11.42%,11.42%,0,6.17%,-2.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/15/2021,5.946,00,,,,,,,,,,8.29%,5.946,00,492.70,11.330,36,4.745,59,7.986,09,18%,91%,4.35%,10.38%,5.43%,14.90%,14.90%,0,6.17%,-5.77%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/18/2021,5.974,00,,,,,,,,,,8.25%,5.974,00,492.70,11.330,36,4.745,59,7.986,09,19%,90%,4.35%,10.38%,5.41%,14.36%,14.36%,0,6.17%,-5.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/19/2021,5.917,00,,,,,,,,,,8.33%,5.917,00,492.70,11.330,36,4.745,59,7.986,09,18%,91%,4.35%,10.38%,5.46%,15.46%,15.46%,0,6.17%,-6.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/20/2021,6.034,00,,,,,,,,,,8.17%,6.034,00,492.70,11.330,36,4.745,59,7.986,09,20%,88%,4.35%,10.38%,5.35%,13.23%,13.23%,0,6.17%,-4.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/21/2021,5.924,00,,,,,,,,,,8.32%,5.924,00,492.70,11.330,36,4.745,59,7.986,09,18%,91%,4.35%,10.38%,5.45%,15.33%,15.33%,0,6.17%,-6.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/22/2021,5.876,00,,,,,,,,,,8.38%,5.876,00,492.70,11.330,36,4.745,59,7.986,09,17%,93%,4.35%,10.38%,5.50%,16.27%,16.27%,0,6.17%,-6.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/25/2021,5.877,00,,,,,,,,,,8.38%,5.877,00,492.70,11.330,36,4.745,59,7.986,09,17%,93%,4.35%,10.38%,5.50%,16.25%,16.25%,0,6.17%,-6.86%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/26/2021,5.909,00,,,,,,,,,,8.34%,5.909,00,492.70,11.330,36,4.745,59,7.986,09,18%,92%,4.35%,10.38%,5.47%,15.62%,15.62%,0,6.17%,-6.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/27/2021,5.734,00,,,,,,,,,,8.59%,5.734,00,492.70,11.330,36,4.745,59,7.986,09,15%,98%,4.35%,10.38%,5.63%,19.15%,19.15%,0,6.17%,-9.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/28/2021,5.685,00,,,,,,,,,,8.67%,5.685,00,492.70,11.330,36,4.745,59,7.986,09,14%,99%,4.35%,10.38%,5.68%,20.18%,20.18%,0,6.17%,-9.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/29/2021,5.589,00,,,,,,,,,,8.82%,5.589,00,492.70,11.330,36,4.745,59,7.986,09,13%,103%,4.35%,10.38%,5.78%,22.24%,22.24%,0,6.17%,-11.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/1/2021,5.672,00,,,,,,,,,,8.69%,5.672,00,492.70,11.330,36,4.745,59,7.986,09,14%,100%,4.35%,10.38%,5.69%,20.45%,20.45%,0,6.17%,-10.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/2/2021,5.618,00,,,,,,,,,,8.77%,5.618,00,492.70,11.330,36,4.745,59,7.986,09,13%,102%,4.35%,10.38%,5.75%,21.61%,21.61%,0,6.17%,-10.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/3/2021,5.637,00,,,,,,,,,,8.74%,5.637,00,492.70,11.330,36,4.745,59,7.986,09,14%,101%,4.35%,10.38%,5.73%,21.20%,21.20%,0,6.17%,-10.67%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/4/2021,5.648,00,,,,,,,,,,8.72%,5.648,00,492.70,11.330,36,4.745,59,7.986,09,14%,101%,4.35%,10.38%,5.72%,20.96%,20.96%,0,6.17%,-10.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/5/2021,5.620,00,,,,,,,,,,8.77%,5.620,00,492.70,11.330,36,4.745,59,7.986,09,13%,102%,4.35%,10.38%,5.75%,21.57%,21.57%,0,6.17%,-10.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/8/2021,5.760,00,,,,,,,,,,8.55%,5.760,00,492.70,11.330,36,4.745,59,7.986,09,15%,97%,4.35%,10.38%,5.61%,18.61%,18.61%,0,6.17%,-8.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/9/2021,5.770,00,,,,,,,,,,8.54%,5.770,00,492.70,11.330,36,4.745,59,7.986,09,16%,96%,4.35%,10.38%,5.60%,18.41%,18.41%,0,6.17%,-8.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/10/2021,5.922,00,,,,,,,,,,8.32%,5.922,00,492.70,11.330,36,4.745,59,7.986,09,18%,91%,4.35%,10.38%,5.45%,15.37%,15.37%,0,6.17%,-6.15%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/11/2021,5.912,00,,,,,,,,,,8.33%,5.912,00,492.70,11.330,36,4.745,59,7.986,09,18%,92%,4.35%,10.38%,5.46%,15.56%,15.56%,0,6.17%,-6.31%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/12/2021,5.934,00,,,,,,,,,,8.30%,5.934,00,492.70,11.330,36,4.745,59,7.986,09,18%,91%,4.35%,10.38%,5.44%,15.13%,15.13%,0,6.17%,-5.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/15/2021,6.186,00,,,,,,,,,,7.96%,6.186,00,492.70,11.330,36,4.745,59,7.986,09,22%,83%,4.35%,10.38%,5.22%,10.44%,10.44%,0,6.17%,-1.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/16/2021,6.260,00,,,,,,,,,,7.87%,6.260,00,492.70,11.330,36,4.745,59,7.986,09,23%,81%,4.35%,10.38%,5.16%,9.14%,9.14%,0,6.17%,-0.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/17/2021,6.235,00,,,,,,,,,,7.90%,6.235,00,492.70,11.330,36,4.745,59,7.986,09,23%,82%,4.35%,10.38%,5.18%,9.57%,9.57%,0,6.17%,-1.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/18/2021,6.235,00,,,,,,,,,,7.90%,6.235,00,492.70,11.330,36,4.745,59,7.986,09,23%,82%,4.35%,10.38%,5.18%,9.57%,9.57%,0,6.17%,-1.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/19/2021,6.352,00,,,,,,,,,,7.76%,6.352,00,492.70,11.330,36,4.745,59,7.986,09,24%,78%,4.35%,10.38%,5.09%,7.56%,7.56%,0,6.17%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/22/2021,6.320,00,,,,,,,,,,7.80%,6.320,00,492.70,11.330,36,4.745,59,7.986,09,24%,79%,4.35%,10.38%,5.11%,8.10%,8.10%,0,6.17%,-0.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/23/2021,6.312,00,,,,,,,,,,7.81%,6.312,00,492.70,11.330,36,4.745,59,7.986,09,24%,80%,4.35%,10.38%,5.12%,8.24%,8.24%,0,6.17%,-0.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/24/2021,6.355,00,,,,,,,,,,7.75%,6.355,00,492.70,11.330,36,4.745,59,7.986,09,24%,78%,4.35%,10.38%,5.08%,7.51%,7.51%,0,6.17%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/25/2021,6.480,00,,,,,,,,,,7.60%,6.480,00,492.70,11.330,36,4.745,59,7.986,09,26%,75%,4.35%,10.38%,4.98%,5.43%,5.43%,0,6.17%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/26/2021,6.187,00,,,,,,,,,,7.96%,6.187,00,492.70,11.330,36,4.745,59,7.986,09,22%,83%,4.35%,10.38%,5.22%,10.43%,10.43%,0,6.17%,-4.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/1/2021,6.303,00,,,,,,,,,,7.82%,6.303,00,492.70,11.330,36,4.745,59,7.986,09,24%,80%,4.35%,10.38%,5.12%,8.39%,8.39%,0,6.17%,-2.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/2/2021,6.436,00,,,,,,,,,,7.66%,6.436,00,492.70,11.330,36,4.745,59,7.986,09,26%,76%,4.35%,10.38%,5.02%,6.15%,6.15%,0,6.17%,-0.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/3/2021,6.435,00,,,,,,,,,,7.66%,6.435,00,492.70,11.330,36,4.745,59,7.986,09,26%,76%,4.35%,10.38%,5.02%,6.17%,6.17%,0,6.17%,-0.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/4/2021,5.878,00,,,,,,,,,,8.38%,5.878,00,492.70,11.330,36,4.745,59,7.986,09,17%,93%,4.35%,10.38%,5.50%,16.23%,16.23%,0,6.17%,-9.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/5/2021,5.854,00,,,,,,,,,,8.42%,5.854,00,492.70,11.330,36,4.745,59,7.986,09,17%,94%,4.35%,10.38%,5.52%,16.71%,16.71%,0,6.17%,-9.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/8/2021,6.040,00,,,,,,,,,,8.16%,6.040,00,492.70,11.330,36,4.745,59,7.986,09,20%,88%,4.35%,10.38%,5.35%,13.11%,13.11%,0,6.17%,-6.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/9/2021,5.819,00,,,,,,,,,,8.47%,5.819,00,492.70,11.330,36,4.745,59,7.986,09,16%,95%,4.35%,10.38%,5.55%,17.41%,17.41%,0,6.17%,-10.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/10/2021,5.649,00,,,,,,,,,,8.72%,5.649,00,492.70,11.330,36,4.745,59,7.986,09,14%,101%,4.35%,10.38%,5.72%,20.94%,20.94%,0,6.17%,-12.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/11/2021,5.781,00,,,,,,,,,,8.52%,5.781,00,492.70,11.330,36,4.745,59,7.986,09,16%,96%,4.35%,10.38%,5.59%,18.18%,18.18%,0,6.17%,-10.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/12/2021,5.745,00,,,,,,,,,,8.58%,5.745,00,492.70,11.330,36,4.745,59,7.986,09,15%,97%,4.35%,10.38%,5.62%,18.92%,18.92%,0,6.17%,-11.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/15/2021,5.597,00,,,,,,,,,,8.80%,5.597,00,492.70,11.330,36,4.745,59,7.986,09,13%,102%,4.35%,10.38%,5.77%,22.07%,22.07%,0,6.17%,-13.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/16/2021,5.610,00,,,,,,,,,,8.78%,5.610,00,492.70,11.330,36,4.745,59,7.986,09,13%,102%,4.35%,10.38%,5.76%,21.78%,21.78%,0,6.17%,-13.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/17/2021,5.460,00,,,,,,,,,,9.02%,5.460,00,492.70,11.330,36,4.745,59,7.986,09,11%,108%,4.35%,10.38%,5.92%,25.13%,25.13%,0,6.17%,-15.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/18/2021,5.558,00,,,,,,,,,,8.86%,5.558,00,492.70,11.330,36,4.745,59,7.986,09,12%,104%,4.35%,10.38%,5.81%,22.92%,22.92%,0,6.17%,-14.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/19/2021,5.471,00,,,,,,,,,,9.01%,5.471,00,492.70,11.330,36,4.745,59,7.986,09,11%,107%,4.35%,10.38%,5.90%,24.88%,24.88%,0,6.17%,-15.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/22/2021,5.386,00,,,,,,,,,,9.15%,5.386,00,492.70,11.330,36,4.745,59,7.986,09,10%,110%,4.35%,10.38%,6.00%,26.85%,26.85%,0,6.17%,-16.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/23/2021,5.345,00,,,,,,,,,,9.22%,5.345,00,492.70,11.330,36,4.745,59,7.986,09,9%,112%,4.35%,10.38%,6.04%,27.82%,27.82%,0,6.17%,-17.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/24/2021,5.422,00,,,,,,,,,,9.09%,5.422,00,492.70,11.330,36,4.745,59,7.986,09,10%,109%,4.35%,10.38%,5.96%,26.01%,26.01%,0,6.17%,-16.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/25/2021,5.349,00,,,,,,,,,,9.21%,5.349,00,492.70,11.330,36,4.745,59,7.986,09,9%,112%,4.35%,10.38%,6.04%,27.72%,27.72%,0,6.17%,-17.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/26/2021,5.533,00,,,,,,,,,,8.90%,5.533,00,492.70,11.330,36,4.745,59,7.986,09,12%,105%,4.35%,10.38%,5.84%,23.48%,23.48%,0,6.17%,-14.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/29/2021,5.480,00,,,,,,,,,,8.99%,5.480,00,492.70,11.330,36,4.745,59,7.986,09,11%,107%,4.35%,10.38%,5.89%,24.67%,24.67%,0,6.17%,-15.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/30/2021,5.578,00,,,,,,,,,,8.83%,5.578,00,492.70,11.330,36,4.745,59,7.986,09,13%,103%,4.35%,10.38%,5.79%,22.48%,22.48%,0,6.17%,-13.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/31/2021,5.550,00,,,,,,,,,,8.88%,5.550,00,492.70,11.330,36,4.745,59,7.986,09,12%,104%,4.35%,10.38%,5.82%,23.10%,23.10%,0,6.17%,-14.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/1/2021,5.480,00,,,,,,,,,,8.99%,5.480,00,492.70,11.330,36,4.745,59,7.986,09,11%,107%,4.35%,10.38%,5.89%,24.67%,24.67%,0,6.17%,-15.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/6/2021,5.627,00,,,,,,,,,,8.76%,5.627,00,492.70,11.330,36,4.745,59,7.986,09,13%,101%,4.35%,10.38%,5.74%,21.41%,21.41%,0,6.17%,-13.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/7/2021,5.743,00,,,,,,,,,,8.58%,5.743,00,492.70,11.330,36,4.745,59,7.986,09,15%,97%,4.35%,10.38%,5.62%,18.96%,18.96%,0,6.17%,-11.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/8/2021,5.755,00,,,,,,,,,,8.56%,5.755,00,492.70,11.330,36,4.745,59,7.986,09,15%,97%,4.35%,10.38%,5.61%,18.71%,18.71%,0,6.17%,-11.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/9/2021,5.663,00,,,,,,,,,,8.70%,5.663,00,492.70,11.330,36,4.745,59,7.986,09,14%,100%,4.35%,10.38%,5.70%,20.64%,20.64%,0,6.17%,-12.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/12/2021,5.645,00,,,,,,,,,,8.73%,5.645,00,492.70,11.330,36,4.745,59,7.986,09,14%,101%,4.35%,10.38%,5.72%,21.03%,21.03%,0,6.17%,-12.89%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/13/2021,5.701,00,,,,,,,,,,8.64%,5.701,00,492.70,11.330,36,4.745,59,7.986,09,15%,99%,4.35%,10.38%,5.67%,19.84%,19.84%,0,6.17%,-12.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/14/2021,5.849,00,,,,,,,,,,8.42%,5.849,00,492.70,11.330,36,4.745,59,7.986,09,17%,94%,4.35%,10.38%,5.52%,16.81%,16.81%,0,6.17%,-9.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/15/2021,5.984,00,,,,,,,,,,8.23%,5.984,00,492.70,11.330,36,4.745,59,7.986,09,19%,89%,4.35%,10.38%,5.40%,14.17%,14.17%,0,6.17%,-7.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/16/2021,6.054,00,,,,,,,,,,8.14%,6.054,00,492.70,11.330,36,4.745,59,7.986,09,20%,87%,4.35%,10.38%,5.34%,12.85%,12.85%,0,6.17%,-6.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/19/2021,6.089,00,,,,,,,,,,8.09%,6.089,00,492.70,11.330,36,4.745,59,7.986,09,20%,86%,4.35%,10.38%,5.30%,12.20%,12.20%,0,6.17%,-6.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/20/2021,5.955,00,,,,,,,,,,8.27%,5.955,00,492.70,11.330,36,4.745,59,7.986,09,18%,90%,4.35%,10.38%,5.42%,14.73%,14.73%,0,6.17%,-8.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/21/2021,5.974,00,,,,,,,,,,8.25%,5.974,00,492.70,11.330,36,4.745,59,7.986,09,19%,90%,4.35%,10.38%,5.41%,14.36%,14.36%,0,6.17%,-7.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/22/2021,6.005,00,,,,,,,,,,8.20%,6.005,00,492.70,11.330,36,4.745,59,7.986,09,19%,89%,4.35%,10.38%,5.38%,13.77%,13.77%,0,6.17%,-7.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/23/2021,6.119,00,,,,,,,,,,8.05%,6.119,00,492.70,11.330,36,4.745,59,7.986,09,21%,85%,4.35%,10.38%,5.28%,11.65%,11.65%,0,6.17%,-5.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/26/2021,6.220,00,,,,,,,,,,7.92%,6.220,00,492.70,11.330,36,4.745,59,7.986,09,22%,82%,4.35%,10.38%,5.19%,9.84%,9.84%,0,6.17%,-4.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/27/2021,6.155,00,,,,,,,,,,8.00%,6.155,00,492.70,11.330,36,4.745,59,7.986,09,21%,84%,4.35%,10.38%,5.25%,11.00%,11.00%,0,6.17%,-5.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/28/2021,6.167,00,,,,,,,,,,7.99%,6.167,00,492.70,11.330,36,4.745,59,7.986,09,22%,84%,4.35%,10.38%,5.24%,10.78%,10.78%,0,6.17%,-4.83%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/29/2021,6.156,00,,,,,,,,,,8.00%,6.156,00,492.70,11.330,36,4.745,59,7.986,09,21%,84%,4.35%,10.38%,5.25%,10.98%,10.98%,0,6.17%,-5.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/30/2021,6.076,00,,,,,,,,,,8.11%,6.076,00,492.70,11.330,36,4.745,59,7.986,09,20%,86%,4.35%,10.38%,5.32%,12.44%,12.44%,0,6.17%,-6.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,5/3/2021,,,,,,,,,,,8.11%,6.076,00,492.70,11.330,36,4.745,59,7.986,09,20%,86%,4.35%,10.38%,5.32%,12.44%,12.44%,0,6.17%,-6.23%,,,,,,,,,,,,
