,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,CKN LN,Clarkson PLC,,,,,,,,,,118%,-7%,$4.782,00,$  2.723,59,$   3.417,35,$      4.962,00,$  4.462,29,3.98%,2.11%,2.76%,5.56%,182.79%,199.23%,129%,,,,,,,NO,,,3.82%,1.95%,1.87%,0.03%,62
,,,,,,,,,,,,,,,,,,2020,9/4/2020,2.400,00,,,,,,,,,,3.25%,2.400,00,78.00,3.702,75,2.260,00,2.835,68,10%,54%,2.11%,3.45%,3.92%,99.25%,99.25%,0,2.75%,-30.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,9/7/2020,2.440,00,,,,,,,,,,3.20%,2.440,00,78.00,3.702,75,2.260,00,2.835,68,12%,52%,2.11%,3.45%,3.85%,95.98%,95.98%,0,2.75%,-29.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,9/8/2020,2.435,00,,,,,,,,,,3.20%,2.435,00,78.00,3.702,75,2.260,00,2.835,68,12%,52%,2.11%,3.45%,3.86%,96.39%,96.39%,0,2.75%,-29.42%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,9/9/2020,2.420,00,,,,,,,,,,3.22%,2.420,00,78.00,3.702,75,2.260,00,2.835,68,11%,53%,2.11%,3.45%,3.88%,97.60%,97.60%,0,2.75%,-29.86%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,9/10/2020,2.470,00,,,,,,,,,,3.16%,2.470,00,78.00,3.702,75,2.260,00,2.835,68,15%,50%,2.11%,3.45%,3.81%,93.60%,93.60%,0,2.75%,-28.41%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,9/11/2020,2.475,00,,,,,,,,,,3.15%,2.475,00,78.00,3.702,75,2.260,00,2.835,68,15%,50%,2.11%,3.45%,3.80%,93.21%,93.21%,0,2.75%,-28.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,9/14/2020,2.515,00,,,,,,,,,,3.10%,2.515,00,78.00,3.702,75,2.260,00,2.835,68,18%,47%,2.11%,3.45%,3.74%,90.14%,90.14%,0,2.75%,-27.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,9/15/2020,2.495,00,,,,,,,,,,3.13%,2.495,00,78.00,3.702,75,2.260,00,2.835,68,16%,48%,2.11%,3.45%,3.77%,91.66%,91.66%,0,2.75%,-27.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,9/16/2020,2.500,00,,,,,,,,,,3.12%,2.500,00,78.00,3.702,75,2.260,00,2.835,68,17%,48%,2.11%,3.45%,3.76%,91.28%,91.28%,0,2.75%,-27.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,9/17/2020,2.500,00,,,,,,,,,,3.12%,2.500,00,78.00,3.702,75,2.260,00,2.835,68,17%,48%,2.11%,3.45%,3.76%,91.28%,91.28%,0,2.75%,-27.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,9/18/2020,2.535,00,,,,,,,,,,3.08%,2.535,00,78.00,3.702,75,2.260,00,2.835,68,19%,46%,2.11%,3.45%,3.71%,88.64%,88.64%,0,2.75%,-26.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,9/21/2020,2.480,00,,,,,,,,,,3.15%,2.480,00,78.00,3.702,75,2.260,00,2.835,68,15%,49%,2.11%,3.45%,3.79%,92.82%,92.82%,0,2.75%,-28.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,9/22/2020,2.415,00,,,,,,,,,,3.23%,2.415,00,78.00,3.702,75,2.260,00,2.835,68,11%,53%,2.11%,3.45%,3.89%,98.01%,98.01%,0,2.75%,-30.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,9/23/2020,2.425,00,,,,,,,,,,3.22%,2.425,00,78.00,3.702,75,2.260,00,2.835,68,11%,53%,2.11%,3.45%,3.88%,97.20%,97.20%,0,2.75%,-29.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,9/24/2020,2.390,00,,,,,,,,,,3.26%,2.390,00,78.00,3.702,75,2.260,00,2.835,68,9%,55%,2.11%,3.45%,3.93%,100.08%,100.08%,0,2.75%,-30.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,9/25/2020,2.390,00,,,,,,,,,,3.26%,2.390,00,78.00,3.702,75,2.260,00,2.835,68,9%,55%,2.11%,3.45%,3.93%,100.08%,100.08%,0,2.75%,-30.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,9/28/2020,2.400,00,,,,,,,,,,3.25%,2.400,00,78.00,3.702,75,2.260,00,2.835,68,10%,54%,2.11%,3.45%,3.92%,99.25%,99.25%,0,2.75%,-30.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,9/29/2020,2.350,00,,,,,,,,,,3.32%,2.350,00,78.00,3.702,75,2.260,00,2.835,68,6%,58%,2.11%,3.45%,4.00%,103.49%,103.49%,0,2.75%,-31.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,9/30/2020,2.260,00,,,,,,,,,,3.45%,2.260,00,78.00,3.702,75,2.260,00,2.835,68,0%,64%,2.11%,3.45%,4.16%,111.59%,111.59%,0,2.75%,-34.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,10/1/2020,2.350,00,,,,,,,,,,3.32%,2.350,00,78.00,3.702,75,2.260,00,2.835,68,6%,58%,2.11%,3.45%,4.00%,103.49%,103.49%,0,2.75%,-31.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,10/2/2020,2.300,00,,,,,,,,,,3.39%,2.300,00,78.00,3.702,75,2.260,00,2.835,68,3%,61%,2.11%,3.45%,4.09%,107.91%,107.91%,0,2.75%,-33.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,10/5/2020,2.335,00,,,,,,,,,,3.34%,2.335,00,78.00,3.702,75,2.260,00,2.835,68,5%,59%,2.11%,3.45%,4.03%,104.80%,104.80%,0,2.75%,-32.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,10/6/2020,2.335,00,,,,,,,,,,3.34%,2.335,00,78.00,3.702,75,2.260,00,2.835,68,5%,59%,2.11%,3.45%,4.03%,104.80%,104.80%,0,2.75%,-32.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,10/7/2020,2.375,00,,,,,,,,,,3.28%,2.375,00,78.00,3.702,75,2.260,00,2.835,68,8%,56%,2.11%,3.45%,3.96%,101.35%,101.35%,0,2.75%,-31.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,10/8/2020,2.405,00,,,,,,,,,,3.24%,2.405,00,78.00,3.702,75,2.260,00,2.835,68,10%,54%,2.11%,3.45%,3.91%,98.84%,98.84%,0,2.75%,-30.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,10/9/2020,2.450,00,,,,,,,,,,3.18%,2.450,00,78.00,3.702,75,2.260,00,2.835,68,13%,51%,2.11%,3.45%,3.84%,95.18%,95.18%,0,2.75%,-28.99%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,10/12/2020,2.400,00,,,,,,,,,,3.25%,2.400,00,78.00,3.702,75,2.260,00,2.835,68,10%,54%,2.11%,3.45%,3.92%,99.25%,99.25%,0,2.75%,-30.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,10/13/2020,2.365,00,,,,,,,,,,3.30%,2.365,00,78.00,3.702,75,2.260,00,2.835,68,7%,57%,2.11%,3.45%,3.97%,102.20%,102.20%,0,2.75%,-31.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,10/14/2020,2.395,00,,,,,,,,,,3.26%,2.395,00,78.00,3.702,75,2.260,00,2.835,68,9%,55%,2.11%,3.45%,3.92%,99.67%,99.67%,0,2.75%,-30.58%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,10/15/2020,2.380,00,,,,,,,,,,3.28%,2.380,00,78.00,3.702,75,2.260,00,2.835,68,8%,56%,2.11%,3.45%,3.95%,100.92%,100.92%,0,2.75%,-31.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,10/16/2020,2.365,00,,,,,,,,,,3.30%,2.365,00,78.00,3.702,75,2.260,00,2.835,68,7%,57%,2.11%,3.45%,3.97%,102.20%,102.20%,0,2.75%,-31.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,10/19/2020,2.345,00,,,,,,,,,,3.33%,2.345,00,78.00,3.702,75,2.260,00,2.835,68,6%,58%,2.11%,3.45%,4.01%,103.92%,103.92%,0,2.75%,-32.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,10/20/2020,2.295,00,,,,,,,,,,3.40%,2.295,00,78.00,3.702,75,2.260,00,2.835,68,2%,61%,2.11%,3.45%,4.10%,108.37%,108.37%,0,2.75%,-33.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,10/21/2020,2.305,00,,,,,,,,,,3.38%,2.305,00,78.00,3.702,75,2.260,00,2.835,68,3%,61%,2.11%,3.45%,4.08%,107.46%,107.46%,0,2.75%,-33.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,10/22/2020,2.250,00,,,,,,,,,,3.47%,2.250,00,78.00,3.702,75,2.260,00,2.835,68,-1%,65%,2.11%,3.45%,4.18%,112.53%,112.53%,0,2.75%,-34.78%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,10/23/2020,2.285,00,,,,,,,,,,3.41%,2.285,00,78.00,3.702,75,2.260,00,2.835,68,2%,62%,2.11%,3.45%,4.11%,109.28%,109.28%,0,2.75%,-33.77%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,10/26/2020,2.200,00,,,,,,,,,,3.55%,2.200,00,78.00,3.702,75,2.260,00,2.835,68,-4%,68%,2.11%,3.45%,4.27%,117.36%,117.36%,0,2.75%,-36.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,10/27/2020,2.100,00,,,,,,,,,,3.71%,2.100,00,78.00,3.702,75,2.260,00,2.835,68,-11%,76%,2.11%,3.45%,4.48%,127.71%,127.71%,0,2.75%,-39.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,10/28/2020,2.085,00,,,,,,,,,,3.74%,2.085,00,78.00,3.702,75,2.260,00,2.835,68,-12%,78%,2.11%,3.45%,4.51%,129.35%,129.35%,0,2.75%,-39.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,10/29/2020,2.040,00,,,,,,,,,,3.82%,2.040,00,78.00,3.702,75,2.260,00,2.835,68,-15%,82%,2.11%,3.45%,4.61%,134.41%,134.41%,0,2.75%,-40.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,10/30/2020,2.010,00,,,,,,,,,,3.88%,2.010,00,78.00,3.702,75,2.260,00,2.835,68,-17%,84%,2.11%,3.45%,4.68%,137.91%,137.91%,0,2.75%,-41.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,11/2/2020,2.000,00,,,,,,,,,,3.90%,2.000,00,78.00,3.702,75,2.260,00,2.835,68,-18%,85%,2.11%,3.45%,4.70%,139.10%,139.10%,0,2.75%,-42.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,11/3/2020,2.030,00,,,,,,,,,,3.84%,2.030,00,78.00,3.702,75,2.260,00,2.835,68,-16%,82%,2.11%,3.45%,4.63%,135.57%,135.57%,0,2.75%,-41.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,11/4/2020,2.040,00,,,,,,,,,,3.82%,2.040,00,78.00,3.702,75,2.260,00,2.835,68,-15%,82%,2.11%,3.45%,4.61%,134.41%,134.41%,0,2.75%,-40.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,11/5/2020,2.010,00,,,,,,,,,,3.88%,2.010,00,78.00,3.702,75,2.260,00,2.835,68,-17%,84%,2.11%,3.45%,4.68%,137.91%,137.91%,0,2.75%,-41.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,11/6/2020,2.140,00,,,,,,,,,,3.64%,2.140,00,78.00,3.702,75,2.260,00,2.835,68,-8%,73%,2.11%,3.45%,4.39%,123.46%,123.46%,0,2.75%,-37.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,11/9/2020,2.220,00,,,,,,,,,,3.51%,2.220,00,78.00,3.702,75,2.260,00,2.835,68,-3%,67%,2.11%,3.45%,4.23%,115.41%,115.41%,0,2.75%,-35.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,11/10/2020,2.265,00,,,,,,,,,,3.44%,2.265,00,78.00,3.702,75,2.260,00,2.835,68,0%,63%,2.11%,3.45%,4.15%,111.13%,111.13%,0,2.75%,-34.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,11/11/2020,2.465,00,,,,,,,,,,3.16%,2.465,00,78.00,3.702,75,2.260,00,2.835,68,14%,50%,2.11%,3.45%,3.81%,94.00%,94.00%,0,2.75%,-28.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,11/12/2020,2.425,00,,,,,,,,,,3.22%,2.425,00,78.00,3.702,75,2.260,00,2.835,68,11%,53%,2.11%,3.45%,3.88%,97.20%,97.20%,0,2.75%,-29.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,11/13/2020,2.445,00,,,,,,,,,,3.19%,2.445,00,78.00,3.702,75,2.260,00,2.835,68,13%,51%,2.11%,3.45%,3.84%,95.58%,95.58%,0,2.75%,-29.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,11/16/2020,2.470,00,,,,,,,,,,3.16%,2.470,00,78.00,3.702,75,2.260,00,2.835,68,15%,50%,2.11%,3.45%,3.81%,93.60%,93.60%,0,2.75%,-28.41%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,11/17/2020,2.645,00,,,,,,,,,,2.95%,2.645,00,78.00,3.702,75,2.260,00,2.835,68,27%,40%,2.11%,3.45%,3.55%,80.79%,80.79%,0,2.75%,-23.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,11/18/2020,2.640,00,,,,,,,,,,2.95%,2.640,00,78.00,3.702,75,2.260,00,2.835,68,26%,40%,2.11%,3.45%,3.56%,81.14%,81.14%,0,2.75%,-23.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,11/19/2020,2.600,00,,,,,,,,,,3.00%,2.600,00,78.00,3.702,75,2.260,00,2.835,68,24%,42%,2.11%,3.45%,3.62%,83.92%,83.92%,0,2.75%,-24.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,11/20/2020,2.610,00,,,,,,,,,,2.99%,2.610,00,78.00,3.702,75,2.260,00,2.835,68,24%,42%,2.11%,3.45%,3.60%,83.22%,83.22%,0,2.75%,-24.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,11/23/2020,2.710,00,,,,,,,,,,2.88%,2.710,00,78.00,3.702,75,2.260,00,2.835,68,31%,37%,2.11%,3.45%,3.47%,76.46%,76.46%,0,2.75%,-21.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,11/24/2020,2.765,00,,,,,,,,,,2.82%,2.765,00,78.00,3.702,75,2.260,00,2.835,68,35%,34%,2.11%,3.45%,3.40%,72.95%,72.95%,0,2.75%,-19.86%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,11/25/2020,2.605,00,,,,,,,,,,2.99%,2.605,00,78.00,3.702,75,2.260,00,2.835,68,24%,42%,2.11%,3.45%,3.61%,83.57%,83.57%,0,2.75%,-24.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,11/26/2020,2.545,00,,,,,,,,,,3.06%,2.545,00,78.00,3.702,75,2.260,00,2.835,68,20%,45%,2.11%,3.45%,3.69%,87.90%,87.90%,0,2.75%,-26.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,11/27/2020,2.515,00,,,,,,,,,,3.10%,2.515,00,78.00,3.702,75,2.260,00,2.835,68,18%,47%,2.11%,3.45%,3.74%,90.14%,90.14%,0,2.75%,-27.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,11/30/2020,2.560,00,,,,,,,,,,3.05%,2.560,00,78.00,3.702,75,2.260,00,2.835,68,21%,45%,2.11%,3.45%,3.67%,86.80%,86.80%,0,2.75%,-25.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/1/2020,2.600,00,,,,,,,,,,3.00%,2.600,00,78.00,3.702,75,2.260,00,2.835,68,24%,42%,2.11%,3.45%,3.62%,83.92%,83.92%,0,2.75%,-24.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/2/2020,2.630,00,,,,,,,,,,2.97%,2.630,00,78.00,3.702,75,2.260,00,2.835,68,26%,41%,2.11%,3.45%,3.57%,81.83%,81.83%,0,2.75%,-23.77%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/3/2020,2.675,00,,,,,,,,,,2.92%,2.675,00,78.00,3.702,75,2.260,00,2.835,68,29%,38%,2.11%,3.45%,3.51%,78.77%,78.77%,0,2.75%,-22.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/4/2020,2.665,00,,,,,,,,,,2.93%,2.665,00,78.00,3.702,75,2.260,00,2.835,68,28%,39%,2.11%,3.45%,3.53%,79.44%,79.44%,0,2.75%,-22.75%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/7/2020,2.600,00,,,,,,,,,,3.00%,2.600,00,78.00,3.702,75,2.260,00,2.835,68,24%,42%,2.11%,3.45%,3.62%,83.92%,83.92%,0,2.75%,-24.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/8/2020,2.605,00,,,,,,,,,,2.99%,2.605,00,78.00,3.702,75,2.260,00,2.835,68,24%,42%,2.11%,3.45%,3.61%,83.57%,83.57%,0,2.75%,-24.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/9/2020,2.570,00,,,,,,,,,,3.04%,2.570,00,78.00,3.702,75,2.260,00,2.835,68,21%,44%,2.11%,3.45%,3.66%,86.07%,86.07%,0,2.75%,-25.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/10/2020,2.580,00,,,,,,,,,,3.02%,2.580,00,78.00,3.702,75,2.260,00,2.835,68,22%,44%,2.11%,3.45%,3.64%,85.35%,85.35%,0,2.75%,-25.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/11/2020,2.540,00,,,,,,,,,,3.07%,2.540,00,78.00,3.702,75,2.260,00,2.835,68,19%,46%,2.11%,3.45%,3.70%,88.27%,88.27%,0,2.75%,-26.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/14/2020,2.510,00,,,,,,,,,,3.11%,2.510,00,78.00,3.702,75,2.260,00,2.835,68,17%,48%,2.11%,3.45%,3.75%,90.52%,90.52%,0,2.75%,-27.25%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/15/2020,2.560,00,,,,,,,,,,3.05%,2.560,00,78.00,3.702,75,2.260,00,2.835,68,21%,45%,2.11%,3.45%,3.67%,86.80%,86.80%,0,2.75%,-25.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/16/2020,2.590,00,,,,,,,,,,3.01%,2.590,00,78.00,3.702,75,2.260,00,2.835,68,23%,43%,2.11%,3.45%,3.63%,84.63%,84.63%,0,2.75%,-24.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/17/2020,2.600,00,,,,,,,,,,3.00%,2.600,00,78.00,3.702,75,2.260,00,2.835,68,24%,42%,2.11%,3.45%,3.62%,83.92%,83.92%,0,2.75%,-24.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/18/2020,2.560,00,,,,,,,,,,3.05%,2.560,00,78.00,3.702,75,2.260,00,2.835,68,21%,45%,2.11%,3.45%,3.67%,86.80%,86.80%,0,2.75%,-25.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/21/2020,2.520,00,,,,,,,,,,3.10%,2.520,00,78.00,3.702,75,2.260,00,2.835,68,18%,47%,2.11%,3.45%,3.73%,89.76%,89.76%,0,2.75%,-26.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/22/2020,2.545,00,,,,,,,,,,3.06%,2.545,00,78.00,3.702,75,2.260,00,2.835,68,20%,45%,2.11%,3.45%,3.69%,87.90%,87.90%,0,2.75%,-26.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/23/2020,2.525,00,,,,,,,,,,3.09%,2.525,00,78.00,3.702,75,2.260,00,2.835,68,18%,47%,2.11%,3.45%,3.72%,89.39%,89.39%,0,2.75%,-26.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/24/2020,2.590,00,,,,,,,,,,3.01%,2.590,00,78.00,3.702,75,2.260,00,2.835,68,23%,43%,2.11%,3.45%,3.63%,84.63%,84.63%,0,2.75%,-24.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/28/2020,,,,,,,,,,,3.01%,2.590,00,78.00,3.702,75,2.260,00,2.835,68,23%,43%,2.11%,3.45%,3.63%,84.63%,84.63%,0,2.75%,-24.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/29/2020,2.720,00,,,,,,,,,,2.87%,2.720,00,78.00,3.702,75,2.260,00,2.835,68,32%,36%,2.11%,3.45%,3.46%,75.81%,75.81%,0,2.75%,-21.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/30/2020,2.720,00,,,,,,,,,,2.87%,2.720,00,78.00,3.702,75,2.260,00,2.835,68,32%,36%,2.11%,3.45%,3.46%,75.81%,75.81%,0,2.75%,-21.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,12/31/2020,2.700,00,,,,,,,,,,2.89%,2.700,00,78.00,3.702,75,2.260,00,2.835,68,30%,37%,2.11%,3.45%,3.48%,77.11%,77.11%,0,2.75%,-21.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/4/2021,2.630,00,,,,,,,,,,3.08%,2.630,00,81.00,3.845,16,2.346,92,2.944,74,19%,46%,2.11%,3.45%,3.57%,81.83%,81.83%,0,2.75%,-23.77%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/5/2021,2.725,00,,,,,,,,,,2.97%,2.725,00,81.00,3.845,16,2.346,92,2.944,74,25%,41%,2.11%,3.45%,3.45%,75.49%,75.49%,0,2.75%,-21.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/6/2021,2.695,00,,,,,,,,,,3.01%,2.695,00,81.00,3.845,16,2.346,92,2.944,74,23%,43%,2.11%,3.45%,3.49%,77.44%,77.44%,0,2.75%,-21.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/7/2021,2.790,00,,,,,,,,,,2.90%,2.790,00,81.00,3.845,16,2.346,92,2.944,74,30%,38%,2.11%,3.45%,3.37%,71.40%,71.40%,0,2.75%,-19.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/8/2021,2.850,00,,,,,,,,,,2.84%,2.850,00,81.00,3.845,16,2.346,92,2.944,74,34%,35%,2.11%,3.45%,3.30%,67.79%,67.79%,0,2.75%,-17.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/11/2021,2.875,00,,,,,,,,,,2.82%,2.875,00,81.00,3.845,16,2.346,92,2.944,74,35%,34%,2.11%,3.45%,3.27%,66.33%,66.33%,0,2.75%,-16.67%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/12/2021,2.810,00,,,,,,,,,,2.88%,2.810,00,81.00,3.845,16,2.346,92,2.944,74,31%,37%,2.11%,3.45%,3.35%,70.18%,70.18%,0,2.75%,-18.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/13/2021,2.825,00,,,,,,,,,,2.87%,2.825,00,81.00,3.845,16,2.346,92,2.944,74,32%,36%,2.11%,3.45%,3.33%,69.27%,69.27%,0,2.75%,-18.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/14/2021,2.820,00,,,,,,,,,,2.87%,2.820,00,81.00,3.845,16,2.346,92,2.944,74,32%,36%,2.11%,3.45%,3.33%,69.57%,69.57%,0,2.75%,-18.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/15/2021,2.760,00,,,,,,,,,,2.93%,2.760,00,81.00,3.845,16,2.346,92,2.944,74,28%,39%,2.11%,3.45%,3.41%,73.26%,73.26%,0,2.75%,-20.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/18/2021,2.720,00,,,,,,,,,,2.98%,2.720,00,81.00,3.845,16,2.346,92,2.944,74,25%,41%,2.11%,3.45%,3.46%,75.81%,75.81%,0,2.75%,-21.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/19/2021,2.630,00,,,,,,,,,,3.08%,2.630,00,81.00,3.845,16,2.346,92,2.944,74,19%,46%,2.11%,3.45%,3.57%,81.83%,81.83%,0,2.75%,-23.77%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/20/2021,2.710,00,,,,,,,,,,2.99%,2.710,00,81.00,3.845,16,2.346,92,2.944,74,24%,42%,2.11%,3.45%,3.47%,76.46%,76.46%,0,2.75%,-21.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/21/2021,2.685,00,,,,,,,,,,3.02%,2.685,00,81.00,3.845,16,2.346,92,2.944,74,23%,43%,2.11%,3.45%,3.50%,78.10%,78.10%,0,2.75%,-22.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/22/2021,2.635,00,,,,,,,,,,3.07%,2.635,00,81.00,3.845,16,2.346,92,2.944,74,19%,46%,2.11%,3.45%,3.57%,81.48%,81.48%,0,2.75%,-23.62%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/25/2021,2.630,00,,,,,,,,,,3.08%,2.630,00,81.00,3.845,16,2.346,92,2.944,74,19%,46%,2.11%,3.45%,3.57%,81.83%,81.83%,0,2.75%,-23.77%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/26/2021,2.625,00,,,,,,,,,,3.09%,2.625,00,81.00,3.845,16,2.346,92,2.944,74,19%,46%,2.11%,3.45%,3.58%,82.17%,82.17%,0,2.75%,-23.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,1/27/2021,2.555,00,,,,,,,,,,3.17%,2.555,00,81.00,3.845,16,2.346,92,2.944,74,14%,50%,2.11%,3.45%,3.68%,87.16%,87.16%,0,2.75%,-25.94%,,,,,,,,,,,,
