,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,ITRK LN,Intertek Group PLC,,,,,,,,,,48%,33%,$5.820,00,$  4.049,97,$   5.516,65,$      6.440,00,$   7.724,51,3.05%,1.41%,2.03%,4.16%,121.46%,132.96%,132%,,,,,,,NO,,,2.94%,1.25%,1.69%,0.03%,56
,,,,,,,,,,,,,,,,,,2016,4/20/2016,3.306,00,,,6/6/2016,,6/6/2016,,,,,1.65%,3.306,00,54.70,3.865,79,2.026,84,2.760,85,70%,17%,1.41%,2.70%,3.31%,76.04%,85.19%,302.3,1.98%,0.00%,,,,,,98%,,75,,,,
,,,,,,,,,,,,,,,,,,2016,4/21/2016,3.315,00,,,6/13/2016,,6/13/2016,,,,,1.65%,3.315,00,54.70,3.865,79,2.026,84,2.760,85,70%,17%,1.41%,2.70%,3.30%,75.57%,84.68%,302.3,1.98%,0.00%,,,,,,99%,,76,,,,
,,,,,,,,,,,,,,,,,,2016,4/22/2016,3.288,00,,,6/20/2016,,6/20/2016,,,,,1.66%,3.288,00,54.70,3.865,79,2.026,84,2.760,85,69%,18%,1.41%,2.70%,3.32%,77.01%,86.20%,302.3,1.98%,-0.81%,,,,,,100%,,77,,,,
,,,,,,,,,,,,,,,,,,2016,4/25/2016,3.326,00,,,6/27/2016,,6/27/2016,,,,,1.64%,3.326,00,54.70,3.865,79,2.026,84,2.760,85,71%,16%,1.41%,2.70%,3.29%,74.98%,84.07%,302.3,1.98%,0.00%,,,,,,,,78,,,,
,,,,,,,,,,,,,,,,,,2016,4/26/2016,3.321,00,,,7/4/2016,,7/5/2016,,,,,1.65%,3.321,00,54.70,3.865,79,2.026,84,2.760,85,70%,16%,1.41%,2.70%,3.29%,75.25%,84.35%,302.3,1.98%,-0.15%,,,,,,,,79,,,,
,,,,,,,,,,,,,,,,,,2016,4/27/2016,3.301,00,,,7/11/2016,,7/11/2016,,,,,1.66%,3.301,00,54.70,3.865,79,2.026,84,2.760,85,69%,17%,1.41%,2.70%,3.31%,76.31%,85.47%,302.3,1.98%,-0.75%,,,,,,,,80,,,,
,,,,,,,,,,,,,,,,,,2016,4/28/2016,3.295,00,,,7/18/2016,,7/18/2016,,,,,1.66%,3.295,00,54.70,3.865,79,2.026,84,2.760,85,69%,17%,1.41%,2.70%,3.32%,76.63%,85.81%,302.3,1.98%,-0.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,4/29/2016,3.257,00,,,7/25/2016,,7/25/2016,,,,,1.68%,3.257,00,54.70,3.865,79,2.026,84,2.760,85,67%,19%,1.41%,2.70%,3.36%,78.69%,87.97%,302.3,1.98%,-2.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/3/2016,3.292,00,,,8/1/2016,,8/1/2016,,,,,1.66%,3.292,00,54.70,3.865,79,2.026,84,2.760,85,69%,17%,1.41%,2.70%,3.32%,76.79%,85.98%,302.3,1.98%,-1.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/4/2016,3.300,00,,,8/8/2016,,8/8/2016,,,,,1.66%,3.300,00,54.70,3.865,79,2.026,84,2.760,85,69%,17%,1.41%,2.70%,3.31%,76.36%,85.52%,302.3,1.98%,-0.78%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/5/2016,3.301,00,,,8/15/2016,,8/15/2016,,,,,1.66%,3.301,00,54.70,3.865,79,2.026,84,2.760,85,69%,17%,1.41%,2.70%,3.31%,76.31%,85.47%,302.3,1.98%,-0.75%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/6/2016,3.286,00,,,8/22/2016,,8/22/2016,,,,,1.66%,3.286,00,54.70,3.865,79,2.026,84,2.760,85,68%,18%,1.41%,2.70%,3.33%,77.12%,86.31%,302.3,1.98%,-1.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/9/2016,3.263,00,,,8/30/2016,,8/29/2016,,,,,1.68%,3.263,00,54.70,3.865,79,2.026,84,2.760,85,67%,18%,1.41%,2.70%,3.35%,78.36%,87.63%,302.3,1.98%,-1.89%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/10/2016,3.276,00,,,9/5/2016,,9/6/2016,,,,,1.67%,3.276,00,54.70,3.865,79,2.026,84,2.760,85,68%,18%,1.41%,2.70%,3.34%,77.66%,86.88%,302.3,1.98%,-1.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/11/2016,3.345,00,,,9/12/2016,,9/12/2016,,,,,1.64%,3.345,00,54.70,3.865,79,2.026,84,2.760,85,72%,16%,1.41%,2.70%,3.27%,73.99%,83.03%,302.3,1.98%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/12/2016,3.326,00,,,9/19/2016,,9/19/2016,,,,,1.64%,3.326,00,54.70,3.865,79,2.026,84,2.760,85,71%,16%,1.41%,2.70%,3.29%,74.98%,84.07%,302.3,1.98%,-0.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/13/2016,3.328,00,,,9/26/2016,,9/26/2016,,,,,1.64%,3.328,00,54.70,3.865,79,2.026,84,2.760,85,71%,16%,1.41%,2.70%,3.28%,74.88%,83.96%,302.3,1.98%,-0.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/16/2016,3.349,00,,,10/3/2016,,10/3/2016,,,,,1.63%,3.349,00,54.70,3.865,79,2.026,84,2.760,85,72%,15%,1.41%,2.70%,3.26%,73.78%,82.81%,302.3,1.98%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/17/2016,3.347,00,,,10/10/2016,,10/10/2016,,,,,1.63%,3.347,00,54.70,3.865,79,2.026,84,2.760,85,72%,16%,1.41%,2.70%,3.27%,73.89%,82.92%,302.3,1.98%,-0.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/18/2016,3.336,00,,,10/17/2016,,10/17/2016,,,,,1.64%,3.336,00,54.70,3.865,79,2.026,84,2.760,85,71%,16%,1.41%,2.70%,3.28%,74.46%,83.52%,302.3,1.98%,-0.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/19/2016,3.255,00,,,10/24/2016,,10/24/2016,,,,,1.68%,3.255,00,54.70,3.865,79,2.026,84,2.760,85,67%,19%,1.41%,2.70%,3.36%,78.80%,88.09%,302.3,1.98%,-2.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/20/2016,3.292,00,,,10/31/2016,,10/31/2016,,,,,1.66%,3.292,00,54.70,3.865,79,2.026,84,2.760,85,69%,17%,1.41%,2.70%,3.32%,76.79%,85.98%,302.3,1.98%,-1.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/23/2016,3.291,00,,,11/7/2016,,11/7/2016,,,,,1.66%,3.291,00,54.70,3.865,79,2.026,84,2.760,85,69%,17%,1.41%,2.70%,3.32%,76.85%,86.03%,302.3,1.98%,-1.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/24/2016,3.297,00,,,11/14/2016,,11/14/2016,,,,,1.66%,3.297,00,54.70,3.865,79,2.026,84,2.760,85,69%,17%,1.41%,2.70%,3.32%,76.52%,85.69%,302.3,1.98%,-1.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/25/2016,3.112,00,,,11/21/2016,,11/21/2016,,,,,1.76%,3.112,00,54.70,3.865,79,2.026,84,2.760,85,59%,24%,1.41%,2.70%,3.51%,87.02%,96.73%,302.3,1.98%,-7.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/26/2016,3.150,00,,,11/28/2016,,11/28/2016,,,,,1.74%,3.150,00,54.70,3.865,79,2.026,84,2.760,85,61%,23%,1.41%,2.70%,3.47%,84.76%,94.36%,302.3,1.98%,-5.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/27/2016,3.150,00,,,12/5/2016,,12/5/2016,,,,,1.74%,3.150,00,54.70,3.865,79,2.026,84,2.760,85,61%,23%,1.41%,2.70%,3.47%,84.76%,94.36%,302.3,1.98%,-5.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/31/2016,3.137,00,,,12/12/2016,,12/12/2016,,,,,1.74%,3.137,00,54.70,3.865,79,2.026,84,2.760,85,60%,23%,1.41%,2.70%,3.48%,85.53%,95.16%,302.3,1.98%,-6.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/1/2016,3.155,00,,,12/19/2016,,12/19/2016,,,,,1.73%,3.155,00,54.70,3.865,79,2.026,84,2.760,85,61%,23%,1.41%,2.70%,3.46%,84.47%,94.05%,302.3,1.98%,-5.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/2/2016,3.156,00,,,12/28/2016,,12/27/2016,,,,,1.73%,3.156,00,54.70,3.865,79,2.026,84,2.760,85,61%,22%,1.41%,2.70%,3.46%,84.41%,93.99%,302.3,1.98%,-5.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/3/2016,3.167,00,,,1/3/2017,,1/3/2017,,,,,1.73%,3.167,00,54.70,3.865,79,2.026,84,2.760,85,62%,22%,1.41%,2.70%,3.45%,83.77%,93.32%,302.3,1.98%,-5.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/6/2016,3.208,00,,,1/9/2017,,1/9/2017,,,,,1.71%,3.208,00,54.70,3.865,79,2.026,84,2.760,85,64%,21%,1.41%,2.70%,3.41%,81.42%,90.84%,302.3,1.98%,-4.21%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/7/2016,3.230,00,,,1/16/2017,,1/17/2017,,,,,1.69%,3.230,00,54.70,3.865,79,2.026,84,2.760,85,65%,20%,1.41%,2.70%,3.38%,80.19%,89.54%,302.3,1.98%,-3.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/8/2016,3.247,00,,,1/23/2017,,1/23/2017,,,,,1.68%,3.247,00,54.70,3.865,79,2.026,84,2.760,85,66%,19%,1.41%,2.70%,3.37%,79.24%,88.55%,302.3,1.98%,-3.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/9/2016,3.260,00,,,1/30/2017,,1/30/2017,,,,,1.68%,3.260,00,54.70,3.865,79,2.026,84,2.760,85,67%,19%,1.41%,2.70%,3.35%,78.53%,87.80%,302.3,1.98%,-2.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/10/2016,3.172,00,,,2/6/2017,,2/6/2017,,,,,1.72%,3.172,00,54.70,3.865,79,2.026,84,2.760,85,62%,22%,1.41%,2.70%,3.45%,83.48%,93.01%,302.3,1.98%,-5.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/13/2016,3.149,00,,,2/13/2017,,2/13/2017,,,,,1.74%,3.149,00,54.70,3.865,79,2.026,84,2.760,85,61%,23%,1.41%,2.70%,3.47%,84.82%,94.42%,302.3,1.98%,-5.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/14/2016,3.113,00,,,2/20/2017,,2/21/2017,,,,,1.76%,3.113,00,54.70,3.865,79,2.026,84,2.760,85,59%,24%,1.41%,2.70%,3.51%,86.96%,96.67%,302.3,1.98%,-7.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/15/2016,3.100,00,,,2/27/2017,,2/27/2017,,,,,1.76%,3.100,00,54.70,3.865,79,2.026,84,2.760,85,58%,25%,1.41%,2.70%,3.53%,87.74%,97.49%,302.3,1.98%,-7.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/16/2016,3.087,00,,,3/6/2017,,3/6/2017,,,,,1.77%,3.087,00,54.70,3.865,79,2.026,84,2.760,85,58%,25%,1.41%,2.70%,3.54%,88.53%,98.33%,302.3,1.98%,-7.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/17/2016,3.092,00,,,3/13/2017,,3/13/2017,,,,,1.77%,3.092,00,54.70,3.865,79,2.026,84,2.760,85,58%,25%,1.41%,2.70%,3.53%,88.23%,98.00%,302.3,1.98%,-7.67%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/20/2016,3.153,00,,,3/20/2017,,3/20/2017,,,,,1.73%,3.153,00,54.70,3.865,79,2.026,84,2.760,85,61%,23%,1.41%,2.70%,3.47%,84.59%,94.17%,302.3,1.98%,-5.85%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/21/2016,3.150,00,,,3/27/2017,,3/27/2017,,,,,1.74%,3.150,00,54.70,3.865,79,2.026,84,2.760,85,61%,23%,1.41%,2.70%,3.47%,84.76%,94.36%,302.3,1.98%,-5.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/22/2016,3.142,00,,,4/3/2017,,4/3/2017,,,,,1.74%,3.142,00,54.70,3.865,79,2.026,84,2.760,85,61%,23%,1.41%,2.70%,3.48%,85.23%,94.85%,302.3,1.98%,-6.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/23/2016,3.215,00,,,4/10/2017,,4/10/2017,,,,,1.70%,3.215,00,54.70,3.865,79,2.026,84,2.760,85,65%,20%,1.41%,2.70%,3.40%,81.03%,90.43%,302.3,1.98%,-4.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/24/2016,3.195,00,,,4/18/2017,,4/17/2017,,,,,1.71%,3.195,00,54.70,3.865,79,2.026,84,2.760,85,64%,21%,1.41%,2.70%,3.42%,82.16%,91.62%,302.3,1.98%,-4.60%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/27/2016,3.105,00,,,4/24/2017,,4/24/2017,,,,,1.76%,3.105,00,54.70,3.865,79,2.026,84,2.760,85,59%,25%,1.41%,2.70%,3.52%,87.44%,97.18%,302.3,1.98%,-7.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/28/2016,3.235,00,,,5/2/2017,,5/1/2017,,,,,1.69%,3.235,00,54.70,3.865,79,2.026,84,2.760,85,66%,19%,1.41%,2.70%,3.38%,79.91%,89.25%,302.3,1.98%,-3.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/29/2016,3.336,00,,,5/8/2017,,5/8/2017,,,,,1.64%,3.336,00,54.70,3.865,79,2.026,84,2.760,85,71%,16%,1.41%,2.70%,3.28%,74.46%,83.52%,302.3,1.98%,-0.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/30/2016,3.479,00,,,5/15/2017,,5/15/2017,,,,,1.57%,3.479,00,54.70,3.865,79,2.026,84,2.760,85,79%,11%,1.41%,2.70%,3.14%,67.29%,75.98%,302.3,1.98%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/1/2016,3.499,00,,,5/22/2017,,5/22/2017,,,,,1.56%,3.499,00,54.70,3.865,79,2.026,84,2.760,85,80%,10%,1.41%,2.70%,3.12%,66.33%,74.97%,302.3,1.98%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/4/2016,3.505,00,,,5/30/2017,,5/30/2017,,,,,1.56%,3.505,00,54.70,3.865,79,2.026,84,2.760,85,80%,10%,1.41%,2.70%,3.12%,66.05%,74.67%,302.3,1.98%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/5/2016,3.513,00,,,6/5/2017,,6/5/2017,,,,,1.56%,3.513,00,54.70,3.865,79,2.026,84,2.760,85,81%,10%,1.41%,2.70%,3.11%,65.67%,74.28%,302.3,1.98%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/6/2016,3.477,00,,,6/12/2017,,6/12/2017,,,,,1.57%,3.477,00,54.70,3.865,79,2.026,84,2.760,85,79%,11%,1.41%,2.70%,3.14%,67.39%,76.08%,302.3,1.98%,-1.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/7/2016,3.523,00,,,6/19/2017,,6/19/2017,,,,,1.55%,3.523,00,54.70,3.865,79,2.026,84,2.760,85,81%,10%,1.41%,2.70%,3.10%,65.20%,73.78%,302.3,1.98%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/8/2016,3.536,00,,,6/26/2017,,6/26/2017,,,,,1.55%,3.536,00,54.70,3.865,79,2.026,84,2.760,85,82%,9%,1.41%,2.70%,3.09%,64.59%,73.14%,302.3,1.98%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/11/2016,3.579,00,,,7/3/2017,,7/3/2017,,,,,1.53%,3.579,00,54.70,3.865,79,2.026,84,2.760,85,84%,8%,1.41%,2.70%,3.05%,62.62%,71.06%,302.3,1.98%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/12/2016,3.535,00,,,7/10/2017,,7/10/2017,,,,,1.55%,3.535,00,54.70,3.865,79,2.026,84,2.760,85,82%,9%,1.41%,2.70%,3.09%,64.64%,73.19%,302.3,1.98%,-1.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/13/2016,3.543,00,,,7/17/2017,,7/17/2017,,,,,1.54%,3.543,00,54.70,3.865,79,2.026,84,2.760,85,82%,9%,1.41%,2.70%,3.08%,64.27%,72.80%,302.3,1.98%,-1.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/14/2016,3.543,00,,,7/24/2017,,7/24/2017,,,,,1.54%,3.543,00,54.70,3.865,79,2.026,84,2.760,85,82%,9%,1.41%,2.70%,3.08%,64.27%,72.80%,302.3,1.98%,-1.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/15/2016,3.601,00,,,7/31/2017,,7/31/2017,,,,,1.52%,3.601,00,54.70,3.865,79,2.026,84,2.760,85,86%,7%,1.41%,2.70%,3.04%,61.62%,70.02%,302.3,1.98%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/18/2016,3.580,00,,,8/7/2017,,8/7/2017,,,,,1.53%,3.580,00,54.70,3.865,79,2.026,84,2.760,85,84%,8%,1.41%,2.70%,3.05%,62.57%,71.01%,302.3,1.98%,-0.58%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/19/2016,3.598,00,,,8/14/2017,,8/14/2017,,,,,1.52%,3.598,00,54.70,3.865,79,2.026,84,2.760,85,85%,7%,1.41%,2.70%,3.04%,61.76%,70.16%,302.3,1.98%,-0.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/20/2016,3.641,00,,,8/21/2017,,8/21/2017,,,,,1.50%,3.641,00,54.70,3.865,79,2.026,84,2.760,85,88%,6%,1.41%,2.70%,3.00%,59.85%,68.15%,302.3,1.98%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/21/2016,3.616,00,,,8/29/2017,,8/28/2017,,,,,1.51%,3.616,00,54.70,3.865,79,2.026,84,2.760,85,86%,7%,1.41%,2.70%,3.02%,60.95%,69.31%,302.3,1.98%,-0.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/22/2016,3.630,00,,,9/4/2017,,9/5/2017,,,,,1.51%,3.630,00,54.70,3.865,79,2.026,84,2.760,85,87%,6%,1.41%,2.70%,3.01%,60.33%,68.66%,302.3,1.98%,-0.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/25/2016,3.621,00,,,9/11/2017,,9/11/2017,,,,,1.51%,3.621,00,54.70,3.865,79,2.026,84,2.760,85,87%,7%,1.41%,2.70%,3.02%,60.73%,69.08%,302.3,1.98%,-0.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/26/2016,3.650,00,,,9/18/2017,,9/18/2017,,,,,1.50%,3.650,00,54.70,3.865,79,2.026,84,2.760,85,88%,6%,1.41%,2.70%,2.99%,59.45%,67.73%,302.3,1.98%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/27/2016,3.654,00,,,9/25/2017,,9/25/2017,,,,,1.50%,3.654,00,54.70,3.865,79,2.026,84,2.760,85,88%,6%,1.41%,2.70%,2.99%,59.28%,67.55%,302.3,1.98%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/28/2016,3.680,00,,,10/2/2017,,10/2/2017,,,,,1.49%,3.680,00,54.70,3.865,79,2.026,84,2.760,85,90%,5%,1.41%,2.70%,2.97%,58.15%,66.37%,302.3,1.98%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/29/2016,3.625,00,,,10/9/2017,,10/9/2017,,,,,1.51%,3.625,00,54.70,3.865,79,2.026,84,2.760,85,87%,7%,1.41%,2.70%,3.02%,60.55%,68.89%,302.3,1.98%,-1.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/1/2016,3.545,00,,,10/16/2017,,10/16/2017,,,,,1.54%,3.545,00,54.70,3.865,79,2.026,84,2.760,85,83%,9%,1.41%,2.70%,3.08%,64.17%,72.70%,302.3,1.98%,-3.67%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/2/2016,3.475,00,,,10/23/2017,,10/23/2017,,,,,1.57%,3.475,00,54.70,3.865,79,2.026,84,2.760,85,79%,11%,1.41%,2.70%,3.15%,67.48%,76.18%,302.3,1.98%,-5.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/3/2016,3.447,00,,,10/30/2017,,10/30/2017,,,,,1.59%,3.447,00,54.70,3.865,79,2.026,84,2.760,85,77%,12%,1.41%,2.70%,3.17%,68.84%,77.61%,302.3,1.98%,-6.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/4/2016,3.478,00,,,11/6/2017,,11/6/2017,,,,,1.57%,3.478,00,54.70,3.865,79,2.026,84,2.760,85,79%,11%,1.41%,2.70%,3.14%,67.34%,76.03%,302.3,1.98%,-5.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/5/2016,3.472,00,,,11/13/2017,,11/13/2017,,,,,1.58%,3.472,00,54.70,3.865,79,2.026,84,2.760,85,79%,11%,1.41%,2.70%,3.15%,67.63%,76.33%,302.3,1.98%,-5.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/8/2016,3.482,00,,,11/20/2017,,11/20/2017,,,,,1.57%,3.482,00,54.70,3.865,79,2.026,84,2.760,85,79%,11%,1.41%,2.70%,3.14%,67.15%,75.83%,302.3,1.98%,-5.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/9/2016,3.525,00,,,11/27/2017,,11/27/2017,,,,,1.55%,3.525,00,54.70,3.865,79,2.026,84,2.760,85,81%,10%,1.41%,2.70%,3.10%,65.11%,73.68%,302.3,1.98%,-4.21%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/10/2016,3.567,00,,,12/4/2017,,12/4/2017,,,,,1.53%,3.567,00,54.70,3.865,79,2.026,84,2.760,85,84%,8%,1.41%,2.70%,3.06%,63.16%,71.64%,302.3,1.98%,-3.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/11/2016,3.663,00,,,12/11/2017,,12/11/2017,,,,,1.49%,3.663,00,54.70,3.865,79,2.026,84,2.760,85,89%,6%,1.41%,2.70%,2.98%,58.89%,67.14%,302.3,1.98%,-0.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/12/2016,3.651,00,,,12/18/2017,,12/18/2017,,,,,1.50%,3.651,00,54.70,3.865,79,2.026,84,2.760,85,88%,6%,1.41%,2.70%,2.99%,59.41%,67.69%,302.3,1.98%,-0.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/15/2016,3.660,00,,,12/27/2017,,12/26/2017,,,,,1.49%,3.660,00,54.70,3.865,79,2.026,84,2.760,85,89%,6%,1.41%,2.70%,2.99%,59.02%,67.28%,302.3,1.98%,-0.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/16/2016,3.617,00,,,1/2/2018,,1/2/2018,,,,,1.51%,3.617,00,54.70,3.865,79,2.026,84,2.760,85,86%,7%,1.41%,2.70%,3.02%,60.91%,69.26%,302.3,1.98%,-1.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/17/2016,3.603,00,,,1/8/2018,,1/8/2018,,,,,1.52%,3.603,00,54.70,3.865,79,2.026,84,2.760,85,86%,7%,1.41%,2.70%,3.03%,61.53%,69.92%,302.3,1.98%,-2.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/18/2016,3.619,00,,,1/15/2018,,1/16/2018,,,,,1.51%,3.619,00,54.70,3.865,79,2.026,84,2.760,85,87%,7%,1.41%,2.70%,3.02%,60.82%,69.17%,302.3,1.98%,-1.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/19/2016,3.624,00,,,1/22/2018,,1/22/2018,,,,,1.51%,3.624,00,54.70,3.865,79,2.026,84,2.760,85,87%,7%,1.41%,2.70%,3.02%,60.60%,68.94%,302.3,1.98%,-1.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/22/2016,3.609,00,,,1/29/2018,,1/29/2018,,,,,1.52%,3.609,00,54.70,3.865,79,2.026,84,2.760,85,86%,7%,1.41%,2.70%,3.03%,61.26%,69.64%,302.3,1.98%,-1.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/23/2016,3.619,00,,,2/5/2018,,2/5/2018,,,,,1.51%,3.619,00,54.70,3.865,79,2.026,84,2.760,85,87%,7%,1.41%,2.70%,3.02%,60.82%,69.17%,302.3,1.98%,-1.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/24/2016,3.570,00,,,2/12/2018,,2/12/2018,,,,,1.53%,3.570,00,54.70,3.865,79,2.026,84,2.760,85,84%,8%,1.41%,2.70%,3.06%,63.03%,71.49%,302.3,1.98%,-2.99%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/25/2016,3.568,00,,,2/19/2018,,2/20/2018,,,,,1.53%,3.568,00,54.70,3.865,79,2.026,84,2.760,85,84%,8%,1.41%,2.70%,3.06%,63.12%,71.59%,302.3,1.98%,-3.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/26/2016,3.551,00,,,2/26/2018,,2/26/2018,,,,,1.54%,3.551,00,54.70,3.865,79,2.026,84,2.760,85,83%,9%,1.41%,2.70%,3.08%,63.90%,72.41%,302.3,1.98%,-3.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/30/2016,3.536,00,,,3/5/2018,,3/5/2018,,,,,1.55%,3.536,00,54.70,3.865,79,2.026,84,2.760,85,82%,9%,1.41%,2.70%,3.09%,64.59%,73.14%,302.3,1.98%,-3.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/31/2016,3.491,00,,,3/12/2018,,3/12/2018,,,,,1.57%,3.491,00,54.70,3.865,79,2.026,84,2.760,85,80%,11%,1.41%,2.70%,3.13%,66.71%,75.37%,302.3,1.98%,-5.14%,,,,,,,,,,,,
