,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,CWK LN,Cranswick PLC,,,,,,,,,,107%,-3%,$5.480,00,$   3.204,17,$  4.520,00,$      5.690,00,$  5.340,43,2.95%,1.53%,1.90%,4.31%,189.95%,200.33%,126%,,,,,,,NO,,,2.79%,1.44%,1.35%,0.02%,68
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,Cranswick PLC - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,2.54%,11/10/2017,,,,,,,,,,$  4.520,00,-18%,1.49%,$  5.340,43,$   2.162,94,$       1.890,00,$   1.533,28,1.38%,2.54%,1.80%,1.43%,-3.69%,-3.69%,-21%,,,,5Y CAGR,2.71%,,Cranswick PLC - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,7.65%,,Cranswick PLC - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Cranswick PLC - Rating: 107% - Upside: -3%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2018,10/16/2018,3.020,00,,,,,,,,,,1.80%,3.020,00,54.50,3.571,21,2.142,67,3.022,58,61%,18%,1.53%,2.54%,2.70%,81.46%,85.14%,111.2,1.80%,-12.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,10/17/2018,2.992,00,,,,,,,,,,1.82%,2.992,00,54.50,3.571,21,2.142,67,3.022,58,59%,19%,1.53%,2.54%,2.72%,83.16%,86.87%,111.2,1.80%,-13.53%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,10/18/2018,2.970,00,,,,,,,,,,1.84%,2.970,00,54.50,3.571,21,2.142,67,3.022,58,58%,20%,1.53%,2.54%,2.74%,84.51%,88.26%,111.2,1.80%,-14.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,10/19/2018,2.952,00,,,,,,,,,,1.85%,2.952,00,54.50,3.571,21,2.142,67,3.022,58,57%,21%,1.53%,2.54%,2.76%,85.64%,89.40%,111.2,1.80%,-14.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,10/22/2018,2.954,00,,,,,,,,,,1.84%,2.954,00,54.50,3.571,21,2.142,67,3.022,58,57%,21%,1.53%,2.54%,2.76%,85.51%,89.28%,111.2,1.80%,-14.62%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,10/23/2018,2.856,00,,,,,,,,,,1.91%,2.856,00,54.50,3.571,21,2.142,67,3.022,58,50%,25%,1.53%,2.54%,2.85%,91.88%,95.77%,111.2,1.80%,-17.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,10/24/2018,2.918,00,,,,,,,,,,1.87%,2.918,00,54.50,3.571,21,2.142,67,3.022,58,54%,22%,1.53%,2.54%,2.79%,87.80%,91.61%,111.2,1.80%,-15.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,10/25/2018,2.882,00,,,,,,,,,,1.89%,2.882,00,54.50,3.571,21,2.142,67,3.022,58,52%,24%,1.53%,2.54%,2.83%,90.15%,94.00%,111.2,1.80%,-16.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,10/26/2018,2.874,00,,,,,,,,,,1.90%,2.874,00,54.50,3.571,21,2.142,67,3.022,58,51%,24%,1.53%,2.54%,2.84%,90.68%,94.54%,111.2,1.80%,-16.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,10/29/2018,2.890,00,,,,,,,,,,1.89%,2.890,00,54.50,3.571,21,2.142,67,3.022,58,52%,24%,1.53%,2.54%,2.82%,89.62%,93.47%,111.2,1.80%,-16.47%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,10/30/2018,2.898,00,,,,,,,,,,1.88%,2.898,00,54.50,3.571,21,2.142,67,3.022,58,53%,23%,1.53%,2.54%,2.81%,89.10%,92.93%,111.2,1.80%,-16.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,10/31/2018,2.890,00,,,,,,,,,,1.89%,2.890,00,54.50,3.571,21,2.142,67,3.022,58,52%,24%,1.53%,2.54%,2.82%,89.62%,93.47%,111.2,1.80%,-16.47%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,11/1/2018,2.908,00,,,,,,,,,,1.87%,2.908,00,54.50,3.571,21,2.142,67,3.022,58,54%,23%,1.53%,2.54%,2.80%,88.45%,92.27%,111.2,1.80%,-15.95%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,11/2/2018,2.906,00,,,,,,,,,,1.88%,2.906,00,54.50,3.571,21,2.142,67,3.022,58,53%,23%,1.53%,2.54%,2.80%,88.58%,92.40%,111.2,1.80%,-16.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,11/5/2018,2.838,00,,,,,,,,,,1.92%,2.838,00,54.50,3.571,21,2.142,67,3.022,58,49%,26%,1.53%,2.54%,2.87%,93.09%,97.01%,111.2,1.80%,-17.98%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,11/6/2018,2.898,00,,,,,,,,,,1.88%,2.898,00,54.50,3.571,21,2.142,67,3.022,58,53%,23%,1.53%,2.54%,2.81%,89.10%,92.93%,111.2,1.80%,-16.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,11/7/2018,2.886,00,,,,,,,,,,1.89%,2.886,00,54.50,3.571,21,2.142,67,3.022,58,52%,24%,1.53%,2.54%,2.82%,89.88%,93.74%,111.2,1.80%,-16.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,11/8/2018,2.900,00,,,,,,,,,,1.88%,2.900,00,54.50,3.571,21,2.142,67,3.022,58,53%,23%,1.53%,2.54%,2.81%,88.97%,92.80%,111.2,1.80%,-16.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,11/9/2018,2.940,00,,,,,,,,,,1.85%,2.940,00,54.50,3.571,21,2.142,67,3.022,58,56%,21%,1.53%,2.54%,2.77%,86.39%,90.18%,111.2,1.80%,-15.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,11/12/2018,2.834,00,,,,,,,,,,1.92%,2.834,00,54.50,3.571,21,2.142,67,3.022,58,48%,26%,1.53%,2.54%,2.88%,93.37%,97.29%,111.2,1.80%,-18.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,11/13/2018,2.844,00,,,,,,,,,,1.92%,2.844,00,54.50,3.571,21,2.142,67,3.022,58,49%,26%,1.53%,2.54%,2.87%,92.69%,96.60%,111.2,1.80%,-17.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,11/14/2018,2.990,00,,,,,,,,,,1.82%,2.990,00,54.50,3.571,21,2.142,67,3.022,58,59%,19%,1.53%,2.54%,2.73%,83.28%,87.00%,111.2,1.80%,-13.58%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,11/15/2018,3.054,00,,,,,,,,,,1.78%,3.054,00,54.50,3.571,21,2.142,67,3.022,58,64%,17%,1.53%,2.54%,2.67%,79.44%,83.08%,111.2,1.80%,-11.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,11/16/2018,3.064,00,,,,,,,,,,1.78%,3.064,00,54.50,3.571,21,2.142,67,3.022,58,64%,17%,1.53%,2.54%,2.66%,78.85%,82.48%,111.2,1.80%,-11.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,11/19/2018,2.982,00,,,,,,,,,,1.83%,2.982,00,54.50,3.571,21,2.142,67,3.022,58,59%,20%,1.53%,2.54%,2.73%,83.77%,87.50%,111.2,1.80%,-13.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,11/20/2018,2.918,00,,,,,,,,,,1.87%,2.918,00,54.50,3.571,21,2.142,67,3.022,58,54%,22%,1.53%,2.54%,2.79%,87.80%,91.61%,111.2,1.80%,-15.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,11/21/2018,2.900,00,,,,,,,,,,1.88%,2.900,00,54.50,3.571,21,2.142,67,3.022,58,53%,23%,1.53%,2.54%,2.81%,88.97%,92.80%,111.2,1.80%,-16.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,11/22/2018,2.900,00,,,,,,,,,,1.88%,2.900,00,54.50,3.571,21,2.142,67,3.022,58,53%,23%,1.53%,2.54%,2.81%,88.97%,92.80%,111.2,1.80%,-16.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,11/23/2018,2.896,00,,,,,,,,,,1.88%,2.896,00,54.50,3.571,21,2.142,67,3.022,58,53%,23%,1.53%,2.54%,2.81%,89.23%,93.07%,111.2,1.80%,-16.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,11/26/2018,2.872,00,,,,,,,,,,1.90%,2.872,00,54.50,3.571,21,2.142,67,3.022,58,51%,24%,1.53%,2.54%,2.84%,90.81%,94.68%,111.2,1.80%,-16.99%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,11/27/2018,2.874,00,,,,,,,,,,1.90%,2.874,00,54.50,3.571,21,2.142,67,3.022,58,51%,24%,1.53%,2.54%,2.84%,90.68%,94.54%,111.2,1.80%,-16.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,11/28/2018,2.780,00,,,,,,,,,,1.96%,2.780,00,54.50,3.571,21,2.142,67,3.022,58,45%,28%,1.53%,2.54%,2.93%,97.12%,101.12%,111.2,1.80%,-19.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,11/29/2018,2.782,00,,,,,,,,,,1.96%,2.782,00,54.50,3.571,21,2.142,67,3.022,58,45%,28%,1.53%,2.54%,2.93%,96.98%,100.98%,111.2,1.80%,-19.60%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,11/30/2018,2.834,00,,,,,,,,,,1.92%,2.834,00,54.50,3.571,21,2.142,67,3.022,58,48%,26%,1.53%,2.54%,2.88%,93.37%,97.29%,111.2,1.80%,-18.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,12/3/2018,2.786,00,,,,,,,,,,1.96%,2.786,00,54.50,3.571,21,2.142,67,3.022,58,45%,28%,1.53%,2.54%,2.93%,96.70%,100.69%,111.2,1.80%,-19.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,12/4/2018,2.796,00,,,,,,,,,,1.95%,2.796,00,54.50,3.571,21,2.142,67,3.022,58,46%,28%,1.53%,2.54%,2.91%,95.99%,99.97%,111.2,1.80%,-19.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,12/5/2018,2.822,00,,,,,,,,,,1.93%,2.822,00,54.50,3.571,21,2.142,67,3.022,58,48%,27%,1.53%,2.54%,2.89%,94.19%,98.13%,111.2,1.80%,-18.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,12/6/2018,2.770,00,,,,,,,,,,1.97%,2.770,00,54.50,3.571,21,2.142,67,3.022,58,44%,29%,1.53%,2.54%,2.94%,97.83%,101.85%,111.2,1.80%,-19.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,12/7/2018,2.786,00,,,,,,,,,,1.96%,2.786,00,54.50,3.571,21,2.142,67,3.022,58,45%,28%,1.53%,2.54%,2.93%,96.70%,100.69%,111.2,1.80%,-19.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,12/10/2018,2.770,00,,,,,,,,,,1.97%,2.770,00,54.50,3.571,21,2.142,67,3.022,58,44%,29%,1.53%,2.54%,2.94%,97.83%,101.85%,111.2,1.80%,-19.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,12/11/2018,2.800,00,,,,,,,,,,1.95%,2.800,00,54.50,3.571,21,2.142,67,3.022,58,46%,28%,1.53%,2.54%,2.91%,95.71%,99.69%,111.2,1.80%,-19.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,12/12/2018,2.810,00,,,,,,,,,,1.94%,2.810,00,54.50,3.571,21,2.142,67,3.022,58,47%,27%,1.53%,2.54%,2.90%,95.02%,98.98%,111.2,1.80%,-18.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,12/13/2018,2.806,00,,,,,,,,,,1.94%,2.806,00,54.50,3.571,21,2.142,67,3.022,58,46%,27%,1.53%,2.54%,2.90%,95.30%,99.26%,111.2,1.80%,-18.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,12/14/2018,2.758,00,,,,,,,,,,1.98%,2.758,00,54.50,3.571,21,2.142,67,3.022,58,43%,29%,1.53%,2.54%,2.96%,98.69%,102.73%,111.2,1.80%,-20.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,12/17/2018,2.632,00,,,,,,,,,,2.07%,2.632,00,54.50,3.571,21,2.142,67,3.022,58,34%,36%,1.53%,2.54%,3.10%,108.21%,112.43%,111.2,1.80%,-23.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,12/18/2018,2.638,00,,,,,,,,,,2.07%,2.638,00,54.50,3.571,21,2.142,67,3.022,58,35%,35%,1.53%,2.54%,3.09%,107.73%,111.95%,111.2,1.80%,-23.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,12/19/2018,2.682,00,,,,,,,,,,2.03%,2.682,00,54.50,3.571,21,2.142,67,3.022,58,38%,33%,1.53%,2.54%,3.04%,104.33%,108.47%,111.2,1.80%,-22.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,12/20/2018,2.650,00,,,,,,,,,,2.06%,2.650,00,54.50,3.571,21,2.142,67,3.022,58,36%,35%,1.53%,2.54%,3.08%,106.79%,110.99%,111.2,1.80%,-23.41%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,12/21/2018,2.720,00,,,,,,,,,,2.00%,2.720,00,54.50,3.571,21,2.142,67,3.022,58,40%,31%,1.53%,2.54%,3.00%,101.47%,105.56%,111.2,1.80%,-21.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,12/24/2018,2.596,00,,,,,,,,,,2.10%,2.596,00,54.50,3.571,21,2.142,67,3.022,58,32%,38%,1.53%,2.54%,3.14%,111.09%,115.38%,111.2,1.80%,-24.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,12/27/2018,2.520,00,,,,,,,,,,2.16%,2.520,00,54.50,3.571,21,2.142,67,3.022,58,26%,42%,1.53%,2.54%,3.23%,117.46%,121.87%,111.2,1.80%,-27.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,12/28/2018,2.612,00,,,,,,,,,,2.09%,2.612,00,54.50,3.571,21,2.142,67,3.022,58,33%,37%,1.53%,2.54%,3.12%,109.80%,114.06%,111.2,1.80%,-24.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,12/31/2018,2.632,00,,,,,,,,,,2.07%,2.632,00,54.50,3.571,21,2.142,67,3.022,58,34%,36%,1.53%,2.54%,3.10%,108.21%,112.43%,111.2,1.80%,-23.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,1/2/2019,2.616,00,,,,,,,,,,2.17%,2.616,00,56.70,3.715,37,2.229,16,3.144,59,26%,42%,1.53%,2.54%,3.12%,109.48%,111.65%,56.7,1.80%,-24.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,1/3/2019,2.618,00,,,,,,,,,,2.17%,2.618,00,56.70,3.715,37,2.229,16,3.144,59,26%,42%,1.53%,2.54%,3.11%,109.32%,111.49%,56.7,1.80%,-24.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,1/4/2019,2.650,00,,,,,,,,,,2.14%,2.650,00,56.70,3.715,37,2.229,16,3.144,59,28%,40%,1.53%,2.54%,3.08%,106.79%,108.93%,56.7,1.80%,-23.41%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,1/7/2019,2.646,00,,,,,,,,,,2.14%,2.646,00,56.70,3.715,37,2.229,16,3.144,59,28%,40%,1.53%,2.54%,3.08%,107.11%,109.25%,56.7,1.80%,-23.53%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,1/8/2019,2.700,00,,,,,,,,,,2.10%,2.700,00,56.70,3.715,37,2.229,16,3.144,59,32%,38%,1.53%,2.54%,3.02%,102.96%,105.06%,56.7,1.80%,-21.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,1/9/2019,2.750,00,,,,,,,,,,2.06%,2.750,00,56.70,3.715,37,2.229,16,3.144,59,35%,35%,1.53%,2.54%,2.96%,99.27%,101.33%,56.7,1.80%,-20.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,1/10/2019,2.822,00,,,,,,,,,,2.01%,2.822,00,56.70,3.715,37,2.229,16,3.144,59,40%,32%,1.53%,2.54%,2.89%,94.19%,96.20%,56.7,1.80%,-18.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,1/11/2019,2.812,00,,,,,,,,,,2.02%,2.812,00,56.70,3.715,37,2.229,16,3.144,59,39%,32%,1.53%,2.54%,2.90%,94.88%,96.90%,56.7,1.80%,-18.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,1/14/2019,2.838,00,,,,,,,,,,2.00%,2.838,00,56.70,3.715,37,2.229,16,3.144,59,41%,31%,1.53%,2.54%,2.87%,93.09%,95.09%,56.7,1.80%,-17.98%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,1/15/2019,2.846,00,,,,,,,,,,1.99%,2.846,00,56.70,3.715,37,2.229,16,3.144,59,42%,31%,1.53%,2.54%,2.86%,92.55%,94.54%,56.7,1.80%,-17.75%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,1/16/2019,2.814,00,,,,,,,,,,2.01%,2.814,00,56.70,3.715,37,2.229,16,3.144,59,39%,32%,1.53%,2.54%,2.90%,94.74%,96.76%,56.7,1.80%,-18.67%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,1/17/2019,2.864,00,,,,,,,,,,1.98%,2.864,00,56.70,3.715,37,2.229,16,3.144,59,43%,30%,1.53%,2.54%,2.85%,91.34%,93.32%,56.7,1.80%,-17.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,1/18/2019,2.914,00,,,,,,,,,,1.95%,2.914,00,56.70,3.715,37,2.229,16,3.144,59,46%,28%,1.53%,2.54%,2.80%,88.06%,90.00%,56.7,1.80%,-15.78%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,1/21/2019,2.898,00,,,,,,,,,,1.96%,2.898,00,56.70,3.715,37,2.229,16,3.144,59,45%,28%,1.53%,2.54%,2.81%,89.10%,91.05%,56.7,1.80%,-16.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,1/22/2019,2.894,00,,,,,,,,,,1.96%,2.894,00,56.70,3.715,37,2.229,16,3.144,59,45%,28%,1.53%,2.54%,2.82%,89.36%,91.32%,56.7,1.80%,-16.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,1/23/2019,2.924,00,,,,,,,,,,1.94%,2.924,00,56.70,3.715,37,2.229,16,3.144,59,47%,27%,1.53%,2.54%,2.79%,87.41%,89.35%,56.7,1.80%,-15.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,1/24/2019,2.954,00,,,,,,,,,,1.92%,2.954,00,56.70,3.715,37,2.229,16,3.144,59,49%,26%,1.53%,2.54%,2.76%,85.51%,87.43%,56.7,1.80%,-14.62%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,1/25/2019,2.888,00,,,,,,,,,,1.96%,2.888,00,56.70,3.715,37,2.229,16,3.144,59,44%,29%,1.53%,2.54%,2.82%,89.75%,91.71%,56.7,1.80%,-16.53%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,1/28/2019,2.882,00,,,,,,,,,,1.97%,2.882,00,56.70,3.715,37,2.229,16,3.144,59,44%,29%,1.53%,2.54%,2.83%,90.15%,92.11%,56.7,1.80%,-16.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,1/29/2019,2.904,00,,,,,,,,,,1.95%,2.904,00,56.70,3.715,37,2.229,16,3.144,59,45%,28%,1.53%,2.54%,2.81%,88.71%,90.66%,56.7,1.80%,-16.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,1/30/2019,2.912,00,,,,,,,,,,1.95%,2.912,00,56.70,3.715,37,2.229,16,3.144,59,46%,28%,1.53%,2.54%,2.80%,88.19%,90.13%,56.7,1.80%,-15.84%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,1/31/2019,2.884,00,,,,,,,,,,1.97%,2.884,00,56.70,3.715,37,2.229,16,3.144,59,44%,29%,1.53%,2.54%,2.83%,90.01%,91.98%,56.7,1.80%,-16.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,2/1/2019,2.914,00,,,,,,,,,,1.95%,2.914,00,56.70,3.715,37,2.229,16,3.144,59,46%,28%,1.53%,2.54%,2.80%,88.06%,90.00%,56.7,1.80%,-15.78%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,2/4/2019,2.924,00,,,,,,,,,,1.94%,2.924,00,56.70,3.715,37,2.229,16,3.144,59,47%,27%,1.53%,2.54%,2.79%,87.41%,89.35%,56.7,1.80%,-15.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,2/5/2019,2.924,00,,,,,,,,,,1.94%,2.924,00,56.70,3.715,37,2.229,16,3.144,59,47%,27%,1.53%,2.54%,2.79%,87.41%,89.35%,56.7,1.80%,-15.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,2/6/2019,2.964,00,,,,,,,,,,1.91%,2.964,00,56.70,3.715,37,2.229,16,3.144,59,49%,25%,1.53%,2.54%,2.75%,84.89%,86.80%,56.7,1.80%,-14.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,2/7/2019,2.590,00,,,,,,,,,,2.19%,2.590,00,56.70,3.715,37,2.229,16,3.144,59,24%,43%,1.53%,2.54%,3.15%,111.58%,113.77%,56.7,1.80%,-25.14%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,2/8/2019,2.550,00,,,,,,,,,,2.22%,2.550,00,56.70,3.715,37,2.229,16,3.144,59,22%,46%,1.53%,2.54%,3.20%,114.90%,117.13%,56.7,1.80%,-26.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,2/11/2019,2.610,00,,,,,,,,,,2.17%,2.610,00,56.70,3.715,37,2.229,16,3.144,59,26%,42%,1.53%,2.54%,3.12%,109.96%,112.13%,56.7,1.80%,-24.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,2/12/2019,2.578,00,,,,,,,,,,2.20%,2.578,00,56.70,3.715,37,2.229,16,3.144,59,23%,44%,1.53%,2.54%,3.16%,112.57%,114.77%,56.7,1.80%,-25.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,2/13/2019,2.528,00,,,,,,,,,,2.24%,2.528,00,56.70,3.715,37,2.229,16,3.144,59,20%,47%,1.53%,2.54%,3.22%,116.77%,119.02%,56.7,1.80%,-26.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,2/14/2019,2.554,00,,,,,,,,,,2.22%,2.554,00,56.70,3.715,37,2.229,16,3.144,59,22%,45%,1.53%,2.54%,3.19%,114.57%,116.79%,56.7,1.80%,-26.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,2/15/2019,2.530,00,,,,,,,,,,2.24%,2.530,00,56.70,3.715,37,2.229,16,3.144,59,20%,47%,1.53%,2.54%,3.22%,116.60%,118.84%,56.7,1.80%,-26.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,2/18/2019,2.544,00,,,,,,,,,,2.23%,2.544,00,56.70,3.715,37,2.229,16,3.144,59,21%,46%,1.53%,2.54%,3.20%,115.41%,117.64%,56.7,1.80%,-26.47%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,2/19/2019,2.538,00,,,,,,,,,,2.23%,2.538,00,56.70,3.715,37,2.229,16,3.144,59,21%,46%,1.53%,2.54%,3.21%,115.92%,118.15%,56.7,1.80%,-26.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,2/20/2019,2.492,00,,,,,,,,,,2.28%,2.492,00,56.70,3.715,37,2.229,16,3.144,59,18%,49%,1.53%,2.54%,3.27%,119.90%,122.18%,56.7,1.80%,-27.98%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,2/21/2019,2.500,00,,,,,,,,,,2.27%,2.500,00,56.70,3.715,37,2.229,16,3.144,59,18%,49%,1.53%,2.54%,3.26%,119.20%,121.47%,56.7,1.80%,-27.75%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,2/22/2019,2.522,00,,,,,,,,,,2.25%,2.522,00,56.70,3.715,37,2.229,16,3.144,59,20%,47%,1.53%,2.54%,3.23%,117.29%,119.54%,56.7,1.80%,-27.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,2/25/2019,2.520,00,,,,,,,,,,2.25%,2.520,00,56.70,3.715,37,2.229,16,3.144,59,20%,47%,1.53%,2.54%,3.23%,117.46%,119.71%,56.7,1.80%,-27.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,2/26/2019,2.502,00,,,,,,,,,,2.27%,2.502,00,56.70,3.715,37,2.229,16,3.144,59,18%,48%,1.53%,2.54%,3.26%,119.02%,121.29%,56.7,1.80%,-27.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,2/27/2019,2.490,00,,,,,,,,,,2.28%,2.490,00,56.70,3.715,37,2.229,16,3.144,59,18%,49%,1.53%,2.54%,3.27%,120.08%,122.36%,56.7,1.80%,-28.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,2/28/2019,2.472,00,,,,,,,,,,2.29%,2.472,00,56.70,3.715,37,2.229,16,3.144,59,16%,50%,1.53%,2.54%,3.30%,121.68%,123.98%,56.7,1.80%,-28.55%,,,,,,,,,,,,
